response,ground_truth
No,No
No,No
Yes,No
A,A.
A,A.
A,A.
A,A.
A,A.
A,A.
Corpus Christi to Tampa,Tropical-storm watch area limited to portions of the north-central Gulf Coast
Corpus Christi to Tampa,Hurricane: none.  Tropical-storm watch area not issued at this time.
Brownsville to Vero Beach,"Tropical Storm Watch/Warning area is along the northern Gulf Coast – Intracoastal City LA to the AL/FL border, including Lakes Pontchartrain & Maurepas and metro New Orleans"
Port Arthur to Melbourne,"Tropical-storm warning from east of Morgan City, LA to the Okaloosa/Walton County line, FL including Lake Pontchartrain, Lake Maurepas and metropolitan New Orleans"
Brownsville to Morehead City,"Tropical Storm Warning from Intracoastal City, LA eastward to the Okaloosa/Walton County line, FL including Lakes Pontchartrain & Maurepas and metropolitan New Orleans"
Brownsville to Vero Beach,"Intracoastal City LA to the Alabama/Florida border, including Lake Pontchartrain, Lake Maurepas, and Metropolitan New Orleans"
"26.5N, 91.1W","27.9N, 91.2W"
"23.5N, 92.2W","25.2N, 91.5W"
"22.9N, 92.4W","22.9N, 92.4W"
ENE,N
N,N
N,N
14,16 mph
9,14 mph
9,9 mph
"Texas
Louisiana
Mississippi
Alabama
Florida","Louisiana, Mississippi, Alabama and far western Florida Panhandle coasts"
"Texas
Louisiana
Mississippi
Alabama
Florida","Northern Gulf Coast (Louisiana, Mississippi, Alabama, far western Florida Panhandle) with inland track across the southeastern United States"
"Louisiana
Mississippi
Alabama
Florida","Northern Gulf Coast (LA-MS-AL) Friday–Saturday, then inland through the Lower Mississippi Valley and southeastern United States"
Atlanta GA,ATLANTA GA (farthest-north point listed in table)
ATLANTA GA,none listed for Mid-Atlantic; nearest in table is ATLANTA GA (>600 mi southwest)
Atlanta GA,ATLANTA GA (closest listed point in wind-probability table)
"There is no data for Philadelphia Regional Port, PA in the provided text. Therefore, the answer is 0.",<1%
0,0%
0,0%
"The provided text does not contain any information about Philadelphia Regional Port, PA. Therefore, the answer is 0.",0%
"The provided text does not contain information about Philadelphia Regional Port, PA. Therefore, the answer is 0.",0%
0,0%
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
N/A,0%
N/A,0%
N/A,0%
B,A.
B,D.
D,B.
"Cameron, LA to Okaloosa/Walton County Line, FL","Louisiana, Mississippi, Alabama and far western Florida Panhandle coasts"
Intracoastal City Louisiana to Okaloosa/Walton County Line,"Northern Gulf Coast (Louisiana, Mississippi, Alabama, far western Florida Panhandle) with inland track across the southeastern United States"
Intracoastal City Louisiana to the Alabama/Florida border,"Northern Gulf Coast (LA-MS-AL) Friday–Saturday, then inland through the Lower Mississippi Valley and southeastern United States"
A,B.
A,B.
A,A.
D,A.
C,D.
C,A.
Florida,"Louisiana, Mississippi, Alabama and far western Florida Panhandle coasts"
Florida,"Northern Gulf Coast (Louisiana, Mississippi, Alabama, far western Florida Panhandle) with inland track across the southeastern United States"
Florida,"Northern Gulf Coast (LA-MS-AL) Friday–Saturday, then inland through the Lower Mississippi Valley and southeastern United States"
21,≈12
72,24
28,36
34,N/A (system never approaches the Mid-Atlantic coastline)
72,96
24,96
B,D.
B,D.
C,D.
B,A.
C,A.
C,B.
D,A.
D,A.
D,A.
No,No
No,No
No,No
D,A.
D,A.
D,A.
10,≈12
24,24
36,36
D,D.
D,B.
D,B.
A,B.
A,B.
A,B.
B,B.
B,B.
A,B.
River flooding and potential tornadoes pose additional hazards.,"None expected at Philadelphia Regional Port, PA"
River flooding and tornado activity pose potential hazards.,"Minor river level rises possible downstream from heavy rain over the Southeast, but no direct operational hazards anticipated at the port."
River flooding and potential tornadoes are additional hazards.,"Low-end risk of an isolated tornado in associated rain bands early next week, but probability is very small this far north"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""3"",
    ""in 24h"": ""5"",
    ""in 48h"": ""6"",
    ""in 72h"": ""6"",
    ""in 96h"": ""6""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""2"",
    ""in 48h"": ""3"",
    ""in 72h"": ""4"",
    ""in 96h"": ""5""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""13"",
    ""in 48h"": ""2"",
    ""in 72h"": ""X"",
    ""in 96h"": ""X""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
19-06-2021,None
19-06-2021,None
17-06-2021,None
20-06-2021,None
20-06-2021,None
17-06-2021,None
19-06-2021,None
19-06-2021,None
17-06-2021,None
2,0
3,0
3,0
2,None
7,None
3,None
None,None
None,None
None,None
A,A.
A,A.
A,A.
