response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
B,C.
B,A.
,B.
B,B.
,B.
B,A.
Brownsville to Morgan City,"Port Aransas to San Luis Pass, TX"
Corpus Christi to Morgan City,East of High Island TX to Sabine Pass
Corpus Christi to Mobile,North of Port Aransas to High Island Texas
Corpus Christi to New Orleans,"Mouth of the Rio Grande to Sabine Pass, TX (T.S.); Port Aransas, TX to Sabine Pass including Galveston Bay (Storm Surge)"
Corpus Christi to Mobile,Mouth of the Rio Grande to High Island TX
,Mouth of the Rio Grande to Port Aransas Texas
"25.4N, 96.9W","26.9N, 96.5W"
"22.5N, 95.5W","25.1N, 96.5W"
"20.5N, 94.8W","21.7N, 95.5W"
NNW,N
,NNW
NNW,NNW
5,12 mph
2,15 mph
13,15 mph
,"Middle and upper Texas coast, including Galveston Bay and extending into southwest Louisiana"
"Texas
Louisiana",Entire Texas coastline and southwestern Louisiana coastline
"Texas
Louisiana","Entire Texas coast from the Rio Grande to High Island, including Galveston Bay, with additional impacts expected into southwest Louisiana"
GALVESTON TX,GALVESTON TX
GALVESTON TX,GALVESTON TX
GALVESTON TX,GALVESTON TX
1,48%
,58%
1,39%
0,6%
,16%
1,11%
N/A,36
,30
N/A,120
N/A,36
N/A,30
N/A,120
,48%
N/A,27%
N/A,39%
D,A.
D,D.
D,D.
Port O'Connor to San Luis Pass,"Middle and upper Texas coast, including Galveston Bay and extending into southwest Louisiana"
Port Aransas to Freeport Texas,Entire Texas coastline and southwestern Louisiana coastline
