response,ground_truth
Yes,Yes
No,No
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
B,B.
B,B.
B,B.
B,B.
C,B.
C,B.
B,A.
C,A.
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
C,A.
A,A.
C,A.
B,A.
Corpus Christi to Grand Isle,"Baffin Bay to Port Aransas, Texas"
Brownsville to Mobile,"Baffin Bay to Port Aransas, Texas"
Louisiana to South Carolina,"Baffin Bay to Port Aransas, Texas"
Corpus Christi to Grand Isle,"South of Port Aransas, TX to the Mouth of the Rio Grande (tropical storm); Baffin Bay, TX to Port Aransas, TX including Corpus Christi Bay (storm surge)"
Corpus Christi to Port Isabel,"South of Port Aransas, TX to the Mouth of the Rio Grande"
Corpus Christi to Grand Isle,"South of Port Aransas, TX to the Mouth of the Rio Grande (TS Watch); Port Mansfield to High Island, TX (Storm Surge Watch)"
Brownsville to Tampa,None
Mexico to Belize,
Campeche to Quintana Roo,
Louisiana to South Carolina,"Port Aransas, Texas to Morgan City, Louisiana (Tropical Storm Warning); Port Aransas to Sabine Pass, Texas (Storm Surge Warning)"
Brownsville to Mobile,"Port Aransas, Texas to Morgan City, Louisiana"
Louisiana to South Carolina,"Port Aransas, Texas to Morgan City, Louisiana (Tropical Storm Warning)"
Corpus Christi to Grand Isle,"Port Aransas, TX to Morgan City, LA (tropical storm warning – begins about 25 mi NE of the port)"
Corpus Christi to Port Isabelle,"Port Aransas, TX to Intracoastal City, LA"
Corpus Christi to Grand Isle,None in effect
Louisiana to Florida,None
Brownsville to Cabo Rojo,
Campeche to Yucatán,
"27.8N, 95.5W","28.1N, 96.0W"
"27.6N, 94.1W","27.6N, 94.8W"
"27.1N, 92.8W","27.6N, 93.6W"
"26.7N, 92.2W","26.9N, 92.4W"
"26.5N, 92.4W","26.6N, 92.7W"
"25.5N, 92.3W","25.8N, 92.2W"
"23.8N, 93.9W","23.8N, 93.9W"
"22.0N, 94.2W","22.0N, 94.2W"
"21.9N, 94.3W","21.9N, 94.3W"
E,WNW
WNW,WNW
WNW,WNW
WNW,"N (nearly stationary, expected to turn WNW later today)"
N,W
ENE,NNE
ENE,NNE
NE,NE
W,NE
6,7 mph
6,6 mph
3,5 mph
60,2 mph
8,2 mph
12,12 mph
7,7 mph
3,3 mph
5,5 mph
"Texas
Louisiana
Mississippi
Alabama",middle and upper Texas coast and southwestern Louisiana coast
"Texas
Louisiana
Mississippi
Alabama
Florida",Middle and upper Texas coast and southwestern Louisiana coast
"Texas
Louisiana
Mississippi
Alabama
Florida",Texas coast from Baffin Bay northward through southeastern Texas and into southern Louisiana
"Texas
Louisiana",Texas coast from Baffin Bay north-eastward to coastal Louisiana
"Texas
Louisiana","Port Mansfield, TX to Cameron, LA (storm-surge watch area) and adjacent western Gulf Coast"
"Texas
Louisiana","Texas coastline from Port Mansfield northward to High Island, including Corpus Christi Bay and adjacent barrier islands"
"Mexico, Cuba, Florida, Alabama, Mississippi, Louisiana","western Gulf coast from northern Mexico to Louisiana, with greatest threat along the Texas coast"
Mexico,"Western Gulf coast from northern Mexico to Louisiana, including the entire Texas shoreline"
Mexico,"Western Gulf coast from Tampico, MX northward to the upper Texas coast, including Corpus Christi to Galveston"
Corpus Christi,CORPUS CHRISTI
CORPUS CHRISTI,CORPUS CHRISTI
CORPUS CHRISTI,CORPUS CHRISTI TX
CORPUS CHRISTI,CORPUS CHRISTI
CORPUS CHRISTI,CORPUS CHRISTI
CORPUS CHRISTI,CORPUS CHRISTI
CORPUS CHRISTI,CORPUS CHRISTI
CORPUS CHRISTI,CORPUS CHRISTI TX
CORPUS CHRISTI,CORPUS CHRISTI
18,34%
3,26%
1,19%
1,24%
3,46%
1,46%
38,38%
1,15%
4,15%
1,0%
1,3%
1,3%
1,5%
3,14%
17,17%
3,10%
1,3%
1,3%
18,12
4,18
1,48
12,≈48
12,72
19,60
20,60
7,84
11,120
1,N/A
26,24
4,72
13,≈60
12,72
12,60
7,60
7,120
7,120
18,34%
3,13%
1,7%
10,9%
18,18%
19,19%
20,20%
1,7%
1,15%
C,C.
C,C.
C,C.
B,B.
C,C.
B,B.
A,A.
B,B.
D,D.
"Port Aransas, Texas to Sabine Pass, Texas",middle and upper Texas coast and southwestern Louisiana coast
"Port Aransas, Texas to Morgan City Louisiana",Middle and upper Texas coast and southwestern Louisiana coast
"Port Aransas, Texas to Morgan City Louisiana",Texas coast from Baffin Bay northward through southeastern Texas and into southern Louisiana
Port Aransas Texas to Morgan City Louisiana,Texas coast from Baffin Bay north-eastward to coastal Louisiana
Port Aransas Texas to Intracoastal City Louisiana,"Port Mansfield, TX to Cameron, LA (storm-surge watch area) and adjacent western Gulf Coast"
"Port Mansfield, TX to Morgan City Louisiana","Texas coastline from Port Mansfield northward to High Island, including Corpus Christi Bay and adjacent barrier islands"
Tampico Mexico to Mouth of the Rio Grande,"western Gulf coast from northern Mexico to Louisiana, with greatest threat along the Texas coast"
Tampico Mexico to Mouth of the Rio Grande,"Western Gulf coast from northern Mexico to Louisiana, including the entire Texas shoreline"
Tampico to Mouth of the Rio Grande,"Western Gulf coast from Tampico, MX northward to the upper Texas coast, including Corpus Christi to Galveston"
B,B.
B,B.
B,B.
B,B.
B,B.
B,B.
A,A.
A,A.
A,A.
B,B.
C,A.
A,A.
B,D.
B,D.
C,D.
C,C.
B,A.
B,D.
Louisiana,middle and upper Texas coast and southwestern Louisiana coast
Louisiana,Middle and upper Texas coast and southwestern Louisiana coast
Louisiana,Texas coast from Baffin Bay northward through southeastern Texas and into southern Louisiana
Texas,Texas coast from Baffin Bay north-eastward to coastal Louisiana
Texas,"Port Mansfield, TX to Cameron, LA (storm-surge watch area) and adjacent western Gulf Coast"
Texas,"Texas coastline from Port Mansfield northward to High Island, including Corpus Christi Bay and adjacent barrier islands"
Mexico,"western Gulf coast from northern Mexico to Louisiana, with greatest threat along the Texas coast"
Mexico,"Western Gulf coast from northern Mexico to Louisiana, including the entire Texas shoreline"
Mexico,"Western Gulf coast from Tampico, MX northward to the upper Texas coast, including Corpus Christi to Galveston"
27,9
28,18
28,30
24,48
45,60
72,66
39,72
72,120
28,90
18,24
24,0
18,36
18,0
24,72
24,48
25,96
26,N/A
24,48
D,D.
D,D.
B,D.
C,D.
B,D.
B,D.
B,D.
D,D.
C,D.
C,B.
C,C.
C,C.
C,C.
C,C.
C,C.
C,C.
C,C.
C,C.
D,B.
B,B.
D,C.
D,A.
D,D.
D,D.
D,D.
D,D.
D,D.
Yes,Yes
Yes,No
No,No
No,No
No,No
Yes,No
Yes,Yes
No,No
No,No
B,A.
B,A.
B,B.
B,A.
B,B.
C,B.
B,C.
B,C.
B,C.
24,9
12,18
36,30
36,48
48,60
48,66
66,72
66,120
36,90
A,B.
A,B.
A,B.
A,C.
A,B.
A,B.
C,B.
C,C.
D,B.
D,B.
D,B.
D,B.
D,C.
D,C.
D,C.
D,D.
D,D.
B,D.
C,C.
C,C.
C,C.
C,C.
D,C.
D,C.
Life-threatening surf and rip current conditions are likely.,Isolated tornadoes and dangerous rip currents along the middle Texas coast
Life-threatening surf and rip current conditions are likely.,Dangerous surf and rip currents; isolated tornadoes possible in rain bands.
Life-threatening surf and rip current conditions are possible.,High surf and dangerous rip currents; an isolated tornado possible Monday.
Life-threatening surf and rip current conditions are possible.,Dangerous surf and rip currents; minor river flooding possible
Life-threatening surf and rip current conditions are likely.,Dangerous surf and rip currents; minor river flooding possible.
Life-threatening surf and rip current conditions are likely.,Dangerous surf and life-threatening rip currents along area beaches; minor coastal erosion possible.
Life-threatening surf and rip current conditions are expected.,"High surf, dangerous rip currents, minor coastal erosion"
Life-threatening surf and rip currents.,Dangerous surf and rip currents affecting vessel approaches and pilot transfers
Rip currents.,Hazardous seas and strong currents will disrupt vessel traffic; minor coastal flooding and reduced visibility in squalls may force operational restrictions.
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""2"",
    ""in 24h"": ""5"",
    ""in 48h"": ""2"",
    ""in 72h"": ""1"",
    ""in 96h"": ""1""
  }
}
```","{'in 12h': '18%', 'in 24h': '9%', 'in 48h': '0%', 'in 72h': '1%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""3"",
    ""in 48h"": ""4"",
    ""in 72h"": ""7"",
    ""in 96h"": ""10""
  }
}
```","{'in 12h': '3%', 'in 24h': '13%', 'in 48h': '5%', 'in 72h': '5%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""1"",
    ""in 48h"": ""1"",
    ""in 72h"": ""2"",
    ""in 96h"": ""2""
  }
}
```","{'in 12h': '1%', 'in 24h': '1%', 'in 48h': '7%', 'in 72h': '5%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""1"",
    ""in 48h"": ""1"",
    ""in 72h"": ""2"",
    ""in 96h"": ""2""
  }
}
```","{'in 12h': '0%', 'in 24h': '2%', 'in 48h': '13%', 'in 72h': '22%', 'in 96h': '23%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""1"",
    ""in 48h"": ""1"",
    ""in 72h"": ""3"",
    ""in 96h"": ""3""
  }
}
```","{'in 12h': '0%', 'in 24h': '1%', 'in 48h': '19%', 'in 72h': '37%', 'in 96h': '45%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""2"",
    ""in 48h"": ""1"",
    ""in 72h"": ""1"",
    ""in 96h"": ""2""
  }
}
```","{'in 12h': '0%', 'in 24h': '1%', 'in 48h': '14%', 'in 72h': '33%', 'in 96h': '44%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""3"",
    ""in 48h"": ""5"",
    ""in 72h"": ""7"",
    ""in 96h"": ""7""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '6%', 'in 72h': '26%', 'in 96h': '34%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""1"",
    ""in 48h"": ""4"",
    ""in 72h"": ""7"",
    ""in 96h"": ""2""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '1%', 'in 72h': '3%', 'in 96h': '7%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""1"",
    ""in 48h"": ""4"",
    ""in 72h"": ""7"",
    ""in 96h"": ""2""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '1%', 'in 72h': '3%', 'in 96h': '7%'}"
21-09-2020,9/20/2020
