response,ground_truth
No.,No
No,No
No.,No
No.,No
Yes.,No
Yes.,No
Yes.,No
Yes.,Yes
Yes.,Yes
Yes.,Yes
A. None,A.
A. None,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,C.
C. Hurricane,C.
C. Hurricane,C.
C. Hurricane,C.
C. Hurricane,C.
A. None,A.
A. None,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,B.
C. Hurricane,B.
C. Hurricane,B.
C. Hurricane,B.
C. Hurricane,A.
'None',Prince Edward Island and Magdalen Islands (Canada)
'Woods Hole' to 'Eastport',"Hurricane/Tropical‐storm watches confined to Nova Scotia, Prince Edward Island, Magdalen Islands and parts of Newfoundland"
South Santee River to Fenwick Island,"Hurricane Watch for Nova Scotia; Tropical-Storm Watch for Prince Edward Island, Magdalen Islands and parts of New Brunswick/Newfoundland"
South Santee River to Fenwick Island,n/a
South Santee River to Fenwick Island,"North of Chincoteague VA to Fenwick Island DE, Chesapeake Bay from Smith Point to Drum Point, Tidal Potomac south of Cobb Island, Woods Hole MA to Sagamore Beach MA, Nantucket and Martha’s Vineyard MA"
Edisto Beach to South Santee River,"North of Ponte Vedra Beach, FL to Savannah River"
None,North of Ponte Vedra Beach FL to Savannah River
Jupiter Inlet to Ponte Vedra Beach,North of Ponte Vedra Beach FL to Savannah River
Jupiter Inlet to Ponte Vedra Beach,North of Ponte Vedra Beach FL to South Santee River SC
Jupiter Inlet to Ponte Vedra Beach,North of Ponte Vedra Beach FL to South Santee River SC
Eastport to Prince Edward Island,Eastern Nova Scotia and western Newfoundland (Hurricane Warning); Woods Hole MA to Eastport ME (Tropical Storm Warning)
Chatham to Eastport,Tropical-storm warnings for extreme SE Massachusetts and coastal Maine; hurricane warnings for eastern Nova Scotia
South Santee River to Fenwick Island,"Hurricane Warning Surf City NC to NC/VA border; Tropical-Storm Warning NC/VA border to Fenwick Island DE, parts of Chesapeake & Tidal Potomac, and coastal Massachusetts"
South Santee River to Fenwick Island,n/a
Edisto Beach to Fenwick Island,Hurricane Warning from Savannah River GA to the NC/VA border including Pamlico and Albemarle Sounds; Storm-surge warning Savannah River to Poquoson VA including Neuse & Pamlico Rivers and Hampton Roads
Edisto Beach to North Carolina/Virginia border,"Flagler/Volusia County line, FL to Savannah River"
Edisto Beach to South Santee River,North of Ponte Vedra Beach FL to Savannah River (Tropical Storm Warning); Storm Surge Warning Sebastian Inlet FL to Surf City NC
Savannah River to Surf City,North of Ponte Vedra Beach FL to Savannah River
Jupiter Inlet to Ponte Vedra Beach,North of Ponte Vedra Beach FL to Altamaha Sound GA
