response,ground_truth
Yes,No
Yes,No
Yes,No
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
Virginia to North Carolina,None
New Jersey to Nova Scotia,None
New Jersey to Cape Cod,None
New Jersey to Virginia,None
Cape May to Bar Harbor,None
New Jersey to Virginia,None
"40.1N, 63.3W","41.4N, 61.3W"
"38.1N, 69.9W","38.9N, 64.9W"
"37.4N, 68.1W","37.4N, 68.1W"
ENE,NE
,ENE
ENE,NE
20,21 mph
17,20 mph
15,15 mph
"Delaware
New Jersey
New York
Connecticut
Rhode Island
Massachusetts",Maritime Canada coasts of Nova Scotia and Newfoundland
"Maine
New Brunswick 
Nova Scotia","Southeast Nova Scotia, Sable Island, and Newfoundland coastal waters"
,Main impacts confined to offshore waters and the Canadian Maritimes coastline
SABLE ISLAND,"Not listed for Wilmington, DE"
HALIFAX NS,HALIFAX NS
HALIFAX NS,HALIFAX NS
"There is no data for Wilmington, DE in the provided text.



X",0%
"There is no data for Wilmington, DE in the provided text.",<1%
"There is no data for Wilmington, DE in the provided text.



X",0%
"The provided text does not contain information about Wilmington, DE. Therefore, the answer is 0.",0%
"There is no data provided for Wilmington, DE.



X",<1%
"The provided text does not contain any information about Wilmington, DE. Therefore, I cannot answer the question.",0%
N/A,N/A
N/A,N/A
N/A,0
N/A,N/A
N/A,N/A
N/A,0
N/A,0%
,0%
N/A,0%
B,B.
D,D.
A,D.
Halifax Nova Scotia to Halifax Nova Scotia,Maritime Canada coasts of Nova Scotia and Newfoundland
Nova Scotia to Southeast of Nova Scotia,"Southeast Nova Scotia, Sable Island, and Newfoundland coastal waters"
Nantucket Massachusetts to Halifax Nova Scotia,Main impacts confined to offshore waters and the Canadian Maritimes coastline
B,B.
B,B.
B,B.
C,C.
B,D.
B,C.
Nova Scotia,Maritime Canada coasts of Nova Scotia and Newfoundland
Maine,"Southeast Nova Scotia, Sable Island, and Newfoundland coastal waters"
Newfoundland,Main impacts confined to offshore waters and the Canadian Maritimes coastline
24,30
24,24
29,43
24,0
21,0
21,0
D,D.
D,D.
B,B.
C,A.
B,A.
B,A.
D,A.
D,A.
D,A.
No,No
No,No
No,No
D,A.
D,A.
D,A.
36,30
38,24
40,43
D,D.
D,D.
D,D.
B,B.
B,B.
B,B.
B,B.
B,B.
B,B.
None.,None
Rip currents.,None
None.,None
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""29"",
    ""in 48h"": ""0"",
    ""in 72h"": ""0"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""6"",
    ""in 48h"": ""8"",
    ""in 72h"": ""0"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""0"",
    ""in 24h"": ""0"",
    ""in 48h"": ""1"",
    ""in 72h"": ""7"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
14-07-2015,None
14-07-2015,None
,None
15-07-2015,None
,None
14-07-2015,None
,None
14-07-2015,None
14-07-2015,None
5,0
,0
5,0
"3000500018000
3.  
0
NNNNNNNN
001000
NNNNNN0000  ...NNNN0015NN0, and... Next complete, and,  NNNN... to the number.  
 
 
...

... to and , the0  3  the..
 00... 1000 

0",None
0,None
0,None
None,None
None,None
None,None
A,A.
A,A.
A,A.
