response,ground_truth
Yes,Yes
C,A.
C,A.
Savannah to Myrtle Beach,Edisto Beach SC to South Santee River SC (for Tropical Storm conditions)
,Edisto Beach SC to South Santee River SC (Tropical Storm Warning)
"31.9N, 78.3W","31.9N, 78.3W"
WNW,WNW
16,16 mph
"North Carolina
South Carolina
Georgia","central and southern South Carolina coast and the Georgia coast, including areas near Brunswick"
SAVANNAH GA,SAVANNAH GA
X,6%
X,0%
N/A,12
N/A,0
N/A,6%
A,A.
"Port Royal Sound, SC to South Santee River, SC","central and southern South Carolina coast and the Georgia coast, including areas near Brunswick"
A,A.
D,D.
South Carolina,"central and southern South Carolina coast and the Georgia coast, including areas near Brunswick"
24,9
,24
B,B.
B,B.
D,B.
No,No
D,A.
12,9
,B.
,B.
D,B.
Reduced visibility due to fog and potential for increased marine debris are additional hazards.,Thunderstorms with frequent lightning; brief reduced visibilities in heavy showers may disrupt vessel movements and cargo handling.
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""12"",
    ""in 24h"": ""7"",
    ""in 48h"": ""0"",
    ""in 72h"": ""0"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '6%', 'in 24h': '6%', 'in 48h': '6%', 'in 72h': '6%', 'in 96h': '6%'}"
29-06-2021,None
30-06-2021,None
30-06-2021,None
5,0
,None
None,None
C,A.
