response,ground_truth
Yes,Yes
Yes,Yes
B.,A.
C,A.
C,A.
C,A.
Corpus Christi to Vermilion Bay,None
Corpus Christi to Vermilion Bay,"Tropical Storm Watch/Warning posted from Baffin Bay to High Island, TX (west of Port Arthur)"
Corpus Christi to Cameron,"Tropical Storm Warning from Baffin Bay to High Island, TX (ends west of Port Arthur)"
Corpus Christi to New Orleans,"Tropical Storm Warning from Baffin Bay to High Island, TX"
"27.6N, 95.3W","27.9N, 95.7W"
"27.1N, 94.2W","27.1N, 94.2W"
NW,NW
WNW,NW
13,13 mph
12,12 mph
"Texas, Louisiana",Central and upper Texas coast eastward into western Louisiana
"Texas 
Louisiana",Middle and upper Texas coast and adjacent western Louisiana shoreline
PORT ARTHUR TX,PORT ARTHUR TX
PORT ARTHUR TX,PORT ARTHUR TX
30,30%
30,30%
30,1%
0,<3%
28,12
28,12
24,N/A
24,N/A
28,28%
28,28%
D,D.
C,C.
Baffin Bay to High Island,Central and upper Texas coast eastward into western Louisiana
Baffin Bay to High Island,Middle and upper Texas coast and adjacent western Louisiana shoreline
B,B.
B,B.
D,A.
A,A.
Louisiana,Central and upper Texas coast eastward into western Louisiana
Louisiana,Middle and upper Texas coast and adjacent western Louisiana shoreline
19,6
26,10
20,24
20,N/A
D,D.
D,B.
C,B.
C,B.
"A
1 8\) 1100
100

24 hours 
200
10

7",B.
B,B.
No,Yes
No,Yes
A,A.
A,A.
3,6
10,10
A,B.
A,A.
D,C.
,C.
D,C.
D,C.
Tornadoes.,Isolated tornadoes in outer rainbands; brief white-out squalls could reduce visibility for vessel traffic.
Flooding.,Brief tornadoes or waterspouts cannot be ruled out in outer rainbands; reduced visibility and temporary closure of channel operations due to heavy rain and gusty squalls.
"```json
{
  ""gale"": {
    ""12h"": 4,
    ""24h"": 8,
    ""48h"": 11,
    ""72h"": 16,
    ""96h"": 25
  }
}
```","{'in 12h': '28%', 'in 24h': '2%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""3"",
    ""in 24h"": ""13"",
    ""in 48h"": ""9"",
    ""in 72h"": ""1"",
    ""in 96h"": ""1""
  }
}
```","{'in 12h': '28%', 'in 24h': '2%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
16-06-2015,None
16-06-2015,None
16-06-2015,None
17-06-2015,None
,None
17-06-2015,None
5,0
3,0
1,None
3,None
30,None
30,None
D,A.
C,A.
