response,ground_truth
,No
,No
Yes,No
,No
Yes,No
Yes,No
,No
Yes,Yes
,Yes
Yes,Yes
C,A.
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
C,A.
B,A.
B,A.
B,A.
B,A.
B,A.
,A.
B,B.
B,B.
B,B.
Belize to Quintana Roo,Tropical Storm Watch for the southern coast of Cuba’s Pinar del Rio province and Isla de la Juventud
Jamaica to Honduras,None in effect for the Virgin Islands – current watches confined to southern Cuba and Yucatan Peninsula
Jamaica to Hispaniola,"None for Virgin Islands – St. Croix, VI"
Puerto Rico to Turks and Caicos,None
Belize to Cayman Islands,"Tropical-storm watch is posted for all of Haiti, Jamaica and portions of south-central Cuba"
Belize to Dominican Republic,"Tropical Storm Watch in effect for the entire coasts of the Dominican Republic, Haiti and Jamaica"
Belize to Dominican Republic,Tropical Storm Watch for the entire coasts of the Dominican Republic and Haiti
Belize to Turks and Caicos,North coast of the Dominican Republic and the entire coast of Haiti (tropical-storm watch)
Belize to Jamaica,South coast of the Dominican Republic from the Haiti border eastward to Cabo Caucedo and north coast from Haiti border westward to Samaná
Belize to Jamaica,None at present (watches likely later for Hispaniola/Greater Antilles)
,Hurricane Warning for Yucatan Peninsula from Cancun to Punta Herrero (including Cozumel); Tropical Storm Warning north of Cancun to Campeche and south of Punta Herrero to Puerto Costa Maya
Jamaica to Honduras,None in effect for the Virgin Islands – current warnings confined to Cayman Islands and Yucatan Peninsula
Dominican Republic to Jamaica,"None for Virgin Islands – St. Croix, VI"
Belize to Turks and Caicos,None
Yucatán Peninsula to Turks and Caicos,Tropical-storm warning along the southern coast of eastern Cuba and for the Cayman Islands
Belize to Dominican Republic,None
Dominica to Turks and Caicos,None
Belize to Turks and Caicos,"U.S. Virgin Islands, Puerto Rico (including Vieques and Culebra), and Dominican Republic from the southern Haitian border to Samaná (tropical-storm warning)"
Belize to Turks and Caicos,"Antigua and Barbuda, Anguilla, St. Kitts–Nevis–Montserrat, Saba & Sint Eustatius, Sint Maarten, St. Martin & St. Barthelemy, British Virgin Islands, U.S. Virgin Islands, Puerto Rico (incl. Vieques & Culebra), Dominican Republic Cabo Caucedo to Samaná"
Grand Cayman to Jamaica,"Antigua and Barbuda, Anguilla, St. Kitts and Nevis, Montserrat, Saba, Sint Eustatius, Sint Maarten, St. Martin, St. Barthelemy, British Virgin Islands, U.S. Virgin Islands, Puerto Rico including Vieques and Culebra"
,"19.8N, 84.9W"
"18.7N, 80.1W","18.8N, 80.9W"
"18.5N, 77.5W","18.3N, 78.6W"
,"18.2N, 76.1W"
"18.1N, 71.6W","18.0N, 73.0W"
"17.3N, 69.6W","17.4N, 70.9W"
"17.3N, 66.8W","17.1N, 68.1W"
,"17.1N, 65.4W"
,"16.6N, 61.5W"
,"15.9N, 56.6W"
WNW,WNW
,WNW
,W
WNW,W
WNW,WNW
W,W
WNW,W
WNW,WNW
WNW,W
WNW,W
,16 mph
,16 mph
15,15 mph
14,16 mph
,13 mph
15,15 mph
16,15 mph
22,16 mph
23,23 mph
21,22 mph
"Jamaica
Belize
Honduras
Nicaragua","Eastern Yucatan Peninsula and, later, the southwest Gulf coast of Mexico"
"Jamaica
Cuba
Mexico
Honduras
Nicaragua
El Salvador
Guatemala","Cayman Islands, southern Cuba, Yucatan Peninsula, and eventually the southwest Gulf coast of Mexico"
"Jamaica, Cayman Islands, Honduras, Nicaragua","Jamaica, southern Cuba, Cayman Islands, Yucatan Peninsula (Cancun to Punta Herrero)"
"Mexico
Honduras
Nicaragua
Belize
Guatemala","Jamaica, southern Cuba, Cayman Islands, Yucatan Peninsula"
