response,ground_truth
,No
,No
,A.
B,A.
,A.
,A.
,"Port O'Connor to Sargent, Texas"
,"Port O'Connor to Sargent, TX (tropical-storm watch)"
,"Mouth of Rio Grande to Port O'Connor, Texas"
,"Mouth of the Rio Grande to Port O'Connor, TX (tropical-storm warning)"
,"25.2N, 91.6W"
,"25.0N, 89.9W"
WSW,W
W,W
18,18 mph
16,16 mph
,"South Texas coastline from the Mouth of the Rio Grande northward to Sargent, TX"
"Louisiana
Texas","South Texas shoreline from the Rio Grande northward to Sargent, TX"
MATAGORDA TX,MATAGORDA TX
,MATAGORDA TX
0,0%
,≈5%
,0%
0,0%
,N/A
,18
N/A,N/A
,N/A
N/A,0%
,5%
A,A.
,D.
Mouth of Rio Grande to Port O'Connor,"South Texas coastline from the Mouth of the Rio Grande northward to Sargent, TX"
Mouth of Rio Grande to,"South Texas shoreline from the Rio Grande northward to Sargent, TX"
,A.
D,D.
,B.
Louisiana,"South Texas coastline from the Mouth of the Rio Grande northward to Sargent, TX"
,"South Texas shoreline from the Rio Grande northward to Sargent, TX"
,20
,21
22,0
23,N/A
,B.
B,B.
B,A.
,A.
,A.
D,B.
No,No
No,No
,A.
D,B.
,20
,21
,D.
D,B.
,B.
,B.
,B.
,B.
,None anticipated that would disrupt port operations
"Life-threatening surf and10 
 and 
 
 and 
 and 
 
 and 
 
 and 
 
 
 and 
 
 and 
 and 
 and 
 and 
 and 
 and 
 
 and 
 
 
 and 
 
 and 
 
 
 and 
 
 
Port Arthur, Port 
Port Arthur, 
, 

Port, Port, 

Port, 

Port, Port Port, including Port, including Port, including Port, including, including Port of including Port, including Port of, including, including, including, including, including, including, including, including, including, including including including, including, including, including, including, including including including, including including the including including including, including the, including the, including the, the the, the, the, the including, the, the 

Port, including the, shoreside shoreshore, the shoreshore, the shoreshore the shoreshore, including shoreshore shoreshore, the shoreshore shoreshore shoreshore shore, shoreshore shore including the shore of shore of shore shore of shore of shoreshore shore of shore shore shore the shores of shore of shore of shore shores of shores, shores of shores shores, shores shores shores of shores shores, shores, shores shores of shores of, the, the tides of shoreshore shores, including of shoreshore shores tides shores of shoreshore shoreshore shores of shores of shores of shores shores of shores, including, shores shores, including, including the, the, including, including the shores, the, the shores of shores, shores of shores including shores of shores, including shores of shores, shores of shores of shores, shores of shores of shores, shores of shores, shores, shores, shores of shores, shores of shores of shores, shores of shores, of shores shores of shores shores of shores, shores shores shores shores shores shores shores, shores, shores shores shores, shores of shores shores shores of shores, shores shores of shores shores shores shores shores shores, shores, shores of shores shores shores shores shores shores shores of shores, shores shores shores, shores of shores shores shores shores, shores shores, shores shores, shores, shores shores shores shores, shores, shores shores shores shores, shores shores shores shores shores, shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores shores",Rough surf and dangerous rip currents along the upper Texas coast
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""6"",
    ""in 48h"": ""X"",
    ""in 72h"": ""X"",
    ""in 96h"": ""X""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
,"{'in 12h': '<1%', 'in 24h': '5%', 'in 48h': '1%', 'in 72h': '<1%', 'in 96h': '<1%'}"
,None
,None
,None
22-08-2023,None
,None
,None
,0
,0
,None
,None
,None
None,None
,A.
,A.
