response,ground_truth
,Yes
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
,Yes
,Yes
No,Yes
Yes,Yes
Yes,Yes
B,A.
B,A.
C,A.
C,C.
B,C.
B,A.
B,A.
B,A.
C,A.
C,A.
C,C.
,C.
C,C.
C,A.
C,A.
C,A.
,A.
B,A.
C,A.
C,A.
Brownsville to Vero Beach,North of Fernandina Beach to Edisto Beach
Texas to South Carolina,"North of Fernandina Beach to Edisto Beach, and west of the Aucilla River to Indian Pass (hurricane watch); storm-surge watch north of Volusia/Brevard County line to Isle of Palms, SC and north of Suwannee River to Ochlockonee River"
Texas to Florida,Hurricane Watch north of the Volusia/Brevard County Line to Fernandina Beach and north & west of Anclote River to Indian Pass; Storm Surge Watch north of Anclote River to Suwannee River and north of Volusia/Brevard County Line to Flagler/Volusia County line
Antigua' to Puerto Rico,"North of Jupiter Inlet to the Flagler/Volusia County Line (Atlantic side) and north of Bonita Beach to Anclote River (Gulf side, includes Manatee County coast)."
Turks and Caicos Islands to Bermuda,North of Bonita Beach to Anna Maria Island (includes Port Manatee/Tampa Bay)
Antigua to Turks and Caicos,"Hurricane Watch from Jupiter Inlet southward around the Florida peninsula to Bonita Beach, including the Florida Keys"
Bahamas to Turks and Caicos,None issued for Florida at this advisory
,None
Bahamas to Turks and Caicos,None issued for Florida at this time
,"Hurricane and tropical-storm watches are confined to the northern Leeward Islands, Turks and Caicos, southeastern Bahamas, Hispaniola and Cuba—none yet for Florida."
Florida to Bermuda,"Fernandina Beach southward around the entire Florida peninsula to Indian Pass, including Tampa Bay and the Florida Keys"
Florida to Bermuda,Fernandina Beach southward around the entire Florida peninsula to the Aucilla River including Tampa Bay and the Florida Keys (hurricane warning); storm-surge warning Volusia/Brevard County line southward around the peninsula to Suwannee River including Tampa Bay
,Hurricane Warning from the Volusia/Brevard County Line southward around the Florida peninsula to Anclote River including Tampa Bay; Storm Surge Warning Volusia/Brevard County Line southward around the Florida peninsula to Anclote River including Tampa Bay and the Florida Keys
Antigua to Puerto Rico,Jupiter Inlet southward around the Florida peninsula to Bonita Beach; Florida Keys; Lake Okeechobee.
Antigua to Turks and Caicos,None for this segment (Hurricane Warning now south of Bonita Beach; Storm Surge Watch north of Bonita Beach to Venice)
Antigua to Turks and Caicos,"Hurricane Warnings limited to the Dominican Republic, Haiti and the Bahamas (none in Florida at this advisory)"
Belize to Turks and Caicos,None issued for Florida at this advisory
Turks and Caicos Islands to Bahamas,None
,None issued for Florida at this time
Bahamas to Bermuda,"Hurricane warnings extend across the northern Leeward Islands, U.S./British Virgin Islands and Puerto Rico—none yet for Florida."
"18.6N, 77.5W","23.7N, 81.3W"
"22.8N, 79.8W","23.1N, 80.2W"
"18.2N, 70.9W","22.3N, 78.2W"
"17.7N, 75.3W","22.0N, 76.0W"
"18.2N, 70.9W","21.5N, 73.3W"
"18.3N, 72.5W","20.7N, 70.4W"
"18.4N, 76.6W","19.7N, 67.7W"
"18.2N, 64.0W","18.5N, 64.7W"
"17.4N, 61.1W","17.7N, 61.8W"
