response,ground_truth
Yes,No
,Yes
C,A.
B,A.
B,A.
B,A.
Corpus Christi to Port Arthur,None in effect
,None in Louisiana – watches limited to Texas coast Baffin Bay to High Island
Corpus Christi to Galveston,"Tropical Storm Warning from Baffin Bay to High Island, TX"
Corpus Christi to Grand Isle,"Tropical Storm Warning from Baffin Bay to High Island, TX"
"27.6N, 95.3W","27.9N, 95.7W"
,"27.1N, 94.2W"
,NW
WNW,NW
,13 mph
12,12 mph
"Texas
Louisiana",Upper Texas coast and western Louisiana coast (including Calcasieu/Cameron Parishes)
"Texas
Louisiana",Upper Texas coast and western Louisiana coast (including Lake Charles area)
,PORT ARTHUR TX
NEW IBERIA LA,PORT ARTHUR TX
3,30%
3,30%
X,0%
X,0%
N/A,6
N/A,9
N/A,N/A
,N/A
N/A,30%
N/A,28%
D,B.
C,B.
Baffin Bay to High Island,Upper Texas coast and western Louisiana coast (including Calcasieu/Cameron Parishes)
Baffin Bay to High Island,Upper Texas coast and western Louisiana coast (including Lake Charles area)
,B.
B,B.
B,B.
D,B.
,Upper Texas coast and western Louisiana coast (including Calcasieu/Cameron Parishes)
Louisiana,Upper Texas coast and western Louisiana coast (including Lake Charles area)
,6
,9
25,N/A
21,24
D,B.
D,D.
C,B.
C,B.
D,B.
D,B.
No,Yes
,Yes
B,A.
,A.
3,6
18,9
C,A.
A,A.
D,B.
D,B.
D,A.
D,D.
Tornadoes.,Low risk of isolated tornadoes in western Louisiana.
Flooding and navigational hazards are possible.,Brief tornadoes/waterspouts in rain bands cannot be ruled out
,"{'in 12h': '28%', 'in 24h': '2%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
,"{'in 12h': '28%', 'in 24h': '2%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
16-06-2015,None
17-06-2015,None
,None
17-06-2015,None
,None
17-06-2015,None
,0
3,0
1,None
,None
,None
,None
D,A.
,A.
