response,ground_truth
Yes,No
Yes,No
Yes,No
Yes,No
Yes,No
Yes,No
Yes,Yes
C,A.
C,A.
B,A.
C,A.
B,A.
B,A.
C,A.
C,A.
C,A.
C,A.
B,A.
B,A.
B,A.
Brownsville to Tampa,Hurricane Watch: Intracoastal City LA to the mouth of the Pearl River (LA-MS); Tropical Storm Watch: none for TX coast
Brownsville to Morehead City,Hurricane Watch: Intracoastal City LA to the Mouth of the Pearl River. Tropical Storm Watch: none west of Cameron LA.
Texas to Mississippi,Storm Surge Watch is posted Sabine Pass TX to Rockefeller Wildlife Refuge LA (includes the Beaumont/Port Arthur area)
Brownsville to Vero Beach,"Storm Surge Watch is in effect from Sabine Pass (near Beaumont) to Rockefeller Wildlife Refuge, LA, and for Mobile Bay"
Brownsville to Tampa,Sabine Pass TX eastward to the Alabama/Florida border
Tropic of Cancer to Florida,No watches in effect along the U.S. Gulf Coast as of Advisory #2
Belize to Honduras,
Corpus Christi to Morehead City,Hurricane Warning: Intracoastal City LA to the mouth of the Pearl River; Tropical Storm Warning: Cameron LA to west of Intracoastal City LA and mouth of Pearl River to AL/FL border
Corpus Christi to Morehead City,"Hurricane Warning: Intracoastal City LA to Mouth of Pearl River, including Metro New Orleans. Tropical Storm Warning: Cameron LA to west of Intracoastal City LA and eastward to the AL/FL border."
Louisiana to South Carolina,"No Tropical Storm or Hurricane warnings currently extend into Texas; warnings begin at Cameron, LA eastward"
Louisiana to South Carolina,"Hurricane Warning Intracoastal City, LA to Mouth of the Pearl River; Storm Surge Warning east of Rockefeller Wildlife Refuge, LA to MS/AL border including Lake Borgne, Lake Pontchartrain, and Lake Maurepas"
Brownsville to Morehead City,"None in Texas – Hurricane Watch begins east of Cameron, LA"
Cuba to Turks and Caicos,No warnings along the U.S. Gulf Coast as of Advisory #2
Cuba to Turks and Caicos,
"27.2N, 88.0W","28.0N, 89.1W"
"29.0N, 88.6W","26.2N, 87.0W"
"23.0N, 84.0W","24.0N, 85.2W"
"18.2N, 74.1W","22.1N, 83.2W"
"18.6N, 80.5W","20.0N, 81.4W"
"18.9N, 79.2W","18.0N, 79.8W"
"16.9N, 79.2W","16.9N, 79.2W"
NW,NW
NNW,NW
NNW,NW
NW,NW
WNW,NW
NW,NW
WNW,NW
16,15 mph
16,16 mph
15,16 mph
15,15 mph
12,15 mph
