response,ground_truth
No,No
B,A.
,A.
Wilmington to Vero Beach,None
Wilmington to Morehead City,"Mexico Beach to Steinhatchee River, Florida (Tropical Storm Warning)"
,"29.0N, 86.3W"
,NE
21,21 mph
"Florida
Georgia
South Carolina
North Carolina","Florida Panhandle, southern Georgia, coastal South Carolina, and western Atlantic coastal waters east of Florida/Georgia"
"There is no New Orleans, LA listed in the table.",PANAMA CITY FL
0,0%
"The provided text does not contain any information about New Orleans, LA. Therefore, it's impossible to determine the cumulative probability of 50-kt wind arrival there.

0",0%
,N/A
N/A,N/A
,0%
D,C.
Mexico Beach to Steinhatchee River,"Florida Panhandle, southern Georgia, coastal South Carolina, and western Atlantic coastal waters east of Florida/Georgia"
B,B.
,B.
,"Florida Panhandle, southern Georgia, coastal South Carolina, and western Atlantic coastal waters east of Florida/Georgia"
,8
24,0
B,D.
B,A.
D,A.
No,No
D,A.
,8
D,D.
B,B.
A,B.
Tornadoes.,None
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""18"",
    ""in 24h"": ""X"",
    ""in 48h"": ""X"",
    ""in 72h"": ""X"",
    ""in 96h"": ""X""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
,8/28/2021
15-09- that tropical storm conditions may be expected that tropical storm conditions may be expected that tropical storm conditions may be expected that tropical storm may be expected that tropical may be expected may not be expected may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not that tropical may not tropical may not that tropical may not that tropical may not that tropical that tropical not that tropical that tropical not that tropical that tropical not that tropical 15-09-2021,9/2/2021
09-09-2021,8/28/2021
3,10
1,5.0
,0.96318272
D,D.
