response,ground_truth
Yes,No
Yes,No
C,A.
B,B.
C,A.
,A.
,"Port O’Connor to Sargent, TX (south of the port)"
Corpus Christi to Mississippi,"Port O'Connor to Sargent, Texas"
Corpus Christi to New Orleans,"Mouth of Rio Grande to Port O’Connor, TX"
,"Mouth of Rio Grande to Port O'Connor, Texas"
"25.2N, 91.6W","25.2N, 91.6W"
"25.0N, 89.9W","25.0N, 89.9W"
ESE,W
,W
18,18 mph
,16 mph
,South and central Texas coastline from the mouth of the Rio Grande to Matagorda Bay
,South and middle Texas coast from the Rio Grande northward through Matagorda Bay
,MATAGORDA TX
MATAGORDA TX,MATAGORDA TX
0,4%
0,6%
,0%
,<1%
N/A,36
,30
,N/A
N/A,N/A
,4%
,6%
,B.
B,B.
,South and central Texas coastline from the mouth of the Rio Grande to Matagorda Bay
"Mouth of Rio Grande to 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0)0)0)00)00)000 )000000)000)00)00000000000)00000000000)00000000000)0000)000000)0000)000)014)00)0)0)00)0)0)00)0)0000)00)0)0)46666)6666666666660666666666666606666)66)666660)6)6666)6)666)0)6)66666006)60606606666666666666666)06666  *66066006600060 and066006000 and606)6)00)006)6)600000.60600000600  of 6000 of 0 0 of 066 and 06 and of 6 and 66 6 and 6 and 0 606 6 60 6 and 6 and 6 and of and 0 and and,  6 and 6 and00 6 and of 6 6 and 86 and 8 and 8 8 and 80 and 8 and 8 and 8 and 8 and 8 and the 80 0 6 and 60 0 and 0 and 6 and 66 and 6 6 and 6 and 6 and  6666666666666666666666660 6 6 6 6 66666 6 and 6 AR666 6 6 666 6 6 60 6666 6 and 6 66 66666 and 66 6 and 6 and 6 and 6666 6 and 6 and  6 and 6 6 66  and 6 6 and 6 and 6 and 6 (6 6 and of of 6 of 6 6 of 6 of the 6 of 66 and 6 of 6 of 6 6 and  & 66 and 6 and 6 and of 6 of 6 and  and 6 and 6 of 6 of   6 and of 66.6 and 66 and 6 and the 6 of, and the and the and the of 66 and 1 and 66 and the and of 6, 066 and 6.66. 6 and 6 and  66.6 and 6 and 66 6 and 6 and and. 6 and 6 6, and the 6 and  and 666 or. 6 and  6.6 and 6 6.6 and 6.

and 6.6 and 6.6 6 and. and, and the and 6. And. 6 a 6. and. 6 and.6 6. 6.  and 6 and 6 and 6 and.  and 6 and 6.6 and 666 6  the 6 and and 666 and 6 and66 6 6 and the 6.6 and  :.

and and 6. 6666, a 6 of.666 and of 4.

and a 4 and a 6 of 4 of 4 and of and 4 of.

and 4 and 4 and and

and of

and and of 6 of of.

and of 4 of 6 of the and and

of of is of the and of the of the and of the of 4 of and 4 and and of and of 6 of6 and

of of these these days of days of these days of the and the days of the these days of days of these days of these days of these days of these days of the of the and of the 4 and

of 6 of these days and of these and of days of days of the and of and of days of and of these of days of these days of and days of these of these of these of these of and of these of of and of the these days of and of these days of of these of and of 6 of the 6 of and of these of these of and of and of these of and of these of these of these days of these of these of these days of these of these of these days of these of the of 5 of these of these 5 of 5 of these of these of these of 5 of these of these of these 5 these of 5 the 5 of 5 these 5 of these of these days of these 5 of these 5 of these days of these of these of these 5 of these of these of these of these days of these days of these days of these days of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of these of and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and",South and middle Texas coast from the Rio Grande northward through Matagorda Bay
,A.
D,C.
C,A.
Texas,South and central Texas coastline from the mouth of the Rio Grande to Matagorda Bay
Mexico,South and middle Texas coast from the Rio Grande northward through Matagorda Bay
,20
27,21
,20
,24
B,B.
,B.
C,B.
,B.
B,C.
B,C.
No,No
No.,No
,B.
X,B.
14,20
16,21
,B.
"A. """,B.
,B.
D,B.
D,B.
,B.
,Enhanced rip-current risk and elevated seas through Wednesday
Life-threatening surf and rip current conditions are likely.,Rough seas and dangerous rip currents beginning late Monday night and persisting through Tuesday.
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""6"",
    ""in 48h"": ""X"",
    ""in 72h"": ""X"",
    ""in 96h"": ""X""
  }
}
```","{'in 12h': '0%', 'in 24h': '3%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""7"",
    ""in 24h"": ""34"",
    ""in 48h"": ""0"",
    ""in 72h"": ""0"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '0%', 'in 24h': '5%', 'in 48h': '1%', 'in 72h': '0%', 'in 96h': '0%'}"
,None
,None
22-08-2023,None
,None
,None
,None
,0
3,0
,None
,None
,None
,None
D,A.
,A.
