response,ground_truth
,Yes
B,B.
B,A.
Savannah to Morehead City,West coast of Florida from Anclote River southward to Englewood
,None
,"27.7N, 83.5W"
E,E
8,8 mph
,"Central west coast of Florida including Tampa Bay, Sarasota, and Manatee County shoreline"
TAMPA FL,TAMPA FL
0,13%
"There is no data for Manatee County Port, FL in the provided text. Therefore, the answer is 0.",<1%
,24
N/A,N/A
N/A,13%
B,B.
,"Central west coast of Florida including Tampa Bay, Sarasota, and Manatee County shoreline"
,A.
B,A.
North Carolina,"Central west coast of Florida including Tampa Bay, Sarasota, and Manatee County shoreline"
27,6
21,20
D,D.
,C.
D,B.
No,No
D,A.
3,6
A,B.
,A.
D,C.
Possible hazards include inland flooding.,Brief tornado or waterspout threat in outer rainbands; lightning and reduced visibility may disrupt cargo and vessel operations.
,"{'in 12h': '8%', 'in 24h': '5%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
31-07-2017,None
,None
03-08-2017,None
5,0
0,None
None,None
C,A.
