response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
B,A.
B,A.
B,A.
B,B.
B,B.
B,B.
Brownsville to Tampa,None
Corpus Christi to Morehead City,None
Brownsville to Vero Beach,None
Corpus Christi to Savannah,"East of Morgan City, LA, to the Okaloosa/Walton County line, FL (includes Mobile Bay)"
Brownsville to Morehead City,"Intracoastal City, LA eastward to the Okaloosa/Walton County line, FL, including Lake Pontchartrain, Lake Maurepas, metropolitan New Orleans, and the entire Alabama coast"
Louisiana to South Carolina,"Intracoastal City, Louisiana, to the Alabama/Florida border including Mobile Bay, Lake Pontchartrain, Lake Maurepas and Metropolitan New Orleans"
"26.5N, 91.1W","27.9N, 91.2W"
"23.5N, 92.2W","25.2N, 91.5W"
"29.0N, 92.4W","22.9N, 92.4W"
ENE,N
N,N
N,N
14,16 mph
9,14 mph
9,9 mph
"Texas
Louisiana
Mississippi
Alabama
Florida","Entire northern Gulf Coast from southeast Louisiana through Mississippi, Alabama, and the western Florida Panhandle"
"Texas
Louisiana
Mississippi
Alabama
Florida","Northern Gulf Coast from coastal Louisiana eastward through Mississippi, Alabama, and the western Florida Panhandle"
"Louisiana
Mississippi
Alabama
Florida","Northern Gulf Coast from Louisiana through Mississippi, Alabama and the western Florida Panhandle"
MOBILE AL,MOBILE AL
MOBILE AL,MOBILE AL
MOBILE AL,MOBILE AL
6,16%
15,16%
9,11%
0,<3%
X,<1%
3,0%
6,18
15,48
14,72
2,N/A
24,0
14,N/A
6,10%
10,16%
8,11%
B,B.
D,D.
D,A.
"Cameron, LA to Okaloosa/Walton County Line, FL","Entire northern Gulf Coast from southeast Louisiana through Mississippi, Alabama, and the western Florida Panhandle"
Intracoastal City Louisiana to the Okaloosa/Walton County line,"Northern Gulf Coast from coastal Louisiana eastward through Mississippi, Alabama, and the western Florida Panhandle"
Intracoastal City Louisiana to the Alabama/Florida border,"Northern Gulf Coast from Louisiana through Mississippi, Alabama and the western Florida Panhandle"
A,B.
A,B.
A,A.
A,A.
B,C.
B,C.
Florida,"Entire northern Gulf Coast from southeast Louisiana through Mississippi, Alabama, and the western Florida Panhandle"
Florida,"Northern Gulf Coast from coastal Louisiana eastward through Mississippi, Alabama, and the western Florida Panhandle"
Florida,"Northern Gulf Coast from Louisiana through Mississippi, Alabama and the western Florida Panhandle"
21,12
72,18
28,36
23,24
27,24
21,48
C,D.
D,D.
C,D.
C,B.
D,B.
C,B.
B,B.
D,C.
D,D.
Yes,No
Yes,No
Yes,No
B,A.
B,C.
B,C.
6,12
12,18
36,36
A,B.
A,B.
A,B.
D,B.
D,B.
D,B.
D,C.
D,C.
D,C.
Tornadoes are possible.,Isolated tornado risk in outer rainbands on Saturday
Tornadoes.,Isolated tornadoes Saturday into early Sunday across southern Alabama
Tornadoes.,Low-end tornado threat beginning Saturday as outer rainbands move onshore.
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""3"",
    ""in 24h"": ""3"",
    ""in 48h"": ""1"",
    ""in 72h"": ""0"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '6%', 'in 24h': '16%', 'in 48h': '16%', 'in 72h': '16%', 'in 96h': '16%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""3"",
    ""in 24h"": ""5"",
    ""in 48h"": ""5"",
    ""in 72h"": ""5"",
    ""in 96h"": ""5""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '10%', 'in 72h': '1%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""13"",
    ""in 48h"": ""2"",
    ""in 72h"": ""0"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '9%', 'in 72h': '11%', 'in 96h': '11%'}"
18-06-2021,None
18-06-2021,None
17-06-2021,None
19-06-2021,None
19-06-2021,None
17-06-2021,None
19-06-2021,None
18-06-2021,None
17-06-2021,None
2,0
3,0
3,0
2,None
2,None
2,None
2,None
2,None
3,None
D,A.
D,A.
D,A.
