response,ground_truth
Yes,Yes
,Yes
Yes,Yes
B,A.
B,A.
B,A.
B,A.
B,A.
Brownsville to Port Arthur,Sabine Pass TX to Rutherford Beach LA (includes Calcasieu and Sabine Lakes)
Corpus Christi to Morgan City,Tropical Storm Watch east of High Island TX to Sabine Pass; Storm Surge Watch San Luis Pass TX to Rutherford Beach LA (includes Calcasieu Lake area)
Corpus Christi to Mobile,"North of Port Aransas to High Island, Texas (Tropical Storm Watch)"
Corpus Christi to New Orleans,None in Louisiana – Tropical-storm warnings stop at Sabine Pass TX
Corpus Christi to Mobile,Tropical Storm Warning Mouth of Rio Grande to High Island TX; Storm Surge Warning Port Aransas to San Luis Pass TX including Matagorda Bay
Corpus Christi to Mobile,"Mouth of the Rio Grande to Port Aransas, Texas (Tropical Storm Warning)"
