response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
Yes,Yes
B,A.
B,A.
B,B.
B,B.
B,B.
B,B.
B,A.
B,A.
Florida Keys to South Carolina,None in effect for Florida east coast north of Volusia/Brevard County line.
Florida Keys to Bahamas,N/A (no watch area along Florida east coast at this time)
,"East coast of Florida south of the Volusia/Brevard County Line (includes Port Canaveral), west coast south of the Middle of Longboat Key, Keys, Lake Okeechobee, and Florida Bay"
Florida Keys to North Carolina,"East coast of Florida south of the Volusia/Brevard County line (includes Brevard County south of the line, the Keys, and west coast south of Longboat Key)"
Florida to South Carolina,"East coast of Florida south of the Volusia/Brevard County Line to Card Sound Bridge, including Port Canaveral area; west coast south of the Middle of Longboat Key to Card Sound Bridge; Florida Keys; Lake Okeechobee."
,"East coast of Florida south of the Volusia/Brevard County line to Card Sound Bridge, including the Florida Keys and Florida Bay"
Florida to North Carolina,None issued as of Advisory 1A
"Florida Keys to North Carolina to 5 to 5 6 8 1 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 1 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 1 8 8 8 18 88 88 8 8 8 8 8 8 8 88) 8) 8 8 8 8 8 8 8) 8) 8 8) 8) 8) 8) 8)  8)8)  8)  8) 8) 8)  8)  8)8) 8(8) 8(8) 8)  8) 8)  ( 8W) 8) 8) 8)  8) 8) 8) 8) 8)  8) 8)8)  8)  8)  )8) 8) 8) 18) 8)  ) 8) 8)  ) 18)  1)  8) 8)  )1) 8)   8)  ) ]8) 3) 3) 3)  3) 3 3)18)3) 3)13)3)5)3) 8)  ) 10)8) 3)8)  8)  8)  8)  8)  8)8)  8  )  8)  ) 888)  )  ) 8) 8) 8) 88)0 2)38) 8) 8)  8) 8) 181) 8)  83  4 3) 8) 1)3) 3) 8 8) 3) 8 2)  8 ) , 8)8)8) 3) ) 8) 8] 38) 18)  )  8) 38 )5)38 18  (8 81)8]1) 8) 3)1) 88)8)8)1) 8)  8) 38 , )8) 8) 8) 8)  )3) 8)8)  ) 8) 3) 8)  )8) 8)88)8)  8) ,  ) 8) 3)  ) ,8) 88) 38)  3) ,  ,8)8 38 3) 8) 1)  ) 8)  ) 3)  3)  , , )3) ,8,  ,3,8  )8,3 3, 3,3,38, 8) 3) 8 ,) , ) 38, ) ,) 3)  ) ,) 1 ,  ) ,)  ) ,  ) ,)  ,  )  ,8)  ) 8) 8)  )  8)  , ) 8, )  ) 8)  )  ) 8)  )  ) ,) )  )  ) 8)  )  ) 8) ,) ,) 3) 8)   )  , ) ,)  )8, )  ) 8) 8, )  ) ,8) )  ) , 8)  )  )  ,)8)  )  )  )  )  )8)  ) ,)  )8)  ) 8)  )  )  )  ) ,)  )  )  )  8)  )  )8)8)  )  )8)  )  )8)1)  )  )  )  )1) ,  )  8)8) 3 8)  ) 3 )38)  ) 3)  )  )  )  )  ) ,8 3 8)38)  ) 8)  8) 38  )3 8)  )  )  )3)  )3)  )1)  3) 8) ),)  )  )8 )  ) 8 ) - ) -  )  ) 8]  (8)  )  88) 88   8]8)88]88  )  8 88  ]88 ] 885  8 ) 8,8,  ) 732)2 )   8 7  32  )7)7292)  7 ) 738 ) 763, , 7 ,8  ,  ) ,  8) , 7 83 -  )7  , ,  3 -8 ... 8, ,83 ,8 ) 8,88877 ,  , ,  , ,  ,  ,8 ,-  ,  -8 ... ... ,8 ) ...  ,  8 ,8.  88 - 8 ...  - in.   - 8 ...7-  8  - ,  -  -8  . -  .  .8 .  ,88 – 6, 6 - 6 .8) .
, 6 . - , ,  )
.
.
, -  6, )
, , - , ,  )
, 4,  -
) .
.
,
. )
,
, , ) -
, ,  . )
,
.  ) , 8 .
. )
6 -
,  -  -
  -
  - ,  )  - )
,  ,  -  -
  . ,
  )
  ,  ,  )
  -  )
  )
  ) )  -
  -
  , ,
  -  ,  ,  , -  .  ,    ,  ,  ,  ,  , .
  .
,  .  .
, .
,  , -
, - ) - . -
,  - . – , -  , .  . -  ,  .  . - .  ,  
  , , .  -8,  -8  ,
- ,  ,  ,8,  .8  -  ,  -  .8 - -  , , - ,. . ,- .8 -8, -8  , .  , , - .  . ,  , ,. -  ,  , . ,. ,  , ,. ,. , .
,  . , - . - ,. , - . - .
  - .  ,  - , .  , . - , . .  - .  . .  .  .  . , . , . .  .  . - . .  - .  - ,  .  .  -  .  -  - .  -  -  .  - - , , - , , .  .  ,  .  . - ,  -  , . , ,  . ,  . , , , , . -  , , , , ,  -  , , , , .  - . , , ,  ,  ,  . , .  - .
  -  . ,  ,  -  ,  -  -  .  , , , . ,  .  .  .  . - .  . .
, . . .
  .
.  .  .  . ,- . , . . , . . .  . . . . . . . . .
 . . . . , . , , , . . , ,  .  .  . . .
 . . , . . . . .
 . . . , , , . . . , .
,  ,  . .
, . , .  . , . ,
,  .  ,  . , .  .  . ,
,  , of .  , , , , . .  , . . ,
, , . ,
,
,
,
. .  ,  , . .  . , ,  .
. , .
, . . .  . . .
 . . .
.  .  .
,  . .
, .  . , .  . , .
, .  .  .B  .  .  .  .  .
, B.  B.
 .  .  B
,  ,  ,  B  ,
, ,  , ,  ,  ,  , , ,  , ,
,
,  , of . ,
,  ,  ,  ,
  ,  ,  ,  ,  ,  ,
, B  , B
, B ,B . , B,
,B
B , B  B  B .B ,B .B  B  B  B  B  B , B .
,  . B
,  B . B
, B
, . B .
B .  B  B  ,  B  B
,  B  B
, B  B
B  B . B ,B . B
B . B , B
B - B - B B
B - B  B
B . B B  B
B . B , B
B . B  B - B . B  B  B
B . B .B  B B
B (B)
B) B B

Maine to North Carolina",None
"23.3N, 80.0W","23.3N, 85.0W"
"24.4N, 74.3W","22.4N, 86.8W"
,"21.5N, 87.5W"
"21.4N, 75.2W","21.4N, 87.5W"
ENE,NE
NE,NE
S,N
N,N
,7 mph
6,6 mph
5,5 mph
,5 mph
"Florida
Bahamas
Cuba","South-central and southeast Florida coasts, including Brevard County (Port Canaveral), the Keys, and northwest Bahamas."
"Florida
Bahamas
Cuba 
Haiti
Dominican Republic","Entire southern and central Florida Peninsula, Keys, portions of Gulf and Atlantic coasts, and north-western Bahamas"
,"Southern and central Florida Peninsula, including east-central Florida coastline from Cape Canaveral southward and west coast from Longboat Key to Florida Bay"
"Yucatán Peninsula
Cuba
Bahamas
Florida
Georgia
South Carolina
North Carolina","Entire southern and portions of central Florida Gulf and Atlantic coasts, including Brevard County, Keys, and adjacent offshore waters"
,COCOA BEACH FL
COCOA BEACH FL,COCOA BEACH FL
COCOA BEACH FL,COCOA BEACH FL
,COCOA BEACH FL
1,24%
2,18%
3,15%
3,15%
,0%
2,3%
2,0%
2,<3%
,24
36,48
48,48
48,45
N/A,N/A
N/A,48
,N/A
2,None
,24%
,18%
,15%
15,12%
B,B.
C,A.
D,D.
A,B.
southern Florida Peninsula to northwestern Bahamas,"South-central and southeast Florida coasts, including Brevard County (Port Canaveral), the Keys, and northwest Bahamas."
"Marco Island, FL to Card Sound Bridge","Entire southern and central Florida Peninsula, Keys, portions of Gulf and Atlantic coasts, and north-western Bahamas"
"Marco Island, FL to Card Sound Bridge","Southern and central Florida Peninsula, including east-central Florida coastline from Cape Canaveral southward and west coast from Longboat Key to Florida Bay"
,"Entire southern and portions of central Florida Gulf and Atlantic coasts, including Brevard County, Keys, and adjacent offshore waters"
A,B.
A,B.
A,B.
,B.
C,A.
D,D.
D,D.
D,B.
Florida,"South-central and southeast Florida coasts, including Brevard County (Port Canaveral), the Keys, and northwest Bahamas."
Florida,"Entire southern and central Florida Peninsula, Keys, portions of Gulf and Atlantic coasts, and north-western Bahamas"
,"Southern and central Florida Peninsula, including east-central Florida coastline from Cape Canaveral southward and west coast from Longboat Key to Florida Bay"
Florida,"Entire southern and portions of central Florida Gulf and Atlantic coasts, including Brevard County, Keys, and adjacent offshore waters"
,18
29,30
24,42
32,36
21,30
24,36
24,48
24,60
D,D.
D,D.
D,D.
,D.
C,B.
C,B.
,B.
C,B.
D,B.
,C.
D,C.
D,C.
No.,Yes
No,No
No,No
No,No
,A.
A,B.
B,C.
A,C.
36,18
42,30
48,42
,36
A,A.
A,A.
B,B.
A,B.
D,B.
D,B.
D,A.
D,B.
D,C.
D,C.
D,D.
D,A.
Tornadoes are possible.,Isolated tornadoes Saturday; brief squalls reducing visibility and affecting vessel handling.
Isolated tornadoes are possible.,"Brief tornadoes/waterspouts possible in outer rain bands; rough seas and short-period swells will affect channel approaches, disrupting pilotage and cargo operations."
,Elevated surf and dangerous rip currents along adjacent beaches; lightning within squalls
,Very rough seas and dangerous rip-currents beginning late Friday night; lightning in outer rainbands may intermittently halt cargo operations
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""49"",
    ""in 48h"": ""15"",
    ""in 72h"": ""16"",
    ""in 96h"": ""1""
  }
}
```","{'in 12h': '14%', 'in 24h': '10%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
