response,ground_truth
Yes,No
,No
Yes,No
Yes,No
Yes,No
,A.
A,A.
B,A.
,A.
B,A.
B,A.
C,A.
B,A.
,A.
B,A.
Brownsville to New Orleans,All watches confined to the south Texas coast (Port Mansfield southward). None issued east of the Mouth of the Rio Grande.
Brownsville to Port Arthur,Hurricane / Storm Surge watches confined to the lower Texas coast (south of Port Mansfield) – none for Mississippi or Alabama coasts
Corpus Christi to Port Arthur,Storm Surge Watch south of Port Mansfield TX to the Mouth of the Rio Grande and north of San Luis Pass to High Island TX; Hurricane Watch south of Port Mansfield TX to the Mouth of the Rio Grande
Brownsville to Port Lavaca,Storm-surge watch Port Mansfield TX to High Island TX; Hurricane watch north of Port Mansfield to San Luis Pass TX; Tropical-storm watch Boca de Catan MX to Port Mansfield TX and north of San Luis Pass to High Island TX
Brownsville to New Orleans,Storm-surge and hurricane watches from Port Mansfield TX to High Island TX; tropical-storm watch Mouth of Rio Grande to High Island TX
,Storm-surge warning Port Mansfield-High Island TX; Hurricane warning Port Mansfield-Sargent TX; Tropical-storm warning Sargent-High Island TX. No warnings for Mississippi coast.
Corpus Christi to Grand Isle,"Hurricane and Tropical-Storm warnings from Port Mansfield to High Island, TX – none extend east of Louisiana"
Corpus Christi to New Orleans,Storm Surge Warning Port Mansfield to San Luis Pass TX; Hurricane Warning Port Mansfield to Matagorda TX; Tropical Storm Warning north of Matagorda to High Island TX and south of Port Mansfield TX to the Mouth of the Rio Grande
Brownsville to Corpus Christi,None (warnings anticipated for parts of TX coast Thursday)
,None in effect with this advisory
"25.9N, 95.4W","26.7N, 96.0W"
"27.1N, 93.9W","25.2N, 94.6W"
"23.2N, 92.8W","24.0N, 93.3W"
"21.6N, 92.6W","21.9N, 92.6W"
"21.5N, 92.5W","21.5N, 92.5W"
WNW,NW
NNW,NW
,NNW
NW,NW (325°)
NW,NW
9,10 mph
10,10 mph
10,10 mph
2,2 mph
,9 mph
"Texas
Louisiana",Greatest impact expected along the Texas coast and southwestern Louisiana; only outer rainbands expected farther east along the Mississippi coast.
,Primary impact along the Texas coast and southwestern Louisiana; only indirect effects expected east of the Mississippi River
Texas Coast,Primary impacts focused along the Texas coast from Port Mansfield northward to High Island with secondary impacts possible into southwestern Louisiana
"Mexico
Texas
Louisiana",Texas coastline and portions of southwest Louisiana; outer rain bands likely to spread to the lower Mississippi Valley
Texas Gulf Coast,Texas coast from Port Mansfield to San Luis Pass with effects spreading into southwest Louisiana; outer rain bands and surf expected along remainder of Gulf coast
,STENNIS MS
GALVESTON TX,GULFPORT MS
GULFTON,NEW ORLEANS LA
GULFPORT MS,GULFPORT MS
GULFPORT MS,GULFPORT MS
"The provided text does not include data for Port of Pascagoula, MS.",4%
"I am unable to answer the question because the data necessary to calculate the probability of 34-kt wind arrival at Port of Pascagoula, MS within the next 5 days is not present. The provided text is a table of forecasts, but there's no information about Pascagoula or a means to derive the requested probability.",8%
,4%
,3%
,5%
"I apologize, but the provided text does not contain information about Pascagoula, MS or wind forecasts for that location. Therefore, I cannot answer your question.",<1%
0,<3%
X,0%
4,<1%
0,0%
,120
"I am unable to answer the question about Pascagoula, MS wind probabilities as this information is not available within the provided text. The text describes locations and wind probabilities in Texas and Mexico.",108
38,120
,120
31,120
,
1,N/A
35,N/A
72,N/A
40,N/A
,4%
"I am unable to answer the question because the data provided does not include information about the Port of Pascagoula, MS.",6%
34,4%
X,3%
4,5%
C,C.
D,D.
D,B.
C,C.
C,C.
Sargent Texas to High Island Texas,Greatest impact expected along the Texas coast and southwestern Louisiana; only outer rainbands expected farther east along the Mississippi coast.
,Primary impact along the Texas coast and southwestern Louisiana; only indirect effects expected east of the Mississippi River
Port Mansfield to Matagorda,Primary impacts focused along the Texas coast from Port Mansfield northward to High Island with secondary impacts possible into southwestern Louisiana
Port Mansfield to High Island,Texas coastline and portions of southwest Louisiana; outer rain bands likely to spread to the lower Mississippi Valley
,Texas coast from Port Mansfield to San Luis Pass with effects spreading into southwest Louisiana; outer rain bands and surf expected along remainder of Gulf coast
D,D.
,C.
B,B.
,A.
A,A.
C,D.
B,B.
,C.
D,A.
D,D.
Louisiana,Greatest impact expected along the Texas coast and southwestern Louisiana; only outer rainbands expected farther east along the Mississippi coast.
Texas,Primary impact along the Texas coast and southwestern Louisiana; only indirect effects expected east of the Mississippi River
Texas,Primary impacts focused along the Texas coast from Port Mansfield northward to High Island with secondary impacts possible into southwestern Louisiana
Texas,Texas coastline and portions of southwest Louisiana; outer rain bands likely to spread to the lower Mississippi Valley
Texas,Texas coast from Port Mansfield to San Luis Pass with effects spreading into southwest Louisiana; outer rain bands and surf expected along remainder of Gulf coast
49,12
,24
28,36
,48
72,48
,≥96
24,>120
24,N/A
24,≥120
24,120
D,D.
D,D.
C,D.
D,D.
B,D.
,A.
,A.
C,A.
C,A.
,A.
D,D.
