response,ground_truth
,No
,No
,No
Yes,No
Yes,No
Yes,Yes
Yes,Yes
Yes,Yes
,Yes
Yes,Yes
C,A.
B,A.
,A.
B,A.
,A.
B,A.
,C.
B,C.
B,C.
,B.
C,A.
B,A.
,A.
,A.
B,A.
B,A.
,B.
,B.
