response,ground_truth
Yes,No
Yes,No
Yes,No
,A.
,A.
,A.
B,A.
C,A.
B,A.
Brownsville to Vero Beach,None
Brownsville to Florida Keys,None
Brownsville to Vero Beach,None
,None
,None
Florida Keys to Hilton Head,None
"24.1N, 77.0W","26.4N, 85.8W"
"27.0N, 86.5W","27.0N, 86.5W"
"28.0N, 86.6W","28.0N, 86.6W"
ESE,SSE
S,S
WNW,WNW
7,7 mph
5,5 mph
2,2 mph
"Yucatán Peninsula
Cuba
Florida",Main impacts confined to the east-central Gulf and the central & southern Florida Peninsula
"Yucatán Peninsula
Bay of Campeche
Cuba
Florida 
Alabama
Mississippi","Central Gulf waters and portions of the Florida Peninsula (rainfall), not the Louisiana coast"
"Florida, Alabama, Mississippi, Louisiana","Portions of the northeastern and east-central Gulf of Mexico, primarily offshore areas south of the Florida Panhandle and Alabama."
"Plaquemines Port District, LA",None
CP SAN ANTONIO,CP SAN ANTONIO
,GFMX 290N 870W (about 70 nm E of Plaquemines)
"There is no data for Plaquemines Port District, LA in the provided text.",0%
0,<1%
X,7%
10,0%
0,<1%
,<1%
N/A,
N/A,N/A
1 0,0-12
,
N/A,N/A
N/A,N/A
N/A,0%
N/A,0%
N/A,6%
,A.
A,D.
,D.
southern Florida Peninsula,Main impacts confined to the east-central Gulf and the central & southern Florida Peninsula
Fort Myers to Western Tip of Cuba,"Central Gulf waters and portions of the Florida Peninsula (rainfall), not the Louisiana coast"
,"Portions of the northeastern and east-central Gulf of Mexico, primarily offshore areas south of the Florida Panhandle and Alabama."
B,B.
A,A.
A,A.
B,B.
C,A.
,B.
Florida,Main impacts confined to the east-central Gulf and the central & southern Florida Peninsula
Florida,"Central Gulf waters and portions of the Florida Peninsula (rainfall), not the Louisiana coast"
Florida,"Portions of the northeastern and east-central Gulf of Mexico, primarily offshore areas south of the Florida Panhandle and Alabama."
26,
29,N/A
28,N/A
25,0
27,0
,0
B,B.
,B.
B,D.
C,A.
,A.
,A.
A,A.
D,A.
X,A.
No.,No
No,No
No,No
B,A.
D,A.
B,A.
,
72,N/A
,N/A
D,D.
D,D.
D,A.
B,B.
B,B.
,B.
A,B.
D,B.
,B.
"Isolated flash, urban, and small stream flooding impacts.",None
"Isolated flash, urban, and small stream flooding impacts are possible.",None identified for port operations
"Isolated flash, urban, and small stream flooding impacts.",None anticipated that would significantly affect port operations.
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""100"",
    ""in 24h"": ""100"",
    ""in 48h"": ""100"",
    ""in 72h"": ""100"",
    ""in 96h"": ""100""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""0"",
    ""in 24h"": ""2"",
    ""in 48h"": ""4"",
    ""in 72h"": ""0"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
,"{'in 12h': '6%', 'in 24h': '7%', 'in 48h': '7%', 'in 72h': '7%', 'in 96h': '7%'}"
,None
,None
02-06-2023,None
11-06-2023,None
21-06-2023,None
06-07-2023,None
,None
06-06-2023,None
,None
4,0
3,0
3,0
1,None
0,None
2,None
None,None
None,None
,None
X,A.
,A.
A,A.
