response,ground_truth
,No
Yes,No
,No
,No
Yes,No
,No
C,A.
B,A.
B,A.
,A.
B,A.
,A.
C,A.
B,A.
,A.
B,A.
B,A.
,A.
,Hurricane Watch from Hallandale Beach to Boca Raton FL and for Lake Okeechobee; Tropical Storm Watch south of Hallandale Beach to north of Ocean Reef FL
None,None in the U.S. Virgin Islands; watches confined to Florida east coast and portions of the Bahamas.
,Hurricane Watch: Hallandale Beach FL to Boca Raton FL and Flagler/Volusia County Line FL to Ponte Vedra Beach FL; Tropical Storm Watch: Altamaha Sound GA to Savannah River GA and portions of south FL Gulf coast
South Florida to Bermuda,Hurricane Watch along Florida east coast from Hallandale Beach to the Volusia/Brevard County line; Tropical Storm Watch Hallandale Beach to north of Ocean Reef
,"Hurricane Watch: Northwestern Bahamas and the east coast of Florida from Volusia/Brevard County Line to Hallandale Beach, including Lake Okeechobee. Tropical-storm-force watches extend north to Altamaha Sound, GA and south of Hallandale Beach to north of Ocean Reef."
,A Tropical Storm Watch is in effect only for the north-western Bahamas
Florida to Bermuda,"Hurricane Warning the Abacos, Berry Islands & Grand Bahama Island and from Boca Raton to the Flagler/Volusia County Line FL; extensive Tropical Storm Warnings from Bimini northward along much of the Florida, Georgia and South Carolina coasts"
None,None in the U.S. Virgin Islands; warnings confined to northwest Bahamas and Florida east coast.
Florida to Bermuda,"Hurricane Warning: Boca Raton FL to Flagler/Volusia County Line FL and parts of the northwestern Bahamas; Tropical Storm Warning: Hallandale Beach FL to Boca Raton FL, Flagler/Volusia County Line FL to Altamaha Sound GA, Lake Okeechobee and parts of the northwestern Bahamas"
South Florida to Bahamas,Hurricane Warning for the northwestern Bahamas; Tropical Storm Warning Hallandale Beach FL to Altamaha Sound GA and Lake Okeechobee; Storm Surge Warning North Palm Beach FL to Altamaha Sound GA
Wilmington to Bermuda,None
,None in effect (as of Advisory 1)
,"26.5N, 76.7W"
,"27.1N, 74.8W"
"24.8N, 74.1W","27.8N, 72.7W"
"27.0N, 71.1W","27.0N, 71.1W"
"26.3N, 69.6W","26.3N, 69.6W"
"25.5N, 68.5W","25.5N, 68.5W"
W,W
,WSW
,W
NW,NW
,NW
NNW,NNW
,12 mph
10,10 mph
,9 mph
,8 mph
,9 mph
14,14 mph
,"northwestern Bahamas, Florida east coast, portions of Florida west coast, Georgia and the Carolinas coastline"
,"Northwest Bahamas and Florida east coast from Boca Raton northward to near Altamaha Sound, GA."
,"Northwestern Bahamas, east-central & northern Florida coast, southeastern Georgia, eventually the Carolinas and Mid-Atlantic coast"
"Florida
Bahamas
Cuba",Northwestern Bahamas and much of the southeast U.S. Atlantic coast from Florida through Georgia and the Carolinas
,"Northwestern Bahamas, east coast of Florida, and portions of the southeastern United States coastline"
"Bahamas
Florida
Georgia
South Carolina
North Carolina","North-western Bahamas, Florida east coast, and portions of the south-east U.S. coastline from Georgia to the Carolinas later in the week"
,None
,GRAND EXUMA (Bahamas) – closest point listed in the wind-probability table
GREAT EXUMA,None
,SAN SALVADOR
,SAN SALVADOR
,SAN SALVADOR (Bahamas) – nearest point listed in wind-probability table
,0%
,0%
