response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
B,A.
B,A.
C,A.
B,B.
B,B.
B,B.
Corpus Christi to Tampa,None in effect
Corpus Christi to Tampa,
Brownsville to Morehead City,None
Brownsville to Morehead City,"East of Morgan City LA to the Okaloosa/Walton County line FL, including Lake Pontchartrain, Lake Maurepas and Metro New Orleans"
Brownsville to Morehead City,"Intracoastal City, LA to the Okaloosa/Walton County line, FL, including Lake Pontchartrain, Lake Maurepas and Metropolitan New Orleans"
Louisiana to South Carolina,"Intracoastal City, Louisiana, to the Alabama/Florida border, including Lake Pontchartrain, Lake Maurepas, and Metropolitan New Orleans"
"26.5N, 91.1W","27.9N, 91.2W"
"23.5N, 92.2W","25.2N, 91.5W"
"22.9N, 92.4W","22.9N, 92.4W"
ENE,N
N,N
N,N
14,16 mph
9,14 mph
9,9 mph
"Texas
Louisiana
Mississippi
Alabama
Florida",Northern Gulf Coast from central Louisiana eastward to the western Florida Panhandle
"Texas
Louisiana
Mississippi
Alabama
Florida",Northern Gulf Coast from Louisiana eastward to the western Florida Panhandle
"Louisiana
Mississippi
Alabama
Florida","Central and eastern Louisiana, Mississippi, and Alabama coasts"
Baton Rouge LA,BATON ROUGE LA
BATON ROUGE LA,BATON ROUGE LA
BATON ROUGE LA,BATON ROUGE LA
14,15%
28,28%
10,20%
4,<3%
5,5%
1,3%
6,12
28,36
20,45
4,NA
2,48
2,36
14,14%
28,28%
10,20%
C,C.
B,B.
C,C.
"Cameron, LA to Okaloosa/Walton County Line, FL",Northern Gulf Coast from central Louisiana eastward to the western Florida Panhandle
Intracoastal City Louisiana to Okaloosa/Walton County Line,Northern Gulf Coast from Louisiana eastward to the western Florida Panhandle
Intracoastal City Louisiana to the Alabama/Florida border,"Central and eastern Louisiana, Mississippi, and Alabama coasts"
A,B.
A,B.
A,B.
C,D.
B,A.
B,C.
Florida,Northern Gulf Coast from central Louisiana eastward to the western Florida Panhandle
Florida,Northern Gulf Coast from Louisiana eastward to the western Florida Panhandle
Florida,"Central and eastern Louisiana, Mississippi, and Alabama coasts"
35,12
72,24
28,33
18,24
72,48
24,48
B,D.
D,D.
C,D.
C,B.
C,B.
C,B.
B,B.
D,C.
C,C.
Yes,No
No,Yes
No,Yes
A,B.
B,C.
B,B.
6,12
24,24
100,33
A,B.
B,B.
B,B.
D,B.
B,B.
D,B.
C,C.
D,C.
D,C.
River flooding and potential tornadoes pose additional hazards.,Isolated tornadoes in rainbands beginning Friday night through Saturday
Tornadoes.,Low-end tornado threat beginning Friday afternoon and continuing through Saturday.
River flooding and tornado threat.,Isolated tornadoes beginning Friday afternoon extending into Saturday.
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""3"",
    ""in 24h"": ""5"",
    ""in 48h"": ""6"",
    ""in 72h"": ""6"",
    ""in 96h"": ""6""
  }
}
```","{'in 12h': '0%', 'in 24h': '14%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""2"",
    ""in 48h"": ""3"",
    ""in 72h"": ""4"",
    ""in 96h"": ""5""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '5%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""3"",
    ""in 48h"": ""2"",
    ""in 72h"": ""2"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '20%', 'in 72h': '20%', 'in 96h': '20%'}"
18-06-2021,None
18-06-2021,None
18-06-2021,None
19-06-2021,None
19-06-2021,None
17-06-2021,None
18-06-2021,None
18-06-2021,None
17-06-2021,None
3,0
3,0
4,0
1,None
3,None
0,None
1,None
5,None
X,None
C,A.
D,A.
D,A.
