response,ground_truth
No,No
,No
A,A.
A,A.
A,A.
A,A.
,None
Corpus Christi to Port Arthur,None in effect for the Great Lakes; tropical storm watch only along Texas coast is outside the Great Lakes region
,"Baffin Bay to High Island, Texas (Tropical Storm Warning area)"
Corpus Christi to Port Arthur,"Tropical Storm Warning from Baffin Bay to High Island, Texas"
"27.6N, 95. 9.5. 90.9. 9  .3 9.  0 3  .  9  . 91 9.9  0)9.9 . )9) . 6) 0) .  . )9 )- . )) .1 . )0  )0- .  .) )0- . ) .0- .  . -) ) ) .60) .9)  . )  .  . ) ) )0) )  . ) )0-9.0 ) )0 - .) . ) .  . )  .0- . )  ) )- .  .9  .0) .9  ) .  .  .  .0.  . .0. .  .  ) .  .0 . . .  . .   . .  .  .   .0 .  . . .0 . . . center.  . .  . .0 . .  .  . . . . .  0 . .  .  .  .  .  . . - .  . .  .  .  . .  .  .  .  .  . . .  .  . .  .  - . .  0 . . . . .  - .  . . .  . .  .  . .  .  . .  . .  .  . . .  .  . . .  .  . . . .  .  . . .  . .  .  . .  . .  . . . . . .  .  - . . .  . . .  .  . .  .  .  . . . . .  .  . .  . . . .  . . . . .  . . .  . .  . .  .  .  . . . . .  . . . . .  .  . .  . .  . .  . .  . . .  . .  .  . .  .  . . .  . . . . . . . . . . . . . . . . . .  . . . . . .  .  .  . . . . . . . .  .  .  . . . . . . .  . . . . . . . .  . .  . . . . . . . . . . . . . . . . . . . . . . . . .  . . . . . . . . . . . .  . . . . . . . . .  .  . . . . .  . . . . . . . . .  .  .  - . . . . .  . .  . . . .  . . . . . . . .  - . . . .  .  . . . . . . . . . .  . . .  .  . . . . .  .  . . .  . . . . . . . . .  . . . . . . . . . . . . . . - . . X . . . . . . . . . . . .  . .  . . . . .  . .  0 . . . .  .  . . . . . . . . . . . - . . . . . . - . . . . . .  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","27.9N, 95.7W"
"27.1N, 94.2W","27.1N, 94.2W"
NW,NW
NW,NW
,13 mph
,12 mph
"Texas, Louisiana",Central and upper Texas Gulf Coast; western Louisiana coastline
"Texas 
Louisiana",Texas coastline and immediately adjacent western Louisiana coast
"There is no Cleveland-Cuyahoga Port, OH listed in the provided table.",None
"There is no Cleveland-Cuyahoga Port, OH listed in the provided table.",None
"There is no data for Cleveland-Cuyahoga Port, OH in the provided text.",0%
,0%
X,0%
,0%
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
N/A,0%
N/A,0%
C,B.
D,A.
Baffin Bay to High Island,Central and upper Texas Gulf Coast; western Louisiana coastline
,Texas coastline and immediately adjacent western Louisiana coast
,B.
B,B.
C,A.
B,D.
Louisiana,Central and upper Texas Gulf Coast; western Louisiana coastline
,Texas coastline and immediately adjacent western Louisiana coast
20,≈6
26,10
16,N/A
None,N/A
D,D.
,D.
A,A.
A,A.
,A.
,A.
No,No
No,No
,A.
D,A.
0,≈6
0,10
D,D.
D,D.
,B.
B,B.
,B.
B,B.
Tornadoes are possible.,None
,None
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""3"",
    ""in 24h"": ""13"",
    ""in 48h"": ""9"",
    ""in 72h"": ""1"",
    ""in 96h"": ""1""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
,"{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
17-06-2015,None
16-06-2015,None
,None
18-06-2015,None
17-06-2015,None
17-06-2015,None
5,0
,0
,None
2,None
None,None
,None
A,A.
,A.
