response,ground_truth
,Yes
Yes,Yes
Yes,Yes
C,A.
,A.
B,A.
B,A.
B,A.
B,A.
,"East of Morgan City, LA to the Okaloosa/Walton County line, FL; Lakes Pontchartrain, Maurepas and metropolitan New Orleans"
,Tropical-storm watch/warning confined to northern Gulf Coast – Intracoastal City LA eastward to the Okaloosa/Walton County line FL
Brownsville to Morehead City,"Intracoastal City LA to the AL/FL border, including Lake Pontchartrain, Lake Maurepas, and Metropolitan New Orleans"
Brownsville to Morehead City,"Same as watch area – Tropical Storm Warning is in effect along the northern Gulf Coast from east of Morgan City, LA to the Okaloosa/Walton County line, FL and adjacent bays/lakes"
Brownsville to Morehead City,"Same as watch area (Intracoastal City LA to Okaloosa/Walton County line FL, incl. Lakes Pontchartrain & Maurepas and metro New Orleans)"
,"Intracoastal City LA to the AL/FL border, including Lake Pontchartrain, Lake Maurepas, and Metropolitan New Orleans (Tropical Storm Warning)"
"26.5N, 91.1W","27.9N, 91.2W"
"23.5N, -92.2","25.2N, 91.5W"
"22.9N, 92.4W","22.9N, 92.4W"
ENE,N
N,N
N,N
14,16 mph
,14 mph
9,9 mph
"Texas
Louisiana
Mississippi
Alabama","Northern Gulf Coast (LA-FL Panhandle) and, after landfall, interior AL-GA and the western/central Carolinas"
"Texas
Louisiana
Mississippi
Alabama
Florida","Northern Gulf Coast (LA-MS-AL-western FL Panhandle) first, then inland AL-GA-SC-NC coastlines by late weekend/early next week"
"Texas
Louisiana
Mississippi
Alabama
Florida","Northern Gulf Coast from Louisiana to the Alabama/Florida border, then inland across MS, AL, GA and into the Carolinas"
,ATLANTA GA
,ATLANTA GA
,ATLANTA GA
,6%
"There is no data for Charleston, SC in the provided text.



0",≈5%
X,3%
"The provided text does not contain information about Charleston, SC. Therefore, the answer is 0.",0%
"The provided text does not contain information about Charleston, SC. Therefore, the answer is 0.",0%
"The provided text does not contain information about Charleston, SC. Therefore, I cannot answer the question.",0%
N/A,72
,72
N/A,72
,0
,N/A
N/A,N/A
N/A,6%
N/A,≈5%
N/A,3%
D,A.
,B.
D,A.
"Cameron, LA to Okaloosa/Walton County Line, FL","Northern Gulf Coast (LA-FL Panhandle) and, after landfall, interior AL-GA and the western/central Carolinas"
Intracoastal City Louisiana to the Okaloosa/Walton County line,"Northern Gulf Coast (LA-MS-AL-western FL Panhandle) first, then inland AL-GA-SC-NC coastlines by late weekend/early next week"
"Intracoastal City, Louisiana to the Alabama/Florida border","Northern Gulf Coast from Louisiana to the Alabama/Florida border, then inland across MS, AL, GA and into the Carolinas"
,B.
A,B.
A,B.
D,D.
D,B.
D,D.
Florida,"Northern Gulf Coast (LA-FL Panhandle) and, after landfall, interior AL-GA and the western/central Carolinas"
Florida,"Northern Gulf Coast (LA-MS-AL-western FL Panhandle) first, then inland AL-GA-SC-NC coastlines by late weekend/early next week"
Florida,"Northern Gulf Coast from Louisiana to the Alabama/Florida border, then inland across MS, AL, GA and into the Carolinas"
29,12
72,24
,44
21,60
32,96
,96
D,B.
D,D.
D,D.
,B.
C,B.
,B.
D,D.
D,D.
,D.
,No
,No
,No
D,C.
,C.
,D.
,12
,24
,44
D,B.
,B.
D,B.
,B.
A,A.
A,A.
D,B.
Tornadoes are possible.,Isolated brief tornadoes possible inland across the Carolinas on Sunday
River flooding and tornadoes are potential hazards.,Isolated tornadoes possible in outer rain bands; brief lightning-halted cargo operations.
"Potential hazards include inland flooding, tornadoes, and disruption to port operations.",Isolated tornadoes possible inland as the system tracks across the Southeast.
,"{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '3%', 'in 72h': '6%', 'in 96h': '0%'}"
,"{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '1%', 'in 72h': '4%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""13"",
    ""in 48h"": ""16"",
    ""in 72h"": ""11"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '3%', 'in 96h': '3%'}"
,None
20-06-2021,None
,None
18-06-2021,None
19-06-2021,None
17-06-2021,None
19-06-2021,None
08-07-2021,None
22-06-2021,None
3,0
5,0
,0
,None
,None
3,None
"222. -03, and.

02.

3 
 
 - 02. 

2308 

23 02,02

2032.

,101 02

3.

3

20042

2001

200

0

2.
 
Let's break this down.

*   **Track Forecast Cone:** The cone is over southeast Louisiana and eastern Mississippi.
*   **Wind Probability Forecast Graphic Product:** shows the chances of winds.
*   **Cyclone Public Advisory:** states tropical storm conditions are expected near Morgan City to the Okaloosa/Walton County line.

Given the track and the warnings, and considering that Morgan City, LA falls within the port area, there is a definite impact.

**82**",None
0,None
,None
A00 and where the event.,A.
"Based on the provided text, there's no mention of Charleston, SC or any impact on its port. Therefore, it's impossible to determine the number of impacted vessels.

However, since the prompt requires a single choice, the most reasonable answer is **A. None**.",A.
C,A.
