response,ground_truth
Yes,No
Yes,No
Yes,Yes
Yes,No
,Yes
Yes,Yes
,No
Yes,Yes
,A.
C,A.
,A.
,A.
C,A.
B,A.
B,A.
B,A.
C,A.
,A.
B,A.
B,A.
C,A.
B,A.
,A.
,A.
Florida Keys to North Carolina,Tropical Storm Watch in effect Jupiter Inlet FL northward to Altamaha Sound GA; Florida Keys Seven Mile Bridge–Channel 5 Bridge; Lake Okeechobee
,Tropical Storm Watch from Englewood southward to Chokoloskee on Florida’s southwest coast
Quintana Roo to Turks and Caicos,"Lower Florida Keys from Seven Mile Bridge southward to Key West, including the Dry Tortugas"
Mexico to Bahamas,"Hurricane Watch for Cuban provinces of Isla de Juventud, Pinar del Río and Artemisa; Tropical Storm Watch for Little Cayman, Cayman Brac, and parts of western Cuba"
Texas to Florida,None issued for Florida as of Advisory #7
,Hurricane Watch for Cayman Islands; Tropical Storm Watch for Jamaica (no watches for Florida yet)
Belize to Honduras,Hurricane Watch for Cayman Islands; Tropical Storm Watch for Jamaica
,None in effect as of Advisory 1
Florida to South Carolina,Hurricane Warning Englewood–Anclote River including Tampa Bay; Tropical Storm Warning Flamingo–Englewood and lower Keys; Storm-Surge Warning Anclote River–Flamingo including Tampa Bay
Jamaica to Turks and Caicos,"Tropical Storm Warning for the Lower Florida Keys from Seven Mile Bridge westward to Key West and Dry Tortugas; Storm-Surge Watch Anclote River southward to Card Sound Bridge, including Florida Bay"
Grand Cayman to Turks and Caicos,"Grand Cayman and the Cuban provinces of Isla de Juventud, Pinar del Rio, and Artemisa under Hurricane Warning; La Habana, Mayabeque, and Matanzas under Tropical Storm Warning"
Grand Cayman to Puerto Rico,Hurricane Warning for Grand Cayman and parts of western Cuba
,None issued for Florida as of Advisory #7
,None in effect
Puerto Rico to Hispaniola,None currently in effect
Belize to Puerto Rico,None in effect as of Advisory 1
,"20.3N, 83.2W"
,"18.2N, 82.0W"
,"16.2N, 80.3W"
,"14.9N, 78.8W"
"14.3N, 77.0W","14.3N, 77.0W"
,"14.7N, 73.5W"
,"14.7N, 71.3W"
"13.9N, 68.6W","13.9N, 68.6W"
NNW,NNW
,NW
,WNW
WNW,WNW
WNW,W
WNW,W
,WNW
WNW,WNW
13,13 mph
14,14 mph
,12 mph
12,12 mph
16,16 mph
14,14 mph
15,15 mph
13,13 mph
