response,ground_truth
Yes,No
,No
Yes,No
No,No
Yes,No
No,No
,No
Yes,No
,No
C,A.
,A.
B,A.
B,A.
,A.
B,A.
,A.
B,A.
B,A.
C,A.
A,A.
B,A.
,A.
,A.
A,A.
B,A.
A,A.
B,A.
Virginia to Connecticut,Storm-surge and hurricane watches from East Rockaway Inlet NY to Mastic NY and north of Chatham MA to Sagamore Beach MA; Cape Cod Bay
Morehead City to Chincoteague,"East Rockaway Inlet NY to Mastic NY, north of Chatham MA to Sagamore Beach MA, and Cape Cod Bay under Storm Surge Watch"
South Carolina to Massachusetts,"Hurricane Watch from Watch Hill RI to Sagamore Beach MA, including Nantucket, Martha’s Vineyard and Block Island"
,"Hurricane and storm-surge watches extend from Fire Island Inlet NY eastward across Long Island, Connecticut and Massachusetts, including Nantucket, Martha’s Vineyard and Block Island"
South Carolina to Bermuda,None issued yet; watches expected from Long Island eastward to New England on Friday
South Carolina to Virginia,None
South Carolina to Virginia,None
South Carolina to Bermuda,None
,Tropical Storm Watch in effect only for Bermuda
Morehead City to Chincoteague,Hurricane warnings Fire Island Inlet NY to Montauk Point NY and New Haven CT to Westport MA; Tropical-storm warnings Long Island south shore west of Fire Island Inlet NY to Manasquan Inlet NJ and coastal CT/MA including Nantucket & Martha’s Vineyard
,Long Island south shore Fire Island Inlet to Montauk Point and north shore Port Jefferson Harbor to Montauk Point; New Haven CT to west of Westport MA; Block Island under Hurricane Warning. Coastal NY/NJ west of East Rockaway Inlet to Manasquan Inlet (including NYC) under Tropical Storm Warning. Storm-surge warnings from Mastic Beach NY to Chatham MA including LI Sound and Narragansett/Buzzards/Vineyard/Nantucket Sounds.
,"Hurricane Warning south shore Long Island Fire Island Inlet to Montauk, north shore Port Jefferson Harbor to Montauk, and New Haven CT to west of Watch Hill RI; Tropical-storm Warning coastal NY/NJ west of East Rockaway Inlet to Manasquan Inlet including NYC; Storm-surge Warning Mastic Beach NY to Chatham MA"
,None issued as of Advisory 19A
,None
South Carolina to Bermuda,None
,None
South Carolina to Bermuda,None
Morehead City to Cape May,None
,"39.3N, 71.0W"
"34.4N, 72.5W","35.4N, 71.8W"
"32.3N, 73.5W","32.4N, 73.4W"
"30.4N, 73.7W","30.8N, 73.8W"
,"29.8N, 72.3W"
"29.5N, 70.5W","29.5N, 70.5W"
"29.8N, 68.5W","29.8N, 68.5W"
"30.0N, 66.6W","30.0N, 66.6W"
,"30.4N, 64.3W"
N,N
ENE,NNE
N,N
NW,NNW
,WNW
,W
ENE,W
ESE,W
WSW,WSW
21,21 mph
14,17 mph
9,9 mph
7,6 mph
10,8 mph
,10 mph
,9 mph
,8 mph
6,6 mph
"New England
Mid-Atlantic
Delmarva","Long Island, Connecticut, Rhode Island, Massachusetts and adjacent New England coast"
"Virginia
North Carolina
South Carolina","Mid-Atlantic and Northeast U.S. coasts from New Jersey northward through Long Island, Connecticut, Rhode Island and Massachusetts"
"Virginia
North Carolina
South Carolina",Mid-Atlantic and New England coastline from New Jersey northward to Maine
"North Carolina
South Carolina
Virginia
Delaware
Maryland
New Jersey
New York","Long Island, southern and eastern New England coastline, portions of New Jersey shore"
"Virginia
North Carolina
South Carolina","Mid-Atlantic and New England coastline from New Jersey northward, greatest effects southern New England"
"Georgia
South Carolina
North Carolina
Virginia
Maryland
Delaware",Mid-Atlantic and New England coastline from the Outer Banks of North Carolina to Maine
"Florida
Georgia
South Carolina
North Carolina","Coast from the Mid-Atlantic to southern New England, especially Long Island, Rhode Island and southeastern Massachusetts"
