response,ground_truth
Yes,Yes
Yes,Yes
Yes,Yes
C,A.
B,A.
C,A.
B,A.
B,A.
B,A.
Corpus Christi to Morehead City,"East of Morgan City, LA to the Okaloosa/Walton County line, FL; Lakes Pontchartrain, Maurepas and metropolitan New Orleans"
Brownsville to Tampa,Tropical-storm watch/warning confined to northern Gulf Coast – Intracoastal City LA eastward to the Okaloosa/Walton County line FL
Brownsville to Vero Beach,"Intracoastal City LA to the AL/FL border, including Lake Pontchartrain, Lake Maurepas, and Metropolitan New Orleans"
Morgan City to Cedar Key,"Same as watch area – Tropical Storm Warning is in effect along the northern Gulf Coast from east of Morgan City, LA to the Okaloosa/Walton County line, FL and adjacent bays/lakes"
Brownsville to Charleston,"Same as watch area (Intracoastal City LA to Okaloosa/Walton County line FL, incl. Lakes Pontchartrain & Maurepas and metro New Orleans)"
Brownsville to Melbourne,"Intracoastal City LA to the AL/FL border, including Lake Pontchartrain, Lake Maurepas, and Metropolitan New Orleans (Tropical Storm Warning)"
"26.5N, 91.1W","27.9N, 91.2W"
"23.5N, 92.2W","25.2N, 91.5W"
"22.9N, 92.4W","22.9N, 92.4W"
ENE,N
N,N
N,N
14,16 mph
9,14 mph
9,9 mph
"Texas
Louisiana
Mississippi
Alabama
Florida","Northern Gulf Coast (LA-FL Panhandle) and, after landfall, interior AL-GA and the western/central Carolinas"
"Texas
Louisiana
Mississippi
Alabama
Florida","Northern Gulf Coast (LA-MS-AL-western FL Panhandle) first, then inland AL-GA-SC-NC coastlines by late weekend/early next week"
"Texas
Louisiana
Mississippi
Alabama
Florida","Northern Gulf Coast from Louisiana to the Alabama/Florida border, then inland across MS, AL, GA and into the Carolinas"
Atlanta GA,ATLANTA GA
ATLANTA GA,ATLANTA GA
Atlanta GA,ATLANTA GA
"There is no data for Charleston, SC in the provided text.



0",6%
"There is no data for Charleston, SC in the provided text.



X",≈5%
0,3%
"The provided text does not contain information about Port of Charleston, SC. Therefore, the answer is 0.",0%
"The provided text does not contain information about Charleston, SC. Therefore, the answer is 0.",0%
"The provided text does not contain any information about Port of Charleston, SC. Therefore, the answer is 0.",0%
N/A,72
N/A,72
N/A,72
N/A,0
N/A,N/A
N/A,N/A
N/A,6%
N/A,≈5%
N/A,3%
D,A.
A,B.
D,A.
"Cameron, LA to Okaloosa/Walton County Line, FL","Northern Gulf Coast (LA-FL Panhandle) and, after landfall, interior AL-GA and the western/central Carolinas"
Intracoastal City Louisiana to the Okaloosa/Walton County line,"Northern Gulf Coast (LA-MS-AL-western FL Panhandle) first, then inland AL-GA-SC-NC coastlines by late weekend/early next week"
Intracoastal City Louisiana to the Alabama/Florida border,"Northern Gulf Coast from Louisiana to the Alabama/Florida border, then inland across MS, AL, GA and into the Carolinas"
A,B.
A,B.
A,B.
D,D.
D,B.
D,D.
Florida,"Northern Gulf Coast (LA-FL Panhandle) and, after landfall, interior AL-GA and the western/central Carolinas"
Florida,"Northern Gulf Coast (LA-MS-AL-western FL Panhandle) first, then inland AL-GA-SC-NC coastlines by late weekend/early next week"
Florida,"Northern Gulf Coast from Louisiana to the Alabama/Florida border, then inland across MS, AL, GA and into the Carolinas"
29,12
72,24
24,44
25,60
42,96
24,96
B,B.
B,D.
C,D.
C,B.
C,B.
C,B.
D,D.
D,D.
D,D.
No,No
No,No
No,No
D,C.
D,C.
D,D.
36,12
60,24
54,44
D,B.
D,B.
D,B.
D,B.
A,A.
A,A.
D,B.
River flooding.,Isolated brief tornadoes possible inland across the Carolinas on Sunday
River flooding and tornadoes are potential hazards.,Isolated tornadoes possible in outer rain bands; brief lightning-halted cargo operations.
River flooding.,Isolated tornadoes possible inland as the system tracks across the Southeast.
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""3"",
    ""in 24h"": ""5"",
    ""in 48h"": ""6"",
    ""in 72h"": ""6"",
    ""in 96h"": ""6""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '3%', 'in 72h': '6%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""2"",
    ""in 48h"": ""3"",
    ""in 72h"": ""4"",
    ""in 96h"": ""5""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '1%', 'in 72h': '4%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""3"",
    ""in 48h"": ""1"",
    ""in 72h"": ""2"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '3%', 'in 96h': '3%'}"
18-06-2021,None
18-06-2021,None
20-06-2021,None
18-06-2021,None
18-06-2021,None
17-06-2021,None
18-07-2021,None
18-06-2021,None
23-06-2021,None
3,0
3,0
3,0
2,None
5,None
0,None
None,None
None,None
None,None
A,A.
A,A.
C,A.
