response,ground_truth
Yes,Yes
,Yes
C,A.
B,A.
,B.
,B.
,"Port O'Connor to Sargent, Texas"
Corpus Christi to Mobile,"Port O'Connor to Sargent, Texas"
,"Mouth of Rio Grande to Port O'Connor, Texas"
Corpus Christi to Mobile,"Mouth of Rio Grande to Port O'Connor, Texas"
"25.2N, 91.6W","25.2N, 91.6W"
"25.0N, 89.9W","25.0N, 89.9W"
ESE,W
,W
18,18 mph
16,16 mph
"Mexico
Texas
Louisiana",Lower and middle Texas coast from the mouth of the Rio Grande northward through Matagorda Bay
"Texas
Louisiana
Mississippi
Alabama",South Texas coast from the Rio Grande northward to Matagorda Bay
BROWNSVILLE TX,BROWNSVILLE TX
BROWNSVILLE TX,BROWNSVILLE TX
6,6%
3,3%
0,0%
0,0%
,24
,24
N/A,N/A
,N/A
6,6%
2,3%
C,C.
,C.
,Lower and middle Texas coast from the mouth of the Rio Grande northward through Matagorda Bay
,South Texas coast from the Rio Grande northward to Matagorda Bay
,A.
A,B.
C,D.
D,D.
Texas,Lower and middle Texas coast from the mouth of the Rio Grande northward through Matagorda Bay
,South Texas coast from the Rio Grande northward to Matagorda Bay
,20
27,21
,0
21,12
,B.
,B.
C,B.
B,B.
B,B.
,B.
,No
,No
,B.
B,B.
12,20
,21
,A.
A,A.
,B.
D,D.
,C.
D,C.
,Isolated tornadoes and dangerous rip currents
,High surf and dangerous rip currents beginning Monday night.
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""5"",
    ""in 24h"": ""34"",
    ""in 48h"": ""10"",
    ""in 72h"": ""10"",
    ""in 96h"": ""10""
  }
}
```","{'in 12h': '0%', 'in 24h': '6%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""7"",
    ""in 24h"": ""8"",
    ""in 48h"": ""9"",
    ""in 72h"": ""9"",
    ""in 96h"": ""9""
  }
}
```","{'in 12h': '0%', 'in 24h': '2%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
,8/18/2023
21-08-2023,8/18/2023
,8/18/2023
,8/18/2023
21-08-2023,8/18/2023
22-08-2023,8/18/2023
,3
3,3
2,3.0
,3.0
8,0.664077548
3,0.664077548
,B.
C,B.
