response,ground_truth
No,No
Yes,No
Yes,No
A,A.
,A.
,A.
,A.
A,A.
,A.
Brownsville to Biloxi,n/a – watches confined to Gulf Coast
Corpus Christi to Morehead City,"Tropical Storm Watch/Warning only in effect for Intracoastal City, LA eastward to the western Florida Panhandle"
,None affecting the Mid-Atlantic; current watch area is along the north-central Gulf Coast
Port Arthur to Morehead City,"Tropical-storm warnings from east of Morgan City, LA to the Okaloosa/Walton County line, FL including Lake Pontchartrain, Lake Maurepas and metro New Orleans"
Brownsville to Morehead City,"Intracoastal City, LA to Okaloosa/Walton County line, FL including Lake Pontchartrain, Lake Maurepas and Metropolitan New Orleans"
,"Tropical Storm Warning from Intracoastal City, LA, eastward to the AL/FL border including Lakes Pontchartrain & Maurepas and metropolitan New Orleans"
"26.5N, 91.1W","27.9N, 91.2W"
"23.5N, 92.2W","25.2N, 91.5W"
,"22.9N, 92.4W"
,N
N,N
N,N
14,16 mph
9,14 mph
,9 mph
,"Louisiana, Mississippi, Alabama and far western Florida Panhandle; inland track through AL, GA, western SC/NC"
"Texas
Louisiana
Mississippi
Alabama
Florida","Northern Gulf Coast (LA-MS-AL-western FL Panhandle) and, later, inland portions of the Southeast U.S."
,"coast from Louisiana through Mississippi, Alabama, and the western Florida Panhandle, then inland through the Southeast U.S."
Atlanta GA,ATLANTA GA
ATLANTA GA,ATLANTA GA
ATLANTA GA,"No station in the wind-probability table is close to Wilmington, DE (nearest listed point is ATLANTA GA, >500 mi away)"
"There is no data for Wilmington, DE in the provided text.",0%
"There is no data for Wilmington, DE in the provided text.",0%
,0
"There is no data for Wilmington, DE in the provided text. Therefore, the answer is 0.",0%
"The provided text does not contain information about Wilmington, DE. Therefore, the answer is 0.",0%
"The provided text does not contain information about Wilmington, DE. Therefore, the answer is 0.",0
,
N/A,N/A
N/A,N/A
N/A,
N/A,N/A
N/A,N/A
N/A,0%
N/A,0%
N/A,0
D,A.
,A.
C,A.
,"Louisiana, Mississippi, Alabama and far western Florida Panhandle; inland track through AL, GA, western SC/NC"
,"Northern Gulf Coast (LA-MS-AL-western FL Panhandle) and, later, inland portions of the Southeast U.S."
Intracoastal City Louisiana to the Alabama/Florida border,"coast from Louisiana through Mississippi, Alabama, and the western Florida Panhandle, then inland through the Southeast U.S."
A,B.
A,B.
A,B.
A,C.
D,A.
,A.
Florida,"Louisiana, Mississippi, Alabama and far western Florida Panhandle; inland track through AL, GA, western SC/NC"
Florida,"Northern Gulf Coast (LA-MS-AL-western FL Panhandle) and, later, inland portions of the Southeast U.S."
Florida,"coast from Louisiana through Mississippi, Alabama, and the western Florida Panhandle, then inland through the Southeast U.S."
21,≈12
72,24
28,36
27,≈60
39,96
,120
B,B.
D,D.
C,D.
B,A.
,B.
C,A.
,A.
D,A.
D,A.
No,No
No,No
No,No
D,A.
D,A.
D,A.
,≈12
,24
,36
D,B.
D,B.
D,D.
B,B.
B,B.
A,B.
B,B.
B,A.
B,B.
Tornadoes.,"None anticipated for port operations at Wilmington, DE"
,Low-end tornado threat cannot be ruled out across the Delmarva if remnant circulation tracks close enough
,None
,"{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
,"{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
,"{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
,6/18/2021
,6/18/2021
,6/18/2021
,6/19/2021
01-07-2021,6/19/2021
17-06-2021,6/19/2021
18-06-2021,6/18/2021
02-07-2021,6/18/2021
17-06-2021,6/18/2021
3,4
5,4
5,4
2,3.0
6,3.0
,3.0
,1.0
,1.0
None,1.0
,B.
,B.
A,B.
