response,ground_truth
Yes,No
Yes,No
Yes,No
Yes,No
Yes,No
Yes,No
Yes,No
C,A.
C,A.
B,A.
C,A.
B,A.
B,A.
B,A.
C,A.
C,A.
A,A.
C,A.
B,A.
B,A.
B,A.
Corpus Christi to Tampa,Hurricane Watch east of the Mouth of the Pearl River to the Alabama/Florida border (none in Texas)
Brownsville to Vero Beach,Tropical Storm Warning in effect Cameron LA to west of Intracoastal City LA; Hurricane Warning Intracoastal City LA to Mouth of Pearl River; Storm-surge warnings eastward to AL/FL border
Brownsville to Mobile,Sabine Pass TX to Rockefeller Wildlife Refuge LA (Storm Surge Watch) and Cameron LA to west of Intracoastal City LA (Hurricane Watch)
Brownsville to Vero Beach,N/A
Brownsville to Tampa,"Storm-surge and hurricane watches begin east of Sabine Pass, TX and extend eastward to the Alabama/Florida border; Galveston is west of the watch area."
Tulum to Grand Turk,
Tulum to Islas de la Tortuga,Cayman Islands; western Cuba (Matanzas westward); Isle of Youth
Corpus Christi to Wilmington,"Hurricane Warning Intracoastal City, LA to the Mouth of the Pearl River; Tropical-Storm Warning Cameron, LA to west of Intracoastal City, LA and Mouth of Pearl River to AL/FL border"
Louisiana to South Carolina,Louisiana coast from Intracoastal City eastward to Mouth of Pearl River (hurricane) and Cameron to Intracoastal City (tropical-storm)
Brownsville to Morehead City,Intracoastal City LA to Mouth of the Pearl River LA including Lake Pontchartrain and Metropolitan New Orleans (Hurricane Warning); east of Rockefeller Wildlife Refuge LA to the MS/AL border (Storm-Surge Warning)
Brownsville to Vero Beach,N/A
Brownsville to Morehead City,None in effect along the Texas coast.
Belize to Turks and Caicos,
Belize to Turks and Caicos,same as watch area (Cayman Islands and western Cuba)
"27.2N, 88.0W","28.0N, 89.1W"
"24.8N, 86.1W","26.2N, 87.0W"
"23.0N, 84.0W","24.0N, 85.2W"
"17.8N, 74.2W","22.1N, 83.2W"
"18.6N, 80.5W","20.0N, 81.4W"
"18.9N, 79.2W","18.0N, 79.8W"
"18.9N, 79.2W","16.9N, 79.2W"
NW,NW
NNW,NW
NW,NW
NW,NW
WNW,NW
NW,NW
NW,NW
16,15 mph
16,16 mph
15,16 mph
15,15 mph
12,15 mph
13,14 mph
13,13 mph
"Louisiana
Mississippi
Alabama
Florida","Northern Gulf Coast from southeast Texas eastward through Louisiana, Mississippi and Alabama"
