response,ground_truth
No,No
No,No
Yes,No
B,A.
B,A.
B,A.
B,A.
A,A.
B,A.
Corpus Christi to Tampa,"East of Morgan City, LA to the Okaloosa/Walton County Line, FL; including Lake Pontchartrain, Lake Maurepas and Metropolitan New Orleans"
Brownsville to Morehead City,Tropical Storm Watches – none issued for the Mid-Atlantic coast
Brownsville to Melbourne,"Tropical Storm Watch/Warning area extends from Intracoastal City, LA to the AL/FL border including Lake Pontchartrain, Lake Maurepas and metropolitan New Orleans"
Morgan City to Cedar Key,"Same as watch area – Tropical Storm Warning in effect from east of Morgan City, LA to Okaloosa/Walton County Line, FL"
Brownsville to Morehead City,"Tropical Storm Warning from Intracoastal City, LA eastward to the Okaloosa/Walton County line, FL (including Lake Pontchartrain, Lake Maurepas and metropolitan New Orleans)"
Louisiana to Florida,"Intracoastal City, Louisiana to the Alabama/Florida border including Lake Pontchartrain, Lake Maurepas, and metropolitan New Orleans"
"26.5N, 91.1W","27.9N, 91.2W"
"23.5N, 92.2W","25.2N, 91.5W"
"22.9N, 92.4W","22.9N, 92.4W"
ENE,N
N,N
N,N
14,16 mph
9,14 mph
9,9 mph
"Texas
Louisiana
Mississippi
Alabama
Florida",Northern Gulf Coast from Louisiana through the western Florida Panhandle
"Texas
Louisiana
Mississippi
Alabama
Florida",Northern Gulf Coast from Louisiana to the western Florida Panhandle
"Texas
Louisiana
Mississippi
Alabama
Florida","Northern Gulf Coast of Louisiana, Mississippi and Alabama"
There are no locations in the provided table that are in or near New Jersey.,None listed for New Jersey (nearest table points are in the Southeast U.S.)
ATLANTA GA,None (no Mid-Atlantic locations listed in probability table)
ATLANTA GA,None (no Northeast or Mid-Atlantic station listed in wind-probability table)
X,0%
X,0%
"There is no mention of South Jersey Port Corp, NJ in the provided text.",0%
"The provided text does not contain information about South Jersey Port Corp, NJ. Therefore, the answer is 0.",0%
"The provided text does not contain information about South Jersey Port Corp, NJ. Therefore, the answer is 0.",0%
"The provided text does not contain information about South Jersey Port Corp, NJ. Therefore, the answer is 0.",0%
N/A,N/A
N/A,
N/A,
N/A,N/A
N/A,
N/A,
N/A,0%
N/A,0%
N/A,0%
D,B.
C,B.
D,A.
"Cameron, LA to Okaloosa/Walton County Line, FL",Northern Gulf Coast from Louisiana through the western Florida Panhandle
Intracoastal City Louisiana to the Okaloosa/Walton County line,Northern Gulf Coast from Louisiana to the western Florida Panhandle
Intracoastal City Louisiana to the Alabama/Florida border,"Northern Gulf Coast of Louisiana, Mississippi and Alabama"
A,B.
A,B.
A,C.
C,D.
D,B.
A,B.
Florida,Northern Gulf Coast from Louisiana through the western Florida Panhandle
Florida,Northern Gulf Coast from Louisiana to the western Florida Panhandle
Florida,"Northern Gulf Coast of Louisiana, Mississippi and Alabama"
29,12
72,20
28,36
30,96
45,
24,120
B,D.
D,B.
D,D.
B,A.
B,A.
C,A.
D,A.
D,A.
D,A.
No,No
No,No
No,No
D,A.
D,A.
D,A.
6,12
12,20
16,36
D,D.
D,D.
D,D.
B,B.
B,B.
A,B.
B,B.
B,B.
B,B.
Tornadoes are possible.,None
River flooding and tornado risk.,None
Tornadoes are a potential hazard.,None
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""3"",
    ""in 24h"": ""18"",
    ""in 48h"": ""6"",
    ""in 72h"": ""6"",
    ""in 96h"": ""6""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""11"",
    ""in 24h"": ""13"",
    ""in 48h"": ""16"",
    ""in 72h"": ""16"",
    ""in 96h"": ""16""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""13"",
    ""in 48h"": ""16"",
    ""in 72h"": ""20"",
    ""in 96h"": ""20""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
20-06-2021,None
19-06-2021,None
20-06-2021,None
20-06-2021,None
20-06-2021,None
17-06-2021,None
19-06-2021,None
18-06-2021,None
18-06-2021,None
3,0
3,0
3,0
1,None
3,None
3,None
None,None
None,None
None,None
A,A.
A,A.
D,A.
