response,ground_truth
Yes.,Yes
A. None,A.
A. None,A.
None,"Anclote River to Englewood, FL (west-central Florida Gulf coast)"
None,None
"27.7N, 83.5W","27.7N, 83.5W"
E,E
8,8 mph
Florida,"West-central Florida today, then the Atlantic coasts of Florida, Georgia, South Carolina and North Carolina through Thursday"
CHERRY PT NC,Bald Head Island NC
5,≈15%
0,≈1%
N/A,36
N/A,36
N/A,≈15%
"D. Port of Brunswick, GA",A.
Anclote River to Englewood Florida,"West-central Florida today, then the Atlantic coasts of Florida, Georgia, South Carolina and North Carolina through Thursday"
A. Tropical Depression,A.
"A. Tampa Port Authority, FL",D.
Florida coast,"West-central Florida today, then the Atlantic coasts of Florida, Georgia, South Carolina and North Carolina through Thursday"
6,6
48,36
C. 4 days,D.
A. 0 hours,B.
D. 48 hours or more,C.
No,No
D. 48 hours or more,B.
24,6
D. None,B.
A. Unlikely,B.
A. Unlikely,B.
Coastal flooding and rip currents may pose additional hazards.,High surf and dangerous rip currents along South Carolina beaches
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""17"",
    ""in 24h"": ""19"",
    ""in 48h"": ""19"",
    ""in 72h"": ""19"",
    ""in 96h"": ""19""
  }
}
```","{'in 12h': '5%', 'in 24h': '10%', 'in 48h': '15%', 'in 72h': '5%', 'in 96h': '0%'}"
02-08-2017,None
02-08-2017,None
03-08-2017,None
2,0
2,None
None,None
A. None,A.
