response,ground_truth
No,No
No.,No
Yes.,No
Yes.,No
Yes.,Yes
Yes.,Yes
Yes.,Yes
Yes.,Yes
Yes,Yes
Yes.,Yes
A. None,A.
A. None,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,A.
A. None,C.
C. Hurricane,C.
A. None,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,B.
C. Hurricane,C.
C. Hurricane,C.
C. Hurricane,C.
C. Hurricane,C.
A. None,A.
C. Hurricane,A.
None,Hurricane Watch for Prince Edward Island and the Magdalen Islands (Canada)
Woods Hole to East of Bar Harbor,"Hurricane and tropical-storm watches extend only from parts of Nova Scotia, Prince Edward Island and Newfoundland – none along the South Carolina coast"
South Santee River to Fenwick Island,Hurricane Watch only north of Port area – Nova Scotia coast; no watch for South Carolina coast in current advisory
South Santee River to Fenwick Island,
Edisto Beach to Fenwick Island,"North of Chincoteague VA to Fenwick Island DE, Chesapeake Bay from Smith Point to Drum Point, Tidal Potomac south of Cobb Island, Woods Hole MA to Sagamore Beach MA, Nantucket and Martha's Vineyard MA (Tropical Storm Watch area)"
Savannah River to Surf City,North of Ponte Vedra Beach FL to Savannah River
The coastal area under the TS and Hurricane watch is from 'Savannah River' to 'Surf City'.,Hurricane Watch north of Ponte Vedra Beach FL to Savannah River GA/SC border and north of Surf City NC to NC/VA border including Albemarle & Pamlico Sounds
Jupiter Inlet to Ponte Vedra Beach,North of Ponte Vedra Beach FL to Savannah River
Jupiter Inlet to Ponte Vedra Beach,North of Ponte Vedra Beach FL to South Santee River SC (Hurricane Watch); Savannah River to South Santee River SC (Storm Surge Watch)
Jupiter Inlet to Ponte Vedra Beach,"Hurricane Watch from north of Ponte Vedra Beach, FL to South Santee River, SC; Storm Surge Watch from Altamaha Sound, GA to South Santee River, SC"
Eastport to Prince Edward Island,Hurricane Warning for Eastern Nova Scotia (Lower East Pubnico to Brule) and Western Newfoundland (Indian Harbour to Hawke's Bay); Tropical-Storm Warning from Woods Hole MA to Eastport ME and parts of Atlantic Canada
Chatham to Eastport,"Active warnings are confined to eastern Nova Scotia, Prince Edward Island, Magdalen Islands and portions of coastal New England; none for the South Carolina coast"
South Santee River to Fenwick Island,Hurricane Warning Surf City NC northward to NC/VA line; Tropical-Storm Warning VA coast to Cape Cod; none for South Carolina
Edisto Beach to Fenwick Island,"Edisto Beach to South Santee River, SC"
Edisto Beach to Fenwick Island,Savannah River GA to the North Carolina/Virginia border including Pamlico and Albemarle Sounds (Hurricane Warning) and Savannah River to Poquoson VA including local sounds/rivers (Storm Surge Warning)
