response,ground_truth
No.,No
No.,No
No,No
No,No
No.,No
No.,No
No.,No
No,No
No.,No
No.,Yes
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
B. Tropical Storm,A.
A. None,A.
B. Tropical Storm,A.
B. Tropical Storm,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
B. Tropical Storm,A.
B. Tropical Storm,A.
B. Tropical Storm,A.
B. Tropical Storm,A.
'Egmont Key' to 'Steinhatchee River',"None – all watches are along the Florida, Georgia and Carolina coasts"
Egmont Key to Steinhatchee River,Storm-surge and tropical-storm watches are confined to the U.S. Gulf and Southeast Atlantic coasts – none in Puerto Rico.
None,"West of the Ochlockonee River to Indian Pass, Florida (Tropical Storm Watch)"
Craig Key to Englewood,Florida Keys from east of Craig Key to Ocean Reef and Florida Bay; west coast of Florida from Englewood to Aucilla River; Cuban province of Artemisa
None,None
Cayo Largo to Key West,"Tropical Storm Watches in effect for Cayman Brac and Little Cayman, portions of western Cuba, and part of the Florida Keys"
Jamaica to Haiti,No tropical storm or hurricane watches in effect for Puerto Rico
None,N/A – no active watches for Puerto Rico
Dominican Republic to Jamaica,None
Grenada to St. Vincent and the Grenadines,None in effect for Puerto Rico as of advisory time
Egmont Key to Steinhatchee River,None – all warnings are along the west coast of Florida from Bonita Beach to the Aucilla River and adjacent areas
Egmont Key to Steinhatchee River,Warnings extend from the Florida Keys northward along Florida’s west coast; none issued for Puerto Rico.
Egmont Key to Steinhatchee River,Florida Keys from Craig Key to Dry Tortugas and west coast of Florida from Flamingo to Ochlockonee River (Tropical Storm Warning); Bonita Beach to Aucilla River including Tampa Bay (Storm-Surge Warning)
Naples to Flamingo,"Cuban provinces of Cienfuegos, Matanzas, Camaguey, Ciego de Avila, Sancti Spiritus, Villa Clara, Mayabeque, Havana; Florida Keys from Craig Key to Dry Tortugas; west coast of Florida from Flamingo to Englewood"
Cienfuegos to Sandy Bay,None
Cienfuegos to Sandy Bay,"Tropical Storm Warnings for southern Haiti, Jamaica, and much of eastern and central Cuba; Hurricane Watch for portions of eastern Cuba"
Santo Domingo to Kingston,No tropical storm or hurricane warnings in effect for Puerto Rico
Haiti to Dominican Republic,N/A – no active warnings for Puerto Rico
Dominican Republic to Puerto Rico,None
Haiti to Puerto Rico,None in effect for Puerto Rico as of advisory time
"25.8N, 83.0W","26.6N, 83.1W"
"24.1N, 82.4W","24.5N, 82.6W"
"22.7N, 81.9W","22.9N, 81.9W"
"21.0N, 79.9W","21.4N, 80.7W"
"19.8N, 77.9W","20.2N, 78.7W"
"18.1N, 75.5W","18.3N, 76.2W"
"17.5N, 73.9W","17.8N, 74.7W"
"16.2N, 69.0W","16.5N, 70.3W"
"14.2N, 63.7W","14.4N, 65.1W"
