response,ground_truth
Yes.,Yes
Yes,No
Yes.,Yes
Yes.,Yes
Yes,No
No.,No
No.,No
B. Tropical Storm,A.
B. Tropical Storm,A.
C. Hurricane,A.
A. None,A.
C. Hurricane,A.
A. None,A.
A. None,A.
B. Tropical Storm,A.
B. Tropical Storm,A.
A. None,A.
C. Hurricane,A.
A. None,A.
A. None,A.
A. None,A.
None,
None,"Barbados, St. Lucia, Martinique, St. Martin, St. Barthelemy, Saba, St. Eustatius, St. Maarten"
None,"Hurricane Watch – Dominica;  Tropical Storm Watch – Barbados, St. Lucia, Martinique, Guadeloupe, St. Martin, St. Barthelemy"
None,"Hurricane Watch for Dominica; Tropical Storm Watch for Martinique, Guadeloupe, St. Martin, St. Barthelemy (no watch posted for U.S. Virgin Islands at this time)"
None,None posted – interests in the Lesser Antilles advised to monitor
None,None
None,None in effect
None,
None,Dominica and Guadeloupe
None,None
None,None issued yet
None,None
None,None
None,None in effect
"13.7N, 56.0W","14.0N, 56.8W"
"12.7N, 52.7W","12.9N, 53.5W"
"11.1N, 49.8W","11.7N, 50.3W"
"10.6N, 47.8W","10.6N, 48.3W"
"10.6N, 45.1W","10.6N, 45.1W"
"10.3N, 42.8W","10.3N, 42.8W"
"10.2N, 41.4W","10.2N, 41.4W"
WNW,WNW
WNW,WNW
WNW,WNW
W,W
W,W
W,W
W,W
20,20 mph
17,17 mph
14,14 mph
15,15 mph
14,14 mph
16,16 mph
16,16 mph
Lesser Antilles,"Lesser Antilles, Virgin Islands, Puerto Rico"
Lesser Antilles,"Lesser Antilles, then the waters south of the Virgin Islands and Puerto Rico, moving toward the central Caribbean"
Lesser Antilles,"Lesser Antilles from Barbados northward to the Virgin Islands and Puerto Rico, then toward Hispaniola and the central Caribbean Sea"
Lesser Antilles,"Central Lesser Antilles, U.S. Virgin Islands, Puerto Rico, and eastern Caribbean Islands"
Lesser Antilles,"Lesser Antilles from Guadeloupe southward to Barbados, including Dominica and Martinique"
Lesser Antilles,Central & southern Lesser Antilles (Dominica to Barbados) where small storm could pass Sunday
Lesser Antilles,Central Lesser Antilles (mainly islands south of 16°N) late weekend
SAINT CROIX,SAINT CROIX
SAINT CROIX,SAINT CROIX
SAINT CROIX,SAINT CROIX
SAINT CROIX,SAINT CROIX
SAINT CROIX,SAINT CROIX
ANTIGUA,ANTIGUA
"St. Thomas, VI",None listed (no station in table near St. Croix)
13,13%
14,14%
24,24%
30,30%
3,3%
0,3%
0,<5%
0,0%
0,0%
3,3%
6,6%
0,<1%
0,0%
0,<1%
12,36
36,48
72,72
96,96
72,72
N/A,48
N/A,96
N/A,N/A
N/A,0
72,72
96,72
N/A,0
N/A,0
N/A,96
13,13%
14,14%
24,24%
30,30%
3,3%
N/A,3%
N/A,<5%
"A. Virgin Islands - St. Croix, VI",A.
"A. Virgin Islands - St. Croix, VI",A.
"D. Virgin Islands - St. Croix, VI",D.
"A. Virgin Islands - St. Croix, VI",A.
"A. Virgin Islands - St. Croix, VI",A.
"D. Virgin Islands - St. Croix, VI",D.
"D. Virgin Islands - St. Croix, VI",D.
Lesser Antilles to Virgin Islands.,"Lesser Antilles, Virgin Islands, Puerto Rico"
Lesser Antilles to Puerto Rico,"Lesser Antilles, then the waters south of the Virgin Islands and Puerto Rico, moving toward the central Caribbean"
Lesser Antilles,"Lesser Antilles from Barbados northward to the Virgin Islands and Puerto Rico, then toward Hispaniola and the central Caribbean Sea"
Lesser Antilles,"Central Lesser Antilles, U.S. Virgin Islands, Puerto Rico, and eastern Caribbean Islands"
Lesser Antilles,"Lesser Antilles from Guadeloupe southward to Barbados, including Dominica and Martinique"
East of the Lesser Antilles,Central & southern Lesser Antilles (Dominica to Barbados) where small storm could pass Sunday
East of the Lesser Antilles,Central Lesser Antilles (mainly islands south of 16°N) late weekend
B. Tropical Storm,B.
B. Tropical Storm,B.
C. Category 1,C.
C. Category 1,C.
C. Category 1,C.
B. Tropical Storm,B.
A. Tropical Depression,A.
"B. Virgin Islands - St. Croix, VI",B.
"D. Virgin Islands - St. Croix, VI",D.
"D. Virgin Islands - St. Croix, VI",D.
"C. Virgin Islands - St. Croix, VI",C.
"D. Virgin Islands - St. Croix, VI",D.
"C. Virgin Islands - St. Croix, VI",C.
"A. Virgin Islands - St. Croix, VI",A.
Lesser Antilles,"Lesser Antilles, Virgin Islands, Puerto Rico"
Lesser Antilles,"Lesser Antilles, then the waters south of the Virgin Islands and Puerto Rico, moving toward the central Caribbean"
Lesser Antilles,"Lesser Antilles from Barbados northward to the Virgin Islands and Puerto Rico, then toward Hispaniola and the central Caribbean Sea"
Lesser Antilles,"Central Lesser Antilles, U.S. Virgin Islands, Puerto Rico, and eastern Caribbean Islands"
Lesser Antilles,"Lesser Antilles from Guadeloupe southward to Barbados, including Dominica and Martinique"
Lesser Antilles,Central & southern Lesser Antilles (Dominica to Barbados) where small storm could pass Sunday
Lesser Antilles,Central Lesser Antilles (mainly islands south of 16°N) late weekend
21,24
48,24
66,42
66,48
72,45
None,
None,
None,48
48,48
None,72
72,72
72,96
96,N/A
None,
C. 4 days,D.
C. 4 days,D.
C. 4 days,D.
D. 5 days,D.
C. 4 days,D.
C. 4 days,D.
C. 4 days,D.
C. 13-24 hours,B.
C. 13-24 hours,B.
C. 13-24 hours,B.
C. 13-24 hours,B.
B. 1-12 Hours,B.
A. 0 hours,A.
A. 0 hours,A.
C. 24-48 hours,C.
C. 24-48 hours,C.
D. 48 hours or more,D.
D,D.
D. 48 hours or more,D.
D. 48 hours or more,C.
D. 48 hours or more,D.
No,No
No,No
Yes,Yes
Yes,Yes
No,No
No,No
No,No
B. 0-24 Hours,C.
C. 24-48 hours,C.
C. 24-48 hours,C.
D. 48 hours or more,D.
D. 48 hours or more,D.
D. 48 hours or more,D.
D. 48 hours or more,D.
24,24
48,24
48,42
48,48
72,45
80,
0,
B. Start of heavy rainfall,A.
B. Start of heavy rainfall,B.
D. None,A.
D. None,A.
D. None,B.
D. None,B.
D. None,D.
A. Unlikely,A.
A. Unlikely,B.
A. Unlikely,B.
A. Unlikely,A.
A. Unlikely,B.
A. Unlikely,B.
B. No,A.
A. Unlikely,B.
A. Unlikely,B.
A. Unlikely,B.
A. Unlikely,D.
A. Unlikely,B.
A. Unlikely,B.
A. Unlikely,A.
"There are no additional hazards mentioned for St. Croix, VI, excluding rainfall, wind, and storm surge.",Rough seas and high surf in surrounding coastal waters could affect vessel operations.
"There are no additional hazards mentioned for St. Croix, VI, excluding rainfall, wind, and storm surge.",None
Hazards could include dangerous rip currents and rough surf conditions.,High seas and hazardous marine conditions that can disrupt port operations and small-craft activity.
Hazards such as rip currents and rough surf are possible.,Rough seas and dangerous rip currents beginning late Sunday
"There are no additional hazards mentioned for the Virgin Islands - St. Croix, VI.",Rough seas and rip currents beginning late weekend
"Hazards such as rip currents and rough surf may affect the Virgin Islands - St. Croix, VI.",None
"There are no additional hazards expected for St. Croix, VI.",None
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""24"",
    ""in 24h"": ""24"",
    ""in 48h"": ""13"",
    ""in 72h"": ""13"",
    ""in 96h"": ""13""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 19,
    ""in 72h"": 22,
    ""in 96h"": 22
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '14%', 'in 72h': '14%', 'in 96h': '14%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 46,
    ""in 72h"": 53,
    ""in 96h"": 41
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '2%', 'in 72h': '22%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 6,
    ""in 72h"": 65,
    ""in 96h"": 0
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '28%', 'in 96h': '30%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 0,
    ""in 72h"": 38,
    ""in 96h"": 38
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '3%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 0,
    ""in 24h"": 0,
    ""in 48h"": 0,
    ""in 72h"": 12,
    ""in 96h"": 12
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '3%', 'in 96h': '3%'}"
