response,ground_truth
No.,Yes
Yes.,Yes
Yes.,Yes
B. Tropical Storm,A.
B. Tropical Storm,A.
A. None,A.
B. Tropical Storm,B.
B. Tropical Storm,B.
A. None,A.
'Indian Pass' to 'Englewood',North of Altamaha Sound GA to South Santee River SC (superseded by warning)
Indian Pass to Englewood,North of Altamaha Sound GA to South Santee River SC
Morgan City to Indian Pass,None in effect – interests along NE Florida through southern South Carolina advised to monitor.
Morgan City to Indian Pass,"Sebastian Inlet, FL northward to South Santee River, SC – includes entire Georgia coast"
Indian Pass to Englewood,"Altamaha Sound GA southward to Sebastian Inlet FL (includes Port of Brunswick, GA)"
Indian Pass to Englewood,Tropical Storm Warning Indian Pass FL to Englewood FL (Gulf side)
"26.4N, 87.3W","27.0N, 87.0W"
"23.4N, 87.8W","23.6N, 87.8W"
"21.9N, 88.1W","21.9N, 88.1W"
NNE,NNE
N,N (expected to turn NNE/NE)
N,N
14,16 mph
9,9 mph
8,8 mph
Florida,"Florida Gulf Coast, across northern Florida and southeastern Georgia, then Atlantic coasts of Georgia and the Carolinas"
Florida,"Florida Gulf coast, Florida peninsula, Georgia coast, South Carolina coast, and portions of North Carolina coast"
Florida Panhandle,"Florida Big Bend, northeastern Florida Atlantic coast, Georgia and southern South Carolina coasts"
KINGS BAY GA,KINGS BAY GA
KINGS BAY GA,KINGS BAY GA
WAYCROSS GA,KINGS BAY GA
81,81%
50,50%
35,35%
15,15%
8,8%
6,6%
15,6
24,21
N/A,48
12,6
36,33
N/A,48
81,78%
50,43%
35,35%
"B. Tampa Port Authority, FL",C.
"C. Tampa Port Authority, FL",B.
"B. Tampa Port Authority, FL",A.
Florida Big Bend area to southeastern Georgia.,"Florida Gulf Coast, across northern Florida and southeastern Georgia, then Atlantic coasts of Georgia and the Carolinas"
Florida Big Bend area,"Florida Gulf coast, Florida peninsula, Georgia coast, South Carolina coast, and portions of North Carolina coast"
Indian Pass to Englewood,"Florida Big Bend, northeastern Florida Atlantic coast, Georgia and southern South Carolina coasts"
B. Tropical Storm,B.
B. Tropical Storm,B.
A. Tropical Depression,A.
"C. Tampa Port Authority, FL",B.
"C. Tampa Port Authority, FL",B.
"A. Port of Brunswick, GA",A.
Florida,"Florida Gulf Coast, across northern Florida and southeastern Georgia, then Atlantic coasts of Georgia and the Carolinas"
Florida,"Florida Gulf coast, Florida peninsula, Georgia coast, South Carolina coast, and portions of North Carolina coast"
North Carolina coast.,"Florida Big Bend, northeastern Florida Atlantic coast, Georgia and southern South Carolina coasts"
18,9
18,20
24,30
24,24
36,36
48,36
C. 4 days,D.
C. 4 days,D.
C. 4 days,D.
A. 0 hours,B.
C. 13-24 hours,B.
A. 0 hours,B.
B. 12-24 Hours,B.
C. 24-48 hours,B.
C. 24-48 hours,C.
No,Yes
No,Yes
No,Yes
B. 0-24 Hours,A.
B. 0-24 Hours,B.
C. 24-48 hours,B.
18,9
36,20
36,30
B. Start of heavy rainfall,A.
A. Arrival of tropical storm-force winds,A.
B. Start of heavy rainfall,A.
A. Unlikely,B.
A. Unlikely,B.
A. Unlikely,B.
C. Yes,C.
C. Yes,C.
D. Possible,B.
Tornadoes are possible across portions of Georgia.,Isolated tornadoes possible Monday night over coastal southeastern Georgia
Tornadoes are possible across portions of Florida and far southern Georgia.,Isolated tornadoes possible across southern Georgia as the storm core passes; dangerous seas and strong rip currents in and near the harbor entrance
Isolated tornadoes are possible.,Isolated tornadoes in squalls cannot be ruled out.
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""91"",
    ""in 24h"": ""89"",
    ""in 48h"": ""12"",
    ""in 72h"": ""12"",
    ""in 96h"": ""11""
  }
}
```","{'in 12h': '79%', 'in 24h': '81%', 'in 48h': '81%', 'in 72h': '81%', 'in 96h': '81%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 26,
    ""in 24h"": 54,
    ""in 48h"": 54,
    ""in 72h"": 54,
    ""in 96h"": 54
  }
}
```","{'in 12h': '0%', 'in 24h': '1%', 'in 48h': '6%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""1"",
    ""in 24h"": ""14"",
    ""in 48h"": ""35"",
    ""in 72h"": ""41"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '35%', 'in 72h': '35%', 'in 96h': '35%'}"
06-06-2016,None
06-06-2016,None
06-06-2016,None
07-06-2016,None
06-06-2016,None
06-06-2016,None
08-06-2016,None
09-06-2016,None
08-06-2016,None
Five,0
5,0
5,0
2,None
3,None
2,None
81,None
50,None
35,None
B. 1-10 vessels,A.
B. 1-10 vessels,A.
B. 1-10 vessels,A.
