response,ground_truth
No.,No
No.,No
No.,No
No.,No
Yes.,Yes
Yes.,Yes
B. Tropical Storm,A.
A. None,A.
B. Tropical Storm,A.
B. Tropical Storm,A.
B. Tropical Storm,A.
B. Tropical Storm,A.
B. Tropical Storm,A.
A. None,A.
B. Tropical Storm,A.
B. Tropical Storm,A.
B. Tropical Storm,A.
B. Tropical Storm,A.
None,Turks and Caicos Islands
'Puerto Plata' to 'Samana',Dominican Republic entire north and east coast; Turks and Caicos Islands
'Haiti' to 'Dominican Republic',Dominican Republic north and east coasts; Turks and Caicos Islands
None,Dominican Republic north and east coast from Haiti border eastward to Isla Saona; Turks and Caicos Islands
'None',Haiti entire south coast and Dominican Republic south coast (Isla Saona westward to Haiti border)
None,Haiti entire south coast and Dominican Republic south coast eastward to Isla Saona
Puerto Plata to Samana,Entire Dominican Republic coast and Haiti south coast
Jamaica to Dominican Republic,Dominican Republic entire south coast; Haiti south coast from Anse d'Hainault to the Dominican Republic border
Haiti to Dominican Republic,Dominican Republic entire south coast; Haiti entire south coast
Haiti to Dominican Republic,Dominican Republic south coast from Haiti border eastward to Isla Saona; Haiti south coast from Anse d'Hainault eastward to the Dominican Republic border
Haiti to Dominican Republic,None in effect
Haiti to Dominican Republic,None
"16.0N, 71.4W","16.0N, 71.4W"
"14.6N, 70.7W","14.6N, 70.7W"
"14.3N, 70.1W","14.3N, 70.1W"
"15.1N, 69.6W","15.1N, 69.6W"
"14.8N, 67.8W","14.8N, 67.8W"
"14.6N, 67.1W","14.6N, 67.1W"
NNW,NNW
W,W
The tropical cyclone's current movement is stationary.,Stationary (expected to turn north Tuesday)
W,W
WNW,WNW
WNW,WNW
6,6 mph
3,3 mph
Stationary,0 mph
12,12 mph
14,14 mph
14,14 mph
Dominican Republic,"Hispaniola, Turks & Caicos, coastal Puerto Rico (rain bands), southeastern Bahamas"
Hispaniola,"Haiti, Dominican Republic, Turks & Caicos, and later portions of the Bahamas"
Hispaniola,"Hispaniola, southern Bahamas/Turks & Caicos, eastern Caribbean including Puerto Rico for heavy rain"
Hispaniola,"Hispaniola (both coasts), Haiti, Turks and Caicos and adjacent Caribbean waters"
Hispaniola,Puerto Rico and the Virgin Islands to Hispaniola south and north coasts
Dominican Republic,"Puerto Rico, Hispaniola, and adjacent Caribbean waters"
VIEQUES PR,AGUADILLA PR
Aguadilla PR,SAN JUAN PR
VIEQUES PR,AGUADILLA PR
VIEQUES PR,PONCE PR
AGUADILLA PR,PONCE PR
AGUADILLA PR,PONCE PR
5,8%
4,4%
5,10%
8,6%
12,9%
12,9%
0,0%
0,<1%
0,<1%
0,0%
0,0%
0,<3%
N/A,120
N/A,120
N/A,120
N/A,48
N/A,96
N/A,96
N/A,N/A
N/A,N/A
N/A,0
N/A,N/A
N/A,
N/A,
