response,ground_truth
No.,No
No.,No
No.,No
Yes.,Yes
Yes.,Yes
Yes.,Yes
Yes.,Yes
No.,Yes
Yes.,Yes
Yes.,Yes
A. None,A.
A. None,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,A.
B. Tropical Storm,B.
A. None,B.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
C. Hurricane,B.
C. Hurricane,B.
C. Hurricane,B.
A. None,B.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
East of Bar Harbor to East of Eastport,Watches confined to Prince Edward Island and the Magdalen Islands (Canada); none posted for the U.S. mid-Atlantic coast
Woods Hole to East of Bar Harbor,
South Santee River to Fenwick Island,None
South Santee River to Fenwick Island,Hurricane Warning remains south of the NC/VA border; no watches in Virginia portion of coast
Edisto Beach to Fenwick Island,"North of Chincoteague VA to Fenwick Island DE, Chesapeake Bay from Smith Point to Drum Point, Tidal Potomac south of Cobb Island, Woods Hole MA to Sagamore Beach MA, Nantucket and Martha’s Vineyard MA"
'Altamaha Sound' to 'Savannah River',"North of Chincoteague VA to Fenwick Island DE, Chesapeake Bay from Smith Point to Drum Point, and the tidal Potomac south of Cobb Island"
Edisto Beach to South Santee River,"North Carolina/Virginia border to Chincoteague VA, including Chesapeake Bay south of Smith Point"
Jupiter Inlet to Ponte Vedra Beach,"North Carolina/Virginia border to Chincoteague VA, including Chesapeake Bay south of Smith Point"
Jupiter Inlet to Ponte Vedra Beach,Hurricane Watch from north of Ponte Vedra Beach FL to South Santee River SC; Tropical Storm Watch north of Golden Beach FL to Deerfield Beach FL and Lake Okeechobee
Jupiter Inlet to Ponte Vedra Beach,Hurricane Watch: North of Deerfield Beach FL to Jupiter Inlet FL and North of Ponte Vedra Beach FL to South Santee River SC; Tropical Storm Watch: North of Golden Beach FL to Deerfield Beach FL and Lake Okeechobee
Eastport to Prince Edward Island,Hurricane warnings for eastern Nova Scotia and portions of western Newfoundland; Tropical-storm warnings Woods Hole MA to Eastport ME
Chatham to Eastport,
South Santee River to Fenwick Island,"Tropical Storm Warning – North Carolina/Virginia border to Fenwick Island DE, including lower Chesapeake Bay; Storm Surge Warning – Salter Path NC to Poquoson VA including Hampton Roads"
Edisto Beach to Fenwick Island,"Tropical Storm Warning from NC/VA border to Fenwick Island DE, including lower Chesapeake Bay; Storm Surge Warning Duck NC to Poquoson VA including Hampton Roads"
Edisto Beach to Fenwick Island,"North Carolina/Virginia border to Chincoteague VA, Chesapeake Bay from Smith Point southward; Storm Surge Warning Savannah River SC to Poquoson VA including Hampton Roads"
Edisto Beach to North Carolina/Virginia border,North Carolina/Virginia border to Chincoteague VA and Chesapeake Bay from Smith Point southward (Tropical Storm); Flagler/Volusia County FL line to Poquoson VA including Hampton Roads (Storm Surge)
