response,ground_truth
No,Yes
Yes.,Yes
No.,No
No,No
No.,Yes
No,Yes
No,No
No.,No
No,No
No.,No
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
Bonita Beach to Suwannee River,
Bonita Beach to Suwannee River,Hurricane Watch from Anna Maria Island to Yankeetown FL; Tropical Storm Watch north of Suwannee River to Aucilla River FL and portions of western Cuba
None,Englewood FL northward to Suwannee River FL (west coast of Florida)
None,None
None,None in effect at this time.
None,Florida west coast from Englewood to Anna Maria Island and the northwestern Bahamas
None,Storm/hurricane watches confined to South-Central and Southwest Florida coastline
None,Storm-surge and hurricane watches in effect from Golden Beach FL to Bonita Beach FL including the Florida Keys and Biscayne Bay
None,"Hurricane Watch from Deerfield Beach to Bonita Beach, FL and for the Florida Keys from Ocean Reef to the Dry Tortugas, including Florida Bay"
None,"Tropical-storm watch is posted only from Sebastian Inlet FL southward around the peninsula, not as far north as South Carolina"
Bonita Beach to Suwannee River,
Bonita Beach to Suwannee River,Tropical Storm Warning Dry Tortugas and from Bonita Beach to Suwannee River FL; Storm Surge Watch Bonita Beach to Steinhatchee River FL including Tampa Bay and Charlotte Harbor
Bonita Beach to Anclote River,Dry Tortugas
None,None
Key West to Dry Tortugas,None in effect at this time.
Naples to Bonita Beach,"Florida coast from Brevard/Volusia County line to Anna Maria Island, the Florida Keys and adjacent waters"
None,"Warnings limited to Florida Keys, South Florida Atlantic and Gulf coasts"
Key West to Bonita Beach,"Tropical-storm warnings for much of south-central Cuba, the north-western Bahamas, the Florida Keys and the southern Florida peninsula"
Key West to Dry Tortugas,"Tropical Storm Warning from Jupiter Inlet to Bonita Beach, FL including Lake Okeechobee and the Florida Keys"
None,"Tropical-storm warnings limited to Cayman Islands, parts of Cuba, and the north-western Bahamas"
