response,ground_truth
No.,No
Yes.,No
Yes.,Yes
Yes.,No
Yes.,No
Yes,Yes
Yes.,No
Yes.,Yes
Yes.,No
Yes.,No
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,B.
C. Hurricane,B.
C. Hurricane,B.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,A.
A. None,A.
A. None,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,A.
C. Hurricane,A.
A. None,A.
A. None,A.
Golden Beach to Surf City,Hurricane Watch north of Surf City NC to Cape Lookout NC (Atlantic side)
Golden Beach to Fernandina Beach,"Hurricane Watch from north of Surf City to Cape Lookout, NC"
Golden Beach to Fernandina Beach,Englewood to Anclote River on the Florida Gulf Coast (includes Tampa Bay region)
Golden Beach to Fernandina Beach,Florida west coast north of Chokoloskee to Anclote River (includes Port Manatee/Tampa Bay area)
Chokoloskee to Altamaha Sound,North of Chokoloskee to Suwannee River along the Florida Gulf Coast (includes Tampa Bay/Manatee area)
None,"Hurricane Watch north of Flagler/Volusia county line to Fernandina Beach; Hurricane Watch also for Camaguey, Cuba"
Golden Beach to Fernandina Beach,Hurricane Watch north of Sebastian Inlet to the Flagler/Volusia County line on Florida’s east coast
None,Hurricane Watch from Deerfield Beach to the Volusia/Brevard county line; Tropical Storm Watch from Seven Mile Bridge northward to south of Deerfield Beach including Lake Okeechobee
Jamaica to Dominican Republic,None in effect for Florida at this advisory
Jamaica to Dominican Rep.,N/A
Golden Beach to Surf City,Hurricane Warning north of Fernandina Beach FL to Surf City NC; Tropical Storm Warning north of Flagler/Volusia County line FL to Duck NC including Pamlico and Albemarle Sounds
Golden Beach to South Santee River,"Hurricane Warning from Cocoa Beach, FL to Surf City, NC"
Golden Beach to Fernandina Beach,Anclote River to Suwannee River (Tropical Storm Warning) and Boca Raton FL to South Santee River SC (Hurricane Warning on Atlantic side)
Golden Beach to South Santee River,Florida west coast from Anclote River to Suwannee River (north of Port Manatee)
Golden Beach to Fernandina Beach,Deerfield Beach to Fernandina Beach along the Florida east coast and the Bahamas archipelago
Florida Keys to Altamaha Sound,"Hurricane Warning Cuban provinces Guantanamo through Las Tunas, all Bahamas, and Florida east coast from North Palm Beach to Flagler/Volusia county line; Tropical Storm Warning Chokoloskee to Golden Beach, Florida Keys east of Seven-Mile Bridge, and Florida Bay"
Golden Beach to Fernandina Beach,Hurricane Warning from Golden Beach to Sebastian Inlet including Lake Okeechobee; Tropical-Storm Warning Chokoloskee to Golden Beach and Florida Bay
Florida to North Carolina,"Hurricane Warnings for Haiti, eastern Cuba, and the Bahamas; no warnings yet for Florida"
Haiti to Cuba,None in effect for Florida at this advisory
Jamaica to Dominican Rep.,N/A
"30.7N, 80.6W","31.2N, 80.5W"
"28.9N, 80.3W","29.4N, 80.5W"
"26.6N, 78.9W","27.1N, 79.2W"
"24.6N, 77.5W","25.1N, 77.8W"
"23.0N, 76.0W","23.4N, 76.4W"
"21.5N, 74.9W","21.8N, 75.2W"
"20.1N, 74.3W","20.4N, 74.4W"
"18.4N, 74.2W","18.9N, 74.3W"
"16.3N, 74.7W","16.9N, 74.6W"
"15.4N, 74.9W","15.6N, 75.0W"
N,N
NNW,NNW
NW,NW
NNW,NW
NW,NW
NNW,NW
N,N (350°)
N,N
N,N
N,N
12,12 mph
13,12 mph
13,13 mph
12,14 mph
12,10 mph
10,12 mph
9,8 mph
9,10 mph
7,7 mph
6,6 mph
Southeastern United States,"Volusia/Brevard FL line northward along the Georgia, South Carolina and North Carolina coasts to Cape Fear NC"
Florida,"Florida east coast, Georgia coast and South Carolina coast"
Florida,Entire Florida east coast and portions of Georgia–South Carolina coasts; limited impact possible along Florida Gulf Coast from Englewood northward including Tampa Bay
Florida,Florida east coast from north of Golden Beach to Edisto Beach SC under hurricane warning; additional tropical-storm conditions possible along parts of the Florida west coast under watch/warning areas
Florida,"Florida east coast from Deerfield Beach northward, with indirect impacts possible across the Florida peninsula and Gulf Coast watches"
Florida,"Bahamas and the entire east coast of Florida northward to Georgia/South Carolina, with indirect impacts across the Florida peninsula"
Florida,Bahamas and the entire Florida east coast northward to the Georgia/South Carolina border over the next 3-4 days
Bahamas,Bahamas and Florida’s Atlantic coast from the Keys northward into Georgia
Bahamas,Southeast Florida Atlantic coast northward to the Carolinas and the Bahamas
Bahamas,"Bahamas, eastern Cuba, Atlantic coast of Florida and southeast U.S."
Tampa FL,TAMPA FL
TAMPA FL,TAMPA FL
TAMPA FL,TAMPA FL
TAMPA FL,TAMPA FL
TAMPA FL,TAMPA FL
TAMPA FL,TAMPA FL
Tampa FL,TAMPA FL
TAMPA FL,TAMPA FL
TAMPA FL,TAMPA FL
TAMPA FL,TAMPA FL
3,4%
99,10%
99,35%
47,47%
53,53%
46,46%
41,41%
39,39%
26,28%
11,12%
0,<3%
0,2%
4,4%
4,7%
14,14%
9,11%
11,11%
13,14%
7,7%
0,<1%
N/A,6
N/A,6
N/A,96
N/A,≈30
N/A,48
N/A,72
N/A,96
N/A,72
N/A,96
N/A,120
N/A,N/A
N/A,0
N/A,24
N/A,≈30
N/A,48
N/A,96
N/A,96
N/A,72
N/A,96
N/A,N/A
N/A,3%
N/A,4%
N/A,35%
N/A,25%
N/A,22%
N/A,46%
N/A,41%
N/A,26%
N/A,15%
N/A,12%
"A. Tampa Port Authority, FL",B.
"B. Tampa Port Authority, FL",C.
"C. Port of Brunswick, GA",D.
"A. Tampa Port Authority, FL",C.
"A. Tampa Port Authority, FL",C.
"C. Tampa Port Authority, FL",D.
