response,ground_truth
No,No
No.,No
A. None,A.
A. None,A.
A. None,A.
A. None,A.
'East of High Island' to 'South of Cameron',"Port O'Connor to Sargent, Texas"
None,"Port O'Connor to Sargent, Texas (tropical-storm watch area)"
Port O'Connor to Sargent,"Mouth of Rio Grande to Port O'Connor, Texas"
None,"Mouth of Rio Grande to Port O'Connor, Texas (tropical-storm warning area)"
"25.2N, 91.6W","25.2N, 91.6W"
"25.0N, 89.9W","25.0N, 89.9W"
W,W
W,W
18,18 mph
16,16 mph
Texas,"South Texas shoreline from the Mexico border northward to Sargent, including Baffin, Corpus Christi and Matagorda Bays"
Texas,"South Texas shoreline from the Mouth of the Rio Grande northward through Baffin Bay, Corpus Christi Bay, and Matagorda Bay"
MATAGORDA TX,MATAGORDA TX
MATAGORDA TX,MATAGORDA TX
0,3%
0,5%
0,0%
0,0%
N/A,24
N/A,24
N/A,N/A
N/A,0
N/A,3%
N/A,5%
"A. Houston Port Authority, TX",A.
"B. Houston Port Authority, TX",B.
"Mouth of Rio Grande to Port O'Connor, Texas","South Texas shoreline from the Mexico border northward to Sargent, including Baffin, Corpus Christi and Matagorda Bays"
Mouth of Rio Grande to Port O'Connor,"South Texas shoreline from the Mouth of the Rio Grande northward through Baffin Bay, Corpus Christi Bay, and Matagorda Bay"
A. Tropical Depression,A.
"B. Houston Port Authority, TX",B.
A,A.
Texas coast.,"South Texas shoreline from the Mexico border northward to Sargent, including Baffin, Corpus Christi and Matagorda Bays"
Texas coast.,"South Texas shoreline from the Mouth of the Rio Grande northward through Baffin Bay, Corpus Christi Bay, and Matagorda Bay"
21,20
33,20
21,36
33,0
B. 3 days,B.
B. 3 days,B.
A. 0 hours,A.
C. 13-24 hours,A.
A. 0-12 hours,B.
A. 0-12 hours,B.
No,No
No,No
B. 0-24 Hours,B.
B. 0-24 Hours,B.
12,20
24,20
A. Arrival of tropical storm-force winds,B.
D. None,B.
A. Unlikely,A.
A. Unlikely,B.
A. Unlikely,A.
A. Unlikely,B.
A couple of tornadoes are possible across south Texas on Tuesday.,Increased rip currents along upper Texas coast
Large swells are likely to cause life-threatening surf and rip current conditions.,Rough seas and dangerous rip currents along upper Texas coast may impede pilot boarding and small-craft movements
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""10"",
    ""in 24h"": ""10"",
    ""in 48h"": ""0"",
    ""in 72h"": ""0"",
    ""in 96h"": ""0""
  }
}
```","{'in 12h': '0%', 'in 24h': '3%', 'in 48h': '1%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""34"",
    ""in 24h"": ""34"",
    ""in 48h"": ""34"",
    ""in 72h"": ""34"",
    ""in 96h"": ""34""
  }
}
```","{'in 12h': '0%', 'in 24h': '5%', 'in 48h': '6%', 'in 72h': '6%', 'in 96h': '6%'}"
22-08-2023,8/20/2023
22-08-2023,8/20/2023
22-08-2023,8/20/2023
22-08-2023,8/20/2023
24-08-2023,8/20/2023
24-08-2023,8/20/2023
2,3
2,3
2,3.0
2,3.0
None,0.201644195
None,0.201644195
A. None,D.
A. None,D.
