response,ground_truth
Yes.,Yes
Yes.,Yes
A. None,A.
A. None,A.
A. None,A.
A. None,A.
Punta Herrero to Rio Lagartos,N/A (no U.S. watches yet)
Punta Herrero to Rio Lagartos,None in the United States (current watches limited to Nicaragua/Honduras coast)
Punta Herrero to Rio Lagartos,N/A (no U.S. warnings yet)
Punta Herrero to Rio Lagartos,"Tropical Storm Warning in effect from Sandy Bay Sirpi, Nicaragua to Punta Castilla, Honduras"
"12.5N, 82.5W","12.6N, 82.6W"
"12.2N, 81.9W","12.2N, 81.9W"
NW,NW
NW,NW
7,7 mph
7,7 mph
Yucatán Peninsula,"southeast Louisiana eastward through Mississippi and Alabama to the western Florida Panhandle, including Mobile Bay"
Yucatán Peninsula,"Potential impact corridor spans the northern Gulf Coast from southeast Louisiana through Mississippi, Alabama, and the western Florida Panhandle"
Pascagoula MS,MOBILE AL
Gulfport MS,MOBILE AL
36,36%
24,24%
14,14%
7,7%
96,120
120,120
96,120
N/A,120
36,36%
24,24%
"A. Mobile, AL",A.
"D. Tampa Port Authority, FL",A.
Sandy Bay Sirpi Nicaragua to Punta Castilla Honduras,"southeast Louisiana eastward through Mississippi and Alabama to the western Florida Panhandle, including Mobile Bay"
Sandy Bay Sirpi Nicaragua to Punta Castilla Honduras,"Potential impact corridor spans the northern Gulf Coast from southeast Louisiana through Mississippi, Alabama, and the western Florida Panhandle"
A. Tropical Depression,A.
A. Tropical Depression,A.
"D. Tampa Port Authority, FL",A.
"A. Mobile, AL",A.
Florida Panhandle,"southeast Louisiana eastward through Mississippi and Alabama to the western Florida Panhandle, including Mobile Bay"
Gulf Coast.,"Potential impact corridor spans the northern Gulf Coast from southeast Louisiana through Mississippi, Alabama, and the western Florida Panhandle"
69,90
69,96
96,24
96,12
D. 5 days,D.
C. 4 days,D.
C. 13-24 hours,B.
C. 13-24 hours,B.
D. 48 hours or more,D.
D,D.
Yes,Yes
No,Yes
D. 48 hours or more,D.
D. 48 hours or more,D.
72,90
48,96
D. None,A.
D. None,B.
A. Unlikely,D.
Surf and rip current conditions.,Isolated tornadoes in outer rain bands; rough seas and dangerous rip currents impacting vessel operations well ahead of landfall.
Tornadoes,Very rough seas and dangerous marine conditions; isolated tornadoes in outer rainbands as the center approaches.
"```json
{
  ""gale_probability"": {
    ""in 12h"": 46,
    ""in 24h"": 48,
    ""in 48h"": 48,
    ""in 72h"": 50,
    ""in 96h"": 50
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '3%', 'in 96h': '32%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""36"",
    ""in 24h"": ""43"",
    ""in 48h"": ""43"",
    ""in 72h"": ""43"",
    ""in 96h"": ""43""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '1%', 'in 96h': '17%'}"
08-10-2017,10/7/2017
08-10-2017,10/7/2017
08-10-2017,10/8/2017
09-10-2017,10/8/2017
09-10-2017,10/7/2017
09-10-2017,10/7/2017
5,2
5,2
3,1.0
0,1.0
36,0.736080568
24,0.736080568
C. 10-20 vessels,C.
C. 10-20 vessels,C.
