response,ground_truth
No,No
No.,No
No.,No
No,No
No.,No
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
Port Mansfield to High Island,Storm-surge and tropical-storm watches confined to south Texas coast south of Port Mansfield; hurricane watch discontinued south of Port Mansfield.
Port Mansfield to San Luis Pass,"Storm Surge Watch south of Port Mansfield TX to the mouth of the Rio Grande; Hurricane Watch south of Port Mansfield TX to the mouth of the Rio Grande; Tropical Storm Watch south of the mouth of the Rio Grande to Boca de Catan, Mexico"
Port Mansfield to San Luis Pass,"South of Port Mansfield, TX to the Mouth of the Rio Grande and north of San Luis Pass to High Island, TX (Storm-Surge & Hurricane watches)."
Port Mansfield to San Luis Pass,"Hurricane Watch: North of Port Mansfield TX to San Luis Pass TX; Storm Surge Watch: Port Mansfield TX to High Island TX; Tropical-Storm Watch: Boca de Catan MX to Port Mansfield TX, and North of San Luis Pass TX to High Island TX"
Port Mansfield to San Luis Pass,Port Mansfield TX to High Island TX (storm-surge) and north of Port Mansfield to San Luis Pass TX (hurricane)
Port Mansfield to Sargent,Storm Surge Warning Port Mansfield to High Island TX; Hurricane Warning Port Mansfield to Sargent TX; Tropical-Storm Warning north of Sargent to High Island TX and south of Port Mansfield to Mouth of Rio Grande.
Port Mansfield to Sargent,Storm Surge Warning Port Mansfield to High Island TX; Hurricane Warning Port Mansfield to Sargent TX; Tropical Storm Warning north of Sargent to High Island TX and south of Port Mansfield to the mouth of the Rio Grande
Port Mansfield to Matagorda,"Port Mansfield to San Luis Pass, TX (Storm-Surge Warning); Port Mansfield to Matagorda, TX (Hurricane Warning); Matagorda to High Island, TX and south of Port Mansfield to the Mouth of the Rio Grande (Tropical-Storm Warning)."
Port Mansfield to San Luis Pass,None in effect as of Advisory #14
Port Mansfield to Matagorda,None (only watches are in effect at this advisory)
"25.9N, 95.4W","26.7N, 96.0W"
"24.7N, 93.9W","25.2N, 94.6W"
"23.2N, 92.8W","24.0N, 93.3W"
"21.6N, 92.6W","21.9N, 92.6W"
"21.5N, 92.5W","21.5N, 92.5W"
NW,NW
NNW,NW
N,NNW
NW,NW
NW,NW
9,10 mph
10,10 mph
10,10 mph
2,2 mph
9,9 mph
Texas,Texas coast from the mouth of the Rio Grande northward to High Island with greatest impacts between Port Mansfield and Sargent.
Texas,Middle and upper Texas coast and portions of southwestern Louisiana
Texas,Middle and upper Texas coast with some effects extending into southwestern Louisiana.
Texas,Texas coast and portions of southwest Louisiana
Texas,Middle and upper Texas coast and southwest Louisiana
Chicago IL,None
CHICAGO IL,Not listed (no Indiana site in advisory table)
NEW ORLEANS LA,None
Chicago IL,ALEXANDRIA LA
Chicago IL,None (no Indiana locations listed in wind-probability table)
0,0%
0,0%
0,0%
0,9%
