response,ground_truth
Yes.,Yes
Yes.,Yes
B. Tropical Storm,A.
B. Tropical Storm,A.
B. Tropical Storm,A.
B. Tropical Storm,A.
Cuba to Bahamas,Central Bahamas
Cuba to Bahamas,None at this time; interests in South Florida and the Florida Keys are advised to monitor the system
Cuba to Bahamas,Isla de la Juventud to Villa Clara Cuba and the north-western Bahamas
Cuba to Bahamas,"Tropical Storm Warning for Isla de la Juventud and western Cuba provinces, and for the north-western Bahamas"
"18.9N, 84.6W","19.6N, 84.2W"
"17.5N, 84.5W","17.5N, 84.5W"
N,N
NNW,NNW
7,10 mph
6,6 mph
Cuba,"Western Cuba, Florida Keys, South Florida (including Miami), north-western Bahamas"
Cuba,"Western Cuba, Straits of Florida, Florida Keys and South Florida, north-western Bahamas"
MIAMI FL,MIAMI FL
MIAMI FL,MIAMI FL
10,10%
16,16%
0,0%
3,0%
24,36
36,36
N/A,N/A
N/A,0
10,9%
16,11%
"A. PortMiami, FL",A.
"A. Tampa Port Authority, FL",B.
Western Cuba to Northwestern Bahamas,"Western Cuba, Florida Keys, South Florida (including Miami), north-western Bahamas"
Western Cuba to Northwestern Bahamas,"Western Cuba, Straits of Florida, Florida Keys and South Florida, north-western Bahamas"
A. Tropical Depression,B.
B. Tropical Storm,B.
"D. PortMiami, FL",D.
"B. PortMiami, FL",B.
Cuba,"Western Cuba, Florida Keys, South Florida (including Miami), north-western Bahamas"
Cuba,"Western Cuba, Straits of Florida, Florida Keys and South Florida, north-western Bahamas"
None,10
21,24
40,24
None,48
B. 3 days,D.
B. 3 days,B.
C. 13-24 hours,B.
C. 13-24 hours,B.
C. 24-48 hours,C.
C. 24-48 hours,C.
No,No
No,No
B. 0-24 Hours,B.
C. 24-48 hours,C.
24,10
36,24
B. Start of heavy rainfall,B.
B. Start of heavy rainfall,B.
A. Unlikely,A.
A. Unlikely,A.
D. Possible,D.
D. Possible,C.
"Tornadoes are possible across far South Florida, including PortMiami.",Brief tornadoes possible Saturday afternoon and evening across South Florida
"Coastal erosion may occur at PortMiami, FL.","Frequent squalls reducing visibility, lightning, and short-period harbor swell that could disrupt cargo handling and pilot transfers"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""59"",
    ""in 24h"": ""59"",
    ""in 48h"": ""59"",
    ""in 72h"": ""59"",
    ""in 96h"": ""59""
  }
}
```","{'in 12h': '0%', 'in 24h': '1%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": 33,
    ""in 24h"": 37,
    ""in 48h"": 39,
    ""in 72h"": 39,
    ""in 96h"": 39
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '5%', 'in 72h': '0%', 'in 96h': '0%'}"
29-10-2017,10/31/2017
29-10-2017,10/31/2017
29-10-2017,10/31/2017
29-10-2017,10/31/2017
30-10-2017,10/31/2017
30-10-2017,10/31/2017
2,1
3,1
3,1.0
2,1.0
10,0.745101132
16,0.745101132
B. 1-10 vessels,B.
B. 1-10 vessels,B.
