response,ground_truth
No.,Yes
No.,Yes
No.,No
No.,Yes
No.,Yes
No,Yes
No.,Yes
No,No
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
'Aucilla River' to 'Yankeetown',"Tropical Storm Watch from South Santee River SC to Duck NC, including Pamlico and Albemarle Sounds"
'AL' to 'FL',"Tropical-storm watch from Chassahowitzka to Anna Maria Island FL (incl. Tampa Bay) and from the Mississippi/Alabama border to the Mouth of the Pearl River, plus Fernandina Beach FL to South Santee River SC"
'Aucilla River' to 'Yankeetown',"Hurricane and tropical-storm watches confined to the central Gulf Coast (AL/FL border west to MS/AL border, plus Tampa Bay)."
Aucilla River to Navarre,Hurricane Watch: Alabama/Florida border to Suwannee River FL; Tropical-Storm Watch: Suwannee River to Anna Maria Island FL and Alabama/Florida border to MS/AL border; Storm-Surge Watch: Navarre FL to Anna Maria Island FL including Tampa Bay
'None',None
'Tulum' to 'Chetumal',None issued for U.S. coast as of this advisory
Tulum to Cabo Catoche,Tropical Storm Watch in effect for the Yucatan coast of Mexico from Tulum to Cabo Catoche
Tulum to Cabo Catoche,Tropical-storm watch in effect only for Mexico’s Yucatan Peninsula (Tulum to Cabo Catoche)
Pensacola to Suwannee River,Hurricane Warning Alabama/Florida border to Suwannee River FL; Tropical Storm Warning north of Fernandina Beach FL to South Santee River SC
Pensacola to Suwannee River,Hurricane warning Alabama/Florida border to Suwannee River FL; Tropical-storm warning AL/FL border to Mississippi/Alabama border and Suwannee River FL to Chassahowitzka FL; Storm-surge warning Okaloosa/Walton County Line FL to Anclote River FL
Pensacola to Suwannee River,"Hurricane and storm-surge warnings from the Alabama/Florida border eastward to the Suwannee River, FL."
Aucilla River to Okaloosa/Walton County Line,Hurricane Warning: Pinar del Rio Cuba; Tropical-Storm Warning: Isle of Youth (Cuba) and Tulum–Cabo Catoche (Mexico)
Cuba to Louisiana,None
Tulum to Cabo Catoche,Tropical-storm warnings only for parts of western Cuba and eastern Yucatán Peninsula
Tulum to Cabo Catoche,Tropical Storm Warning for the Cuban provinces of Pinar del Rio and Isle of Youth
Tulum to Cabo Catoche,Tropical-storm warning in effect for the Cuban provinces of Pinar del Rio and Isle of Youth
"26.6N, 86.5W","27.7N, 86.6W"
"24.5N, 86.1W","25.4N, 86.4W"
"22.7N, 85.2W","23.6N, 85.7W"
"20.9N, 85.1W","21.7N, 85.1W"
"19.9N, 85.4W","20.1N, 85.5W"
"18.9N, 86.8W","19.2N, 86.9W"
"18.3N, 86.6W","18.4N, 87.1W"
"18.0N, 86.6W","18.0N, 86.6W"
N,N
NNW,N
N,NNW
N,N
N,N
N,Stationary (forecast to begin moving north)
N,NW
NW,NW (expected to turn N)
12,12 mph
12,12 mph
12,12 mph
7,7 mph
5,5 mph
3,0 mph (expected to accelerate northward)
6,5 mph
6,6 mph
Florida Panhandle,"Gulf Coast of FL and AL, then inland GA/SC/NC and the Mid-Atlantic coastline as the system races northeastward"
Florida Panhandle,"Florida Panhandle and Big Bend, inland AL/GA, the Carolinas, and the Mid-Atlantic coast including Chesapeake Bay"
Florida Panhandle,"Gulf Coast (FL Panhandle) first, then interior Southeast and eventually the Mid-Atlantic and southern New England coasts."
Florida Panhandle,Gulf Coast of FL (Panhandle/Big Bend) then inland GA–SC–NC and Mid-Atlantic coast (VA–MD–DE–NJ)
Florida Panhandle,"Florida Panhandle through Georgia, the Carolinas, Chesapeake Bay and Mid-Atlantic coasts"
Florida,"Eastern Gulf Coast, Southeast U.S., Mid-Atlantic (including MD/DE/VA) and portions of the Northeast coast"
Yucatán Peninsula,"Florida Panhandle, Alabama coast, Georgia and South Carolina coasts, then inland across the Southeast and Mid-Atlantic (including Chesapeake Bay region)"
Yucatán Peninsula,"Western Cuba, Yucatan Peninsula, eastern Gulf Coast (especially Florida Panhandle), then interior Southeast and Mid-Atlantic states"
PAX RIVER NAS,PAX RIVER NAS
BALTIMORE MD,BALTIMORE MD
WASHINGTON DC,BALTIMORE MD
ANNAPOLIS MD,BALTIMORE MD
BALTIMORE MD,BALTIMORE MD
BALTIMORE MD,BALTIMORE MD
BALTIMORE MD,BALTIMORE MD
Richmond VA,RICHMOND VA
7,5%
4,4%
8,8%
9,9%
7,7%
8,8%
5,5%
0,≈3%
0,0%
0,<1%
0,<3%
9,<3%
0,0%
0,0%
0,0%
0,<1%
N/A,48
84,72
36,96
108,84
96,120
120,120
120,120
N/A,120
N/A,N/A
N/A,N/A
N/A,0
N/A,N/A
N/A,N/A
N/A,
N/A,N/A
N/A,
N/A,4%
4,4%
8,8%
9,9%
7,7%
8,8%
5,5%
N/A,3%
"A. Tampa Port Authority, FL",D.
"B. Tampa Port Authority, FL",A.
"C. Tampa Port Authority, FL",D.
"B. Port of Brunswick, GA",A.
"B. Tampa Port Authority, FL",C.
"C. Tampa Port Authority, FL",D.
"D. Tampa Port Authority, FL",C.
"B. Houston Port Authority, TX",A.
Florida Panhandle to Florida Big Bend area,"Gulf Coast of FL and AL, then inland GA/SC/NC and the Mid-Atlantic coastline as the system races northeastward"
Florida Panhandle to Florida Big Bend area,"Florida Panhandle and Big Bend, inland AL/GA, the Carolinas, and the Mid-Atlantic coast including Chesapeake Bay"
Florida Panhandle to Florida Big Bend area,"Gulf Coast (FL Panhandle) first, then interior Southeast and eventually the Mid-Atlantic and southern New England coasts."
Florida Panhandle or Florida Big Bend area,Gulf Coast of FL (Panhandle/Big Bend) then inland GA–SC–NC and Mid-Atlantic coast (VA–MD–DE–NJ)
Yucatan Channel to northeastern Gulf coast.,"Florida Panhandle through Georgia, the Carolinas, Chesapeake Bay and Mid-Atlantic coasts"
Northeastern tip of the Yucatan Peninsula to the eastern Gulf of Mexico.,"Eastern Gulf Coast, Southeast U.S., Mid-Atlantic (including MD/DE/VA) and portions of the Northeast coast"
