response,ground_truth
No.,No
No,Yes
No.,No
No.,No
No,No
No,No
No.,No
Yes.,No
Yes.,No
Yes.,No
A. None,A.
A. None,A.
A. None,A.
C. Hurricane,A.
A. None,A.
A. None,A.
A. None,A.
C. Hurricane,A.
C. Hurricane,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
South Santee River to Duck,Edisto Beach SC to South Santee River SC (Storm Surge Watch) and Edisto Beach SC to South Santee River SC (Hurricane Watch)
Edisto Beach to South Santee River,Hurricane Watch from Edisto Beach SC to South Santee River SC; Tropical Storm Warning south of South Santee River to Edisto Beach SC
Edisto Beach to South Santee River,Hurricane Watch: Edisto Beach SC to South Santee River SC
Edisto Beach to South Santee River,Hurricane Watch: Edisto Beach SC to South Santee River SC
Edisto Beach to South Santee River,Hurricane Watch: Edisto Beach SC to South Santee River SC
Edisto Beach to North Carolina-Virginia border,Storm Surge Watch and Hurricane Watch extend from Edisto Beach SC to South Santee River SC and north of Duck NC to the NC/VA border
"Edisto Beach, SC to North Carolina-Virginia border","Edisto Beach SC to the NC/VA border, including Albemarle and Pamlico Sounds"
Edisto Beach to North Carolina-Virginia border,
None,None issued as of Advisory 44
None,
South Santee River to Duck,South Santee River SC to Duck NC including Albemarle & Pamlico Sounds (Hurricane Warning); South Santee River SC to Duck NC (Storm Surge Warning); Edisto Beach SC to South Santee River SC (Tropical Storm Warning)
South Santee River to Duck,"Hurricane Warning from South Santee River SC to Duck NC, including Albemarle and Pamlico Sounds; Storm Surge Warning South Santee River SC to Duck NC"
Edisto Beach to Duck,Hurricane Warning: South Santee River SC to Duck NC; Tropical-Storm Warning north of Duck NC to Cape Charles Light VA
South Santee River to Duck,"Hurricane Warning: South Santee River SC to Duck NC, including Albemarle and Pamlico Sounds; Storm Surge Warning for the same stretch"
Edisto Beach to South Santee River,Hurricane Warning: South Santee River SC to Duck NC including Albemarle and Pamlico Sounds; Storm-surge warning for the same stretch
Edisto Beach to North Carolina-Virginia border,Storm Surge and Hurricane Warnings from South Santee River SC to Duck NC including Albemarle and Pamlico Sounds
Edisto Beach to North Carolina-Virginia border,None
Edisto Beach to South Santee River,
None,None issued as of Advisory 44
None,
"34.1N, 77.2W","34.2N, 77.4W"
"33.6N, 76.0W","33.7N, 76.2W"
"32.5N, 74.3W","32.8N, 74.7W"
"30.4N, 71.8W","30.9N, 72.5W"
"28.5N, 69.5W","29.0N, 70.1W"
"27.1N, 66.2W","27.5N, 67.1W"
"25.9N, 62.4W","26.4N, 64.1W"
"25.0N, 60.0W","25.4N, 61.1W"
"24.6N, 57.7W","24.9N, 58.9W"
"24.4N, 56.3W","24.4N, 57.0W"
WNW,WNW
NW,WNW
NW,NW
NW,NW
WNW,WNW
WNW,WNW
WNW,WNW
W,WNW
W,WNW
W,W
6,6 mph
10,5 mph
17,15 mph
16,16 mph
17,17 mph
17,17 mph
13,15 mph
13,13 mph
7,9 mph
6,7 mph
North Carolina,Primary impacts focused on North Carolina and northern South Carolina coasts; secondary effects possible along the Georgia coast from swells and outer rainbands.
North Carolina,"Coasts of North Carolina, South Carolina, and portions of southeast Virginia; minor peripheral effects possible along the Georgia coast"
North Carolina,primarily North Carolina and northern South Carolina coasts
North Carolina,"Southeastern U.S. coastline from northern Florida through the Carolinas and into Virginia, with greatest effects along the Carolina coast"
North Carolina,Portions of the South and North Carolina coasts and the Mid-Atlantic coastline
North Carolina,Primary impact expected along the North Carolina and northern South Carolina coasts; Georgia coast mainly experiences swells and peripheral rainfall
