response,ground_truth
Yes.,Yes
Yes.,Yes
C. Hurricane,A.
A. None,A.
A. None,A.
A. None,A.
Punta Herrero to Rio Lagartos,None in effect for U.S. coastline yet (current warnings limited to Nicaragua–Honduras coast)
None,"Tropical Storm Warning in effect from Sandy Bay Sirpi, Nicaragua to Punta Castilla, Honduras"
Punta Herrero to Rio Lagartos,"Sandy Bay Sirpi, Nicaragua to Punta Castilla, Honduras"
Punta Herrero to Rio Lagartos,Same as watch area – Central America (Nicaragua–Honduras coast)
"12.5N, 82.5W","12.6N, 82.6W"
"12.2N, 81.9W","12.2N, 81.9W"
NW,NW
NW,NW
7,7 mph
7,7 mph
Yucatán Peninsula,"U.S. central Gulf Coast from southeast Louisiana through Mississippi, Alabama and the Florida Panhandle"
Yucatán Peninsula,Central U.S. Gulf Coast from southeastern Louisiana through Mississippi and Alabama to the western Florida Panhandle
GULFPORT MS,GULFPORT MS
GULFPORT MS,GULFPORT MS
31,31%
20,20%
14,12%
6,6%
N/A,96
N/A,96
N/A,120
N/A,96
31,31%
20,14%
"D. Tampa Port Authority, FL",B.
"D. Port of Pascagoula, MS",D.
Sandy Bay Sirpi Nicaragua to Punta Castilla Honduras,"U.S. central Gulf Coast from southeast Louisiana through Mississippi, Alabama and the Florida Panhandle"
Sandy Bay Sirpi to Punta Castilla,Central U.S. Gulf Coast from southeastern Louisiana through Mississippi and Alabama to the western Florida Panhandle
A. Tropical Depression,A.
A. Tropical Depression,A.
"A. Tampa Port Authority, FL",B.
"B. Tampa Port Authority, FL",C.
Florida Panhandle,"U.S. central Gulf Coast from southeast Louisiana through Mississippi, Alabama and the Florida Panhandle"
Florida Panhandle,Central U.S. Gulf Coast from southeastern Louisiana through Mississippi and Alabama to the western Florida Panhandle
57,90
69,96
96,24
96,24
D. 5 days,D.
D. 5 days,D.
C. 13-24 hours,B.
C. 13-24 hours,B.
D. 48 hours or more,D.
D. 48 hours or more,D.
No,Yes
No,No
D. 48 hours or more,D.
D. 48 hours or more,D.
72,90
48,96
D. None,A.
D. None,A.
A. Unlikely,C.
A. Unlikely,C.
"Swells and rip currents could pose hazards at the Port of Pascagoula, MS.",Dangerous rip currents and rough seas ahead of the storm; possible tornadoes in outer rain bands during landfall period.
Hazards may include coastal flooding and dangerous rip currents.,Dangerous seas and high waves in approaches and anchorages; isolated tornadoes in outer rain bands.
"```json
{
  ""gale_probability"": {
    ""in 12h"": 46,
    ""in 24h"": 48,
    ""in 48h"": 48,
    ""in 72h"": 48,
    ""in 96h"": 48
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '3%', 'in 96h': '28%'}"
"```json
{
  ""gale_probability"": {
    ""in 12h"": ""36"",
    ""in 24h"": ""43"",
    ""in 48h"": ""43"",
    ""in 72h"": ""43"",
    ""in 96h"": ""43""
  }
}
```","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '1%', 'in 96h': '14%'}"
08-10-2017,10/6/2017
08-10-2017,10/6/2017
08-10-2017,10/7/2017
08-10-2017,10/7/2017
09-10-2017,10/6/2017
09-10-2017,10/6/2017
5,3
5,3
4,2.0
0,2.0
31,1.0
20,1.0
B. 1-10 vessels,C.
B. 1-10 vessels,C.
