response,ground_truth
NO,No
NO,Yes
NO,No
B,A.
B,A.
B,A.
B,A.
B,A.
C,A.
"Based on the Track Forecast Cone, the coastal areas under Tropical Storm and Hurricane watches are:

Tampa Bay to Englewood, FL
None","East of Morgan City, LA to the Okaloosa/Walton County line, FL including Lake Pontchartrain, Lake Maurepas and Metropolitan New Orleans"
"Based on the Track Forecast Cone from National Hurricane Center, I see that the coastal areas under Tropical Storm and Hurricane Watch are:

Miami Beach to East Point Florida","Intracoastal City, Louisiana to the Okaloosa/Walton County line, Florida including Lake Pontchartrain, Lake Maurepas, and metropolitan New Orleans"
"Based on the Track Forecast Cone from National Hurricane Center, the coastal areas under Tropical Storm (TS) and Hurricane watch are:

Miami, FL to West Palm Beach, FL","None affecting Virginia; tropical storm watches/warnings confined to Intracoastal City, LA, eastward to the AL/FL border and adjacent bays/lakes"
"Based on the Track Forecast Cone, I see that:

Boca Raton to Flagler Beach, FL to Fernandina Beach, FL

Please note that only the areas under Tropical Storm (TS) and Hurricane warning are listed.","Same area as watch – East of Morgan City, LA to the Okaloosa/Walton County line, FL (Tropical Storm Warning)"
Brownsville to High Island,Same as watch area (Tropical Storm Warning)
"Based on the Track Forecast Cone, I see:

Boca Raton to Flagler Beach","Tropical Storm Warning – Intracoastal City, Louisiana, to the Alabama/Florida border including Lake Pontchartrain, Lake Maurepas, and Metropolitan New Orleans"
"23.5N, 84.8W","27.9N, 91.2W"
"23.3N, 84.2W","25.2N, 91.5W"
"22.5N, 85.3W","22.9N, 92.4W"
WNW,N (turning NNE)
WSW,N
WSW,N
30,16 mph
25,14 mph
35,9 mph
Florida,"Northern Gulf Coast first, then interior AL/GA and eventually portions of the Carolinas coast"
Florida,"Northern Gulf Coast from Louisiana eastward to the western Florida Panhandle, then inland across MS, AL, GA and into the Carolinas and Virginia"
Florida,"Northern Gulf Coast and, after landfall, interior portions of the Deep South and Southeast U.S."
ATLANTA GA,ATLANTA GA (closest site listed in wind-probability table; none were provided for VA)
ATLANTA GA,ATLANTA GA
ATLANTA GA,No Virginia-area site listed in Advisory #1 wind-probability table
X,0%
X,5%
X,0%
X,0%
1,0%
X,0%
N/A,0
N/A,96
N/A,N/A
N/A,0
N/A,N/A
N/A,N/A
N/A,0%
N/A,5%
N/A,0%
C,A.
D,A.
D,C.
North-central Gulf Coast,"Northern Gulf Coast first, then interior AL/GA and eventually portions of the Carolinas coast"
Northern Gulf Coast,"Northern Gulf Coast from Louisiana eastward to the western Florida Panhandle, then inland across MS, AL, GA and into the Carolinas and Virginia"
Northern Gulf Coast,"Northern Gulf Coast and, after landfall, interior portions of the Deep South and Southeast U.S."
B,B.
B. Tropical Storm,B.
B,C.
C,D.
B,C.
Florida,"Northern Gulf Coast first, then interior AL/GA and eventually portions of the Carolinas coast"
Florida,"Northern Gulf Coast from Louisiana eastward to the western Florida Panhandle, then inland across MS, AL, GA and into the Carolinas and Virginia"
Mexico,"Northern Gulf Coast and, after landfall, interior portions of the Deep South and Southeast U.S."
"According to the Track Forecast Cone from National Hurricane Center, the answer is: 48",12
5,24
23,36
54,84
48,72
24,96
C,D.
B,D.
C,D.
D,B.
D,B.
D,B.
X,A.
X,D.
X,A.
No,No
No,No
No,No
D,A.
D,C.
D,A.
24,12
24,24
72,36
D,B.
D,B.
D,B.
B,B.
B. No,B.
B,B.
D,A.
C,B.
C,A.
Isolated tornadoes are possible on Saturday across southern portions of Virginia.,Low-end risk of an isolated tornado in outer rainbands if they reach southeastern Virginia
"Isolated tornadoes are expected to form across southern portions of Virginia, potentially impacting the region's ports.",Isolated brief tornadoes cannot be ruled out on the southern and eastern flank of the remnant low as it crosses Virginia late Sunday.
Tornadoes.,Isolated brief tornado risk inland south of the port; otherwise none significant for port operations
"{
""gale_probability"": {
""in 12h"": ""21"",
""in 24h"": ""14"",
""in 48h"": ""6"",
""in 72h"": ""4"",
""in 96h"": ""2""
}
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"{
  ""gale_probability"": {
    ""in 12h"": 10,
    ""in 24h"": 22,
    ""in 48h"": 32,
    ""in 72h"": 28,
    ""in 96h"": 5
  }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '1%', 'in 72h': '4%', 'in 96h': '5%'}"
"{
  ""gale_probability"": {
    ""in 12h"": 3,
    ""in 24h"": 2,
    ""in 48h"": 8,
    ""in 72h"": 15,
    ""in 96h"": X
  }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
21-06-2021,6/17/2021
19-06-2021,6/17/2021
20-06-2021,6/17/2021
22-06-2021,6/18/2021
20-06-2021,6/18/2021
23-06-2021,6/18/2021
20-06-2021,6/17/2021
21-06-2021,6/17/2021
21-06-2021,6/17/2021
5,5
5,5
5,5
4,4.0
4,4.0
5,4.0
None,0.497874153
None,0.497874153
None,0.497874153
D. 20 vessels or more,D.
D.,D.
D. 20 vessels or more,D.
