response,ground_truth
Yes,Yes
NO,Yes
Yes,Yes
B,A.
B,B.
B,A.
B,B.
B,A.
B,A.
"Key West, FL to Cedar Key, FL",None
Jacksonville Beach FL to Duck NC,North of Altamaha Sound GA to South Santee River SC (includes Savannah area)
Key West FL to Punta Gorda FL,None
"Based on the Track Forecast Cone image, I can see that the coastal areas under Tropical Storm and Hurricane warnings are:

Key West FL to Dry Tortugas FL
Please note that the locations are based only on the provided image.","Sebastian Inlet, FL to South Santee River, SC (includes GA coast around Savannah)"
"Palm Coast, Florida to Flagler Beach, Florida",Indian Pass FL to Englewood FL on the Gulf Coast and Altamaha Sound GA to Sebastian Inlet FL on the Atlantic Coast
Cuba to Florida Keys,"Tropical Storm Warning from Indian Pass to Englewood, FL (Gulf coast)"
"23.3N, 85.2W","27.0N, 87.0W"
"21.8N, 84.5W","23.4N, 87.8W"
"24.2N, 84.5W","21.9N, 88.1W"
WNW,NNE
WNW,N (expected to turn NNE/NE)
WNW,N
25,16 mph
30,9 mph
30,8 mph
Florida,Atlantic coast from Florida through South Carolina and onward toward the Outer Banks as the storm tracks NE
Florida,"Florida Gulf Coast, northeast Florida, Georgia, and coastal Carolinas"
Florida,"Gulf coast of Florida, inland Georgia including Savannah area, coastal South Carolina and North Carolina"
SAVANNAH GA,SAVANNAH GA
SAVANNAH GA,SAVANNAH GA
SAVANNAH GA,SAVANNAH GA
1,48%
19,35%
24,25%
"According to the provided text, the answer is:

11",5%
The answer is: **35**,7%
3,4%
12,9
16,36
25,48
13,21
1,48
1,72
37,37%
19,19%
1,25%
B,C.
"D. Port of Brunswick, GA",C.
"A. Tampa Port Authority, FL",B.
Florida Big Bend area,Atlantic coast from Florida through South Carolina and onward toward the Outer Banks as the storm tracks NE
Florida Big Bend area,"Florida Gulf Coast, northeast Florida, Georgia, and coastal Carolinas"
Florida Big Bend area,"Gulf coast of Florida, inland Georgia including Savannah area, coastal South Carolina and North Carolina"
B. Tropical Storm,B.
B. Tropical Storm,B.
B,A.
C,C.
B,B.
"D. Port of Brunswick, GA",A.
Florida,Atlantic coast from Florida through South Carolina and onward toward the Outer Banks as the storm tracks NE
Florida,"Florida Gulf Coast, northeast Florida, Georgia, and coastal Carolinas"
Florida,"Gulf coast of Florida, inland Georgia including Savannah area, coastal South Carolina and North Carolina"
74,8
"According to the Track Forecast Cone from National Hurricane Center, I project that 72 hours will pass before the cyclone reaches land.",18
"**Analyzing Track Forecast Cone...**

According to the National Hurricane Center, I expect to make landfall in **72** hours from now.",30
54,24
72,36
72,36
C,D.
C,D.
D,D.
D,B.
D,B.
D,B.
"The correct answer is B. 12-24 Hours.

According to the forecast, the highest probability of 34-kt winds at Savannah, GA is listed as 37 (37%) for the 12-24 hour time interval.",B.
"Based on the text, the answer is:

B. 12-24 Hours",C.
"Based on the data provided, the highest 34-kt wind probability for Port of Savannah, GA is indicated in choice C: 24-48 hours with a value of 23/30 (77%). Therefore, the correct answer is:

C. 24-48 hours",C.
No,Yes
Yes,No
No,Yes
The answer is B. 0-24 Hours.,B.
The answer is D. 48 hours or more.,C.
"According to the forecast table, the probability of 34-kt winds at Port of Savannah, GA does not rise above zero until after 23 hours (SAVANNAH GA). Therefore, the correct answer is:

B. 0-24 Hours",C.
Early Tuesday,8
36,18
Monday afternoon.,30
D,B.
D,B.
D,B.
C,B.
B,A.
C,B.
C,C.
C,C.
"Isolated tornadoes are possible today and tonight across portions of Florida and far southern Georgia, which could potentially impact the Port of Savannah, Georgia.",Isolated tornado threat in rain bands; dangerous surf and rip currents
"Isolated tornadoes are possible on Monday across portions of Florida and far southern Georgia, which may potentially affect ships and cargo operations in the Port of Savannah, GA.","Brief tornadoes Monday night–Tuesday, rough seas and high surf affecting vessel operations"
"Isolated tornadoes are possible Monday afternoon across portions of Georgia, potentially affecting the Port of Savannah.",Isolated tornadoes in outer rain-bands Monday night–Tuesday.
"{
""future_12_hours"": ""30%"",
""future_24_hours"": ""40%"",
""future_48_hours"": ""50%"",
""future_72_hours"": ""60%"",
""future_96_hours"": ""70%""
}","{'in 12h': '0%', 'in 24h': '37%', 'in 48h': '48%', 'in 72h': '48%', 'in 96h': '48%'}"
"{
""future_gale_force_probabilities"": {
""12_hours"": 20,
""24_hours"": 30,
""48_hours"": 40,
""72_hours"": 50,
""96_hours"": 60
}
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '16%', 'in 72h': '0%', 'in 96h': '0%'}"
"{
""future_12_hours"": ""1"",
""future_24_hours"": ""2"",
""future_48_hours"": ""4"",
""future_72_hours"": ""5"",
""future_96_hours"": ""6""
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '23%', 'in 72h': '1%', 'in 96h': '0%'}"
07-06-2016,None
06-07-2016,None
07-06-2016,None
07-06-2016,None
06-07-2016,None
23-06-2016,None
07-06-2016,None
06-07-2016,None
Not mentioned in the bulletin.,None
2,0
36,0
41,0
2,None
5,None
7,None
85,None
16,None
25,None
B. 10-20 vessels,A.
D. 20 vessels or more,A.
D. 20 vessels or more,A.
