response,ground_truth
Yes,No
B,A.
B,A.
"Based on the Track Forecast Cone from National Hurricane Center, the coastal areas under Tropical Storm Watch are:

Hutchinson Island to Egmont Key

And the coastal areas under Hurricane Watch are:

Egmont Key to Anna Maria Island",None
"Based on the Track Forecast Cone from National Hurricane Center, I can see that:

Day 3: None
Day 4: Port Arthur TX to San Luis Pass TX
Day 5: Port Aransas TX to High Island TX",None
"22.5N, 85.2W","32.6N, 76.5W"
WNW,NE
35,12 mph
Florida,Outer Banks of North Carolina and adjacent mid-Atlantic waters (swells/rip-currents)
MOREHEAD CITY,CAPE HATTERAS NC
2%,0%
1,0%
12,N/A
48,N/A
2,0%
B,A.
North Carolina Coast,Outer Banks of North Carolina and adjacent mid-Atlantic waters (swells/rip-currents)
B,A.
"D. Port of Brunswick, GA",A.
Florida,Outer Banks of North Carolina and adjacent mid-Atlantic waters (swells/rip-currents)
"According to the Track Forecast Cone from National Hurricane Center, I'll analyze the data...

**CONE WIDTH: 130 miles**

**CURRENT POSITION:** (Lat: 25.4°N Lon: 85.6°W)

**PROJECTED LANDFALL:** (Lat: 30.2°N Lon: 84.1°W)

**TIME ELAPSED BETWEEN CURRENT AND PROJECTED LANDFALL:** **48 hours**

Please note that this is an estimate based on the available data, and actual landfall timing may vary.

So, I'll answer with ONLY a number:

**48**",
60,0
C,D.
D,A.
B,A.
No,No
C,A.
Tuesday,
D,D.
D. Possible,B.
C,B.
"I'd advise that the Tropical Depression Fifteen could pose a threat to the Port of Palm Beach District, FL due to rough seas and hazardous marine conditions, potentially impacting maritime operations and navigation.",Minor increase in rip-current risk along Southeast Florida beaches from distant swells.
"Here is the answer in JSON format:

{
""gale_probability"": {
""in 12h"": ""3"",
""in 24h"": ""2"",
""in 48h"": ""X"",
""in 72h"": ""X"",
""in 96h"": ""X""
}
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
31-08-2020,None
31-09-2020,None
03-09-2020,None
5,0
3,None
None,None
C,A.
