response,ground_truth
Yes,No
Yes,No
No,No
B,A.
C,A.
B,A.
C,A.
C,A.
B,A.
Fort Lauderdale to Flagler Beach,"None west of Morgan City, LA"
"Based on the Track Forecast Cone from National Hurricane Center, the coastal area under Tropical Storm (TS) and Hurricane Watch is:

Tampa Bay to Englewood FL

Note: The areas outside of this range are not indicated as being under watch in the provided figure.",None
"Based on the Track Forecast Cone from National Hurricane Center, I see:

* ""Grand Isle Louisiana"" to ""Pensacola Florida""

So, the answer is: Grand Isle Louisiana to Pensacola Florida",None
"Based on the Track Forecast Cone from National Hurricane Center, I can see that the coastal areas under Tropical Storm and Hurricane warning are:

Boca Raton to Flagler Beach","Tropical Storm Warning from east of Morgan City, LA to the Okaloosa/Walton County Line, FL including Lake Pontchartrain, Lake Maurepas, and metropolitan New Orleans"
Miami Beach to Key West,"Intracoastal City, LA eastward to the Okaloosa/Walton County line, FL including Lake Pontchartrain, Lake Maurepas, and metropolitan New Orleans"
"Based on the Track Forecast Cone from National Hurricane Center, I can see that the coastal areas under TS (Tropical Storm) and Hurricane warnings are:

Florida Keys to South Santee River","Intracoastal City, Louisiana, to the Alabama/Florida border including Lake Pontchartrain, Lake Maurepas, and Metropolitan New Orleans"
"23.5N, 86.7W","27.9N, 91.2W"
"24.5N, 85.3W","25.2N, 91.5W"
"24.5N, 85.7W","22.9N, 92.4W"
WNW,N
WNW,N
WNW,N
22,16 mph
25,14 mph
30,9 mph
Florida,"Northern Gulf Coast from coastal Louisiana eastward through Mississippi, Alabama, and the western Florida Panhandle"
North Carolina,Northern Gulf Coast from Louisiana east to the western Florida Panhandle
Florida,Northern Gulf Coast from coastal Louisiana eastward to the Alabama/Florida border
Whiting FLD FL,LAFAYETTE LA
GFMX 280N 890W,CAMERON LA
WHITING FLD FL,LAKE CHARLES LA
X,≈5%
X,<3%
1%,4%
1,0%
1,<1%
2,0%
N/A,≈12
N/A,N/A
N/A,48
N/A,N/A
N/A,N/A
N/A,N/A
N/A,4%
N/A,<3%
N/A,4%
B,A.
B,A.
"B. Port of Brunswick, GA",A.
Northern Gulf Coast,"Northern Gulf Coast from coastal Louisiana eastward through Mississippi, Alabama, and the western Florida Panhandle"
Northern Gulf Coast,Northern Gulf Coast from Louisiana east to the western Florida Panhandle
NORTHERN GULF COAST,Northern Gulf Coast from coastal Louisiana eastward to the Alabama/Florida border
B. Tropical Storm,B.
B. Tropical Storm,B.
B. Tropical Storm,B.
D,A.
B,C.
"C. Tampa Port Authority, FL",B.
West Coast,"Northern Gulf Coast from coastal Louisiana eastward through Mississippi, Alabama, and the western Florida Panhandle"
Louisiana,Northern Gulf Coast from Louisiana east to the western Florida Panhandle
Florida,Northern Gulf Coast from coastal Louisiana eastward to the Alabama/Florida border
"According to the Track Forecast Cone from National Hurricane Center, the expected time until landfall is: **72** hours.",≈12
2,24
144,36
72,≈24
144,24
72,48
B. 3 days,D.
B,D.
B,D.
D,A.
D,A.
D,B.
D,A.
C,A.
D,C.
No,No
No,No
No,No
X,A.
D,A.
D,C.
16,≈12
14,24
24,36
D,B.
D,B.
D,B.
B,B.
B,A.
D,B.
D,B.
D. Possible,A.
D,B.
"Tornadoes are possible on Saturday across southern portions of Louisiana, Mississippi, Alabama, and the western Florida Panhandle.",None expected to meaningfully affect port operations
"Isolated tornadoes are a threat this afternoon into Saturday across southern portions of Texas, including Texas City.",Lightning in squalls and brief deteriorations of visibility/seas; tornado threat remains east of Texas City.
Isaac,Dangerous rip currents and elevated wave action along the Gulf beaches
"{
""gale_probability"": {
  ""in 12h"": 3,
  ""in 24h"": 6,
  ""in 48h"": 10,
  ""in 72h"": X,
  ""in 96h"": X
}
}","{'in 12h': '4%', 'in 24h': '5%', 'in 48h': '5%', 'in 72h': '5%', 'in 96h': '5%'}"
"{
""gale_probability"": {
""in 12h"": 2,
""in 24h"": 5,
""in 48h"": 11,
""in 72h"": 13,
""in 96h"": X
}
}","{'in 12h': '<5%', 'in 24h': '<5%', 'in 48h': '<5%', 'in 72h': '<5%', 'in 96h': '<5%'}"
"{
  ""gale_probability"": {
    ""in 12h"": 1,
    ""in 24h"": 2,
    ""in 48h"": 4,
    ""in 72h"": 6,
    ""in 96h"": X
  }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '2%', 'in 72h': '4%', 'in 96h': '4%'}"
20-06-2021,None
20-06-2021,None
21-06-2021,None
21-06-2021,None
21-06-2021,None
21-06-2021,None
22-06-2021,None
18-06-2021,None
19-06-2021,None
5,0
5,0
5,0
3,None
3,None
3,None
None,None
None,None
None,None
B. 1-10 vessels,A.
D. 20 vessels or more,A.
D. 20 vessels or more,A.
