response,ground_truth
NO,Yes
No,Yes
B,A.
B,A.
B,A.
C,A.
"Based on the Track Forecast Cone, I can see that the coastal areas under Tropical Storm Watch are:

**Tropical Storm Watch:**
Cape Hatteras North Carolina to Duck North Carolina.

And the coastal areas under Hurricane Watch are:

**Hurricane Watch:**
Duck North Carolina to Chincoteague Virginia.",None
"Based on the Track Forecast Cone, I see that the coastal areas under Tropical Storm Watch are:

Tampa to Englewood

And the coastal areas under Hurricane Watch are:

Bonita Beach to the Dry Tortugas",None at this time – U.S. Gulf Coast watches not yet issued in Advisory #1
"Based on the provided Track Forecast Cone image [img-0], the coastal areas under the Tropical Storm (TS) and Hurricane warning are:

Tampa, FL to Flagler Beach, FL",None
"Based on the Track Forecast Cone from National Hurricane Center, I can see that the coastal areas under Tropical Storm (TS) and Hurricane warning are:

Coastal Mississippi to Pensacola Florida",None along U.S. Gulf Coast – current warnings confined to Nicaragua and Honduras
"25.5N, 82.8W","12.6N, 82.6W"
"27.9N, 84.2W","12.2N, 81.9W"
WNW,NW
WNW,NW
25,7 mph
15,7 mph
Florida,Central Gulf Coast from southeast Louisiana eastward across Mississippi and Alabama to the western Florida Panhandle
North Carolina,"Potential impact zone from southeast Louisiana eastward across Mississippi, Alabama, and the western Florida Panhandle"
BATON ROUGE LA,NEW ORLEANS LA
NEW ORLEANS LA,NEW ORLEANS LA
1,22%
14,14%
14,7%
4,3%
17,120
11,120
6,120
10,120
17,22%
11,14%
"D. Houston Port Authority, TX",B.
"D. New Orleans, LA",D.
Nicaragua to Punta Castilla Honduras,Central Gulf Coast from southeast Louisiana eastward across Mississippi and Alabama to the western Florida Panhandle
Coast of Nicaragua to Punta Castilla Honduras,"Potential impact zone from southeast Louisiana eastward across Mississippi, Alabama, and the western Florida Panhandle"
B,A.
B,A.
B,C.
C,D.
Florida,Central Gulf Coast from southeast Louisiana eastward across Mississippi and Alabama to the western Florida Panhandle
Louisiana,"Potential impact zone from southeast Louisiana eastward across Mississippi, Alabama, and the western Florida Panhandle"
"Based on the Track Forecast Cone from National Hurricane Center, I estimate that approximately 48 hours will pass before the cyclone makes landfall along the coast.",90
"Based on the Track Forecast Cone from National Hurricane Center, I estimate that approximately 48 hours will pass before landfall is expected.",96
48,24
12,72
B,D.
D,D.
D,B.
D,C.
The answer is C. 24-48 hours.,D.
"According to the forecast, the highest 34-kt wind probability for New Orleans, LA is:

NEW ORLEANS LA 34 X X (X) X X 1 (11) 2 (14) X (14)

This indicates that the highest 34-kt wind probability is in the 12-24 hour time interval, which corresponds to choice B.",D.
No,Yes
No.,No
"According to the provided forecast data, the probability of 34-kt winds at New Orleans, LA remains at zero until 9 hours (1:00 UTC), when it starts to rise above zero.

Therefore, the correct answer is:

A. 0 hours",D.
"According to the forecast data, the probability of 34-kt winds at New Orleans, LA rising above zero is:

11 hours",D.
48,90
48,96
D,A.
D,A.
B,D.
B,D.
D,D.
D,D.
"Isolated tornadoes and waterspouts are possible along the Gulf Coast of Louisiana, including around New Orleans, as the system interacts with the warm, moist air near the city.",High surf and dangerous rip currents expected ahead of the system.
Isolated tornadoes are a possibility within 48 hours of landfall in Louisiana.,Brief tornadoes in outer rainbands and port access restrictions due to elevated seas in approaches to the Mississippi River.
"{
""future_12_hours"": 15,
""future_24_hours"": 25,
""future_48_hours"": 35,
""future_72_hours"": 30,
""future_96_hours"": 20
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '4%', 'in 96h': '17%'}"
"{
""future_gale_force_probabilities"": {
""12_hours"": {""probability"": null},
""24_hours"": {""probability"": ""2""},
""48_hours"": {""probability"": ""5""},
""72_hours"": {""probability"": ""10""},
""96_hours"": {""probability"": ""20""}
}
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '1%', 'in 96h': '12%'}"
10-05-2017,None
04-10-2017,None
22-10-2017,None
19-10-2017,None
01-10-2017,None
03-10-2017,None
8,0
15,0
11,None
15,None
1,None
1,None
The answer is C. 10-20 vessels.,A.
D. 20 vessels or more,A.
