response,ground_truth
Yes,No
NO,No
B. Tropical Storm,A.
B,A.
B,A.
C. Hurricane,A.
"Tampa Bay to Flagler County, Florida",None affecting South Carolina; watches (yellow) only north of Cape May NJ
"Based on the Track Forecast Cone from National Hurricane Center, I can identify the following areas under Tropical Storm and Hurricane watches:

**Tropical Storm Watch:**

* Florida Keys from Key West to West Palm Beach
* South Florida coast from West Palm Beach to Jupiter

**Hurricane Watch:**

* None (since the storm is not expected to strengthen into a hurricane at this point)

Please note that these locations are subject to change as the storm's track and intensity evolve.",Tropical Storm Warning in effect from Cape May NJ to Watch Hill RI including Long Island and Long Island Sound
"Based on the Track Forecast Cone from National Hurricane Center, I see that the coastal areas under Tropical Storm (TS) and Hurricane warning are:

Miami Beach to Flagler Beach, FL to Bermuda

Please let me know if you need further assistance!","Tropical Storm Warning from Cape May, NJ to Watch Hill, RI including Long Island and Long Island Sound"
"According to the Track Forecast Cone, the coastal areas under Tropical Storm (TS) and Hurricane warnings are:

Cape Verde to the Southern Coast of Haiti",same as watch area (Cape May NJ to Watch Hill RI)
"20.3N, 86.2W","37.4N, 74.8W"
"24.5N, 82.1W","35.5N, 74.9W"
WNW,N
WNW,N
35,10 mph
30,7 mph
Florida,Mid-Atlantic coast from Delaware northward to southern New England
North Carolina,Mid-Atlantic coastline from North Carolina northward through New England
CAPE HENLOPEN,None listed for South Carolina; nearest table entries begin at Ocean City MD
MYRTLE BEACH,N/A (Charleston not listed in wind-probability table)
1,0%
X,0%
1,0%
X,0%
N/A,0
N/A,N/A
N/A,0
N/A,N/A
N/A,0%
X,0%
"D. South Jersey Port Corp, NJ",B.
B,B.
"Delmarva Peninsula, Mid-Atlantic coast",Mid-Atlantic coast from Delaware northward to southern New England
Mid-Atlantic coast to Southern New England,Mid-Atlantic coastline from North Carolina northward through New England
B. Tropical Storm,B.
B,B.
B,B.
B,B.
Florida,Mid-Atlantic coast from Delaware northward to southern New England
Florida,Mid-Atlantic coastline from North Carolina northward through New England
"According to the Track Forecast Cone from National Hurricane Center, the expected time to landfall is 48 hours.",18
"According to the Track Forecast Cone from National Hurricane Center, the expected time of landfall is 72 hours. Therefore, I output: **72**",21
144,0
12,0
C,D.
C,D.
D,A.
D,A.
D,A.
D,A.
No,No
No,No
D,A.
X,A.
36 hours,18
24,21
D,D.
B,D.
D,B.
D,B.
D,B.
D,B.
Isolated tornadoes are possible today over portions of South Carolina.,None
Flooding is expected along waterfront areas and low-lying zones due to heavy tides and astronomical high water levels coinciding with the storm's passage.,None
"{
  ""gale_probability"": {
    ""in 12h"": ""5%"",
    ""in 24h"": ""10%"",
    ""in 48h"": ""20%"",
    ""in 72h"": ""25%"",
    ""in 96h"": ""30%""
  }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"{
""future_12_hours"": {
""Portland ME"": ""X"",
""Concord NH"": ""X"",
""Wallops CDA"": ""11""
},
""future_24_hours"": {
""Portland ME"": ""4"",
""Concord NH"": ""2"",
""Wallops CDA"": ""7""
},
""future_48_hours"": {
""Portland ME"": ""14"",
""Concord NH"": ""3"",
""Wallops CDA"": ""17""
},
""future_72_hours"": {
""Portland ME"": ""23"",
""Concord NH"": ""6"",
""Wallops CDA"": ""21""
},
""future_96_hours"": {
""Portland ME"": ""28"",
""Concord NH"": ""8"",
""Wallops CDA"": ""25""
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
12-10-2020,None
10-12-2020,None
12-10-2020,None
12-09-2020,None
11-12-2020,None
10-12-2020,None
5,0
5,0
7,None
120,None
None,None
34,None
B. 10-20 vessels,A.
B. 10-20 vessels,A.
