response,ground_truth
NO,Yes
Yes,Yes
No,Yes
Yes,Yes
NO,Yes
B,A.
B,C.
C,A.
B,A.
C,A.
B,C.
C,A.
C,A.
B,A.
B,A.
"Fort Myers Beach, FL to Englewood, FL",Puerto Rico (including Vieques and Culebra) and portions of the northern Leeward Islands remain under Hurricane Watch; Tropical Storm Watches extend southward to Barbados and St. Vincent & the Grenadines.
"West Palm Beach, FL to Jupiter Inlet, FL","U.S. Virgin Islands, British Virgin Islands, Saba & St. Eustatius, St. Maarten/Martin, Anguilla"
"Based on the Track Forecast Cone, the coastal areas under Tropical Storm (TS) Watch are:

Miami, FL to West Palm Beach, FL",None issued yet; interests in the U.S. and British Virgin Islands advised to monitor
"Based on the Track Forecast Cone, the coastal areas under Tropical Storm (TS) Watch are:

Boca Raton, FL to Flagler Beach, FL

And the coastal areas under Hurricane Watch are:

Flagler Beach, FL to Altamaha Sound, GA","Hurricane Watch: Antigua, Barbuda, St. Kitts, Nevis, Montserrat, Guadeloupe, Saba, St. Eustatius, St. Maarten, Anguilla.  Tropical Storm Watch: St. Lucia, Martinique, Dominica, Barbados, St. Vincent and the Grenadines"
"Key West, FL to Miami, FL","Tropical Storm Watch in effect for St. Lucia, Martinique, Guadeloupe and Dominica"
Florida Keys from Key Largo to Key West,"Hurricane Warning from Guadeloupe southward through Dominica, St. Kitts–Nevis–Montserrat, Martinique, St. Lucia, and the U.S. & British Virgin Islands."
"Based on the provided Track Forecast Cone from National Hurricane Center, I can see that the areas under Tropical Storm (TS) and Hurricane warning are:

West Palm Beach to Boca Raton","Guadeloupe, Dominica, St. Kitts–Nevis–Montserrat, Martinique (Hurricane); Antigua & Barbuda, Saba & St. Eustatius, St. Lucia (Tropical Storm)"
Tampa Bay to Cape San Blas,None issued yet for Virgin Islands
"Based on the Track Forecast Cone image, I can see that the coastal areas under Tropical Storm Warning are:

Brownsville to Port Mansfield TX

And the coastal areas under Hurricane Warning are:

Port Aransas to High Island TX",None issued yet
