response,ground_truth
Yes,Yes
No,Yes
Yes,Yes
NO,Yes
Yes,Yes
Yes,Yes
YES,Yes
YES,Yes
Yes,Yes
Yes,Yes
B,A.
B,A.
B,A.
B,A.
B,A.
B,C.
B,A.
C. Hurricane,A.
B,A.
C,A.
B,C.
C,C.
C,C.
C,C.
B,C.
B,A.
B,A.
B,A.
B,A.
B,A.
"Based on the Track Forecast Cone from National Hurricane Center [img-0], here are the coastal areas under Tropical Storm (TS) and Hurricane watch:

Coastal areas under TS Watch: None
Coastal areas under Hurricane Watch: Key West, FL to Englewood, FL","Hurricane Watch from north of Fernandina Beach, FL to Edisto Beach, SC"
"Based on the Track Forecast Cone from National Hurricane Center [img-0], I can see that the coastal areas under Tropical Storm Watch are:

Fort Pierce to Flagler Beach, FL",None
Punta Gorda to Flagler Beach,North of Volusia/Brevard County Line to Fernandina Beach and north and west of Anclote River to Indian Pass (Hurricane Watch area)
"[Florida] to [Cuba]

(Note: The Track Forecast Cone indicates a potential landfall in Florida, with watches issued for the eastern part of the state, stretching down to Cuba)",Hurricane Watch north of Jupiter Inlet to Flagler/Volusia County Line; Storm Surge Watch north of Sebastian Inlet to Ponce Inlet
"Based on the Track Forecast Cone, I see:

* West Palm Beach, FL to Fort Myers, FL","North of Jupiter Inlet to Sebastian Inlet, and north of Bonita Beach to Venice"
"Based on the provided image [img-0], I can see that the Track Forecast Cone indicates the following areas are under Tropical Storm (TS) and Hurricane Watch:

Coastal area under TS and Hurricane Watch: Miami, FL to West Palm Beach, FL","Jupiter Inlet southward around the Florida peninsula to Bonita Beach, including Lake Okeechobee, the Florida Keys and Florida Bay"
"Based on the Track Forecast Cone, the coastal areas under Tropical Storm and Hurricane Watch are:

Fort Pierce to Flagler Beach",None in effect for Florida as of this advisory
Palm Coast FL to Cape Lookout NC,None issued for Florida at this time
"[Port Aransas] to [Galveston]

(Note: The Track Forecast Cone from National Hurricane Center shows a hurricane watch issued for the areas between Port Aransas and Galveston, indicating that these locations are under threat of tropical storm-force winds or worse.)",No tropical cyclone watches yet issued for the Florida coast
[Florida Keys] to [Miami-Dade County],"None issued for Florida at this advisory (only Leeward Islands, Dominican Republic, Haiti, Turks & Caicos, and Bahamas under watches)"
"Based on the Track Forecast Cone from National Hurricane Center, I see:

Location 1: Palm Beach to East Point Florida
Location 2: Bonita Beach to Chokoloka Beach Florida","Hurricane Warning from Fernandina Beach southward around the Florida peninsula to Indian Pass; includes Port of Palm Beach District, FL"
Florida Keys to Marco Island,"Fernandina Beach southward around the Florida peninsula to the Aucilla River, including Lake Okeechobee and the Florida Keys"
West Palm Beach to Altamaha Georgia River.,"Volusia/Brevard County Line southward around the Florida peninsula to Anclote River, including Lake Okeechobee and Florida Keys (Hurricane Warning area)"
"According to the Track Forecast Cone from National Hurricane Center, the coastal areas under TS (Tropical Storm) and Hurricane warning are:

Brownsville, TX to Baffin Bay, TX","Hurricane Warning Jupiter Inlet southward around the Florida peninsula to Bonita Beach (incl. Lake Okeechobee, Florida Bay, Keys); Storm Surge Warning Sebastian Inlet southward around the peninsula to Venice and the Florida Keys"
"Based on the Track Forecast Cone from National Hurricane Center, I can see that:

Tampa Bay to Englewood, FL to Bonita Beach, FL","Jupiter Inlet southward around the Florida peninsula to Bonita Beach, including the Florida Keys and Lake Okeechobee"
"Based on the provided image (which appears to be a satellite image with a Track Forecast Cone), I can see that the coastal areas under Tropical Storm (TS) and Hurricane warning are:

Key West, FL to Boca Raton, FL",None for Florida at this advisory (warnings confined to Hispaniola and the Bahamas)
[Florida Keys to West Palm Beach],None in effect for Florida as of this advisory
Tampa Bay to Flagler Beach,None issued for Florida at this time
"Based on the Track Forecast Cone, the coastal areas under Tropical Storm (TS) and Hurricane warning are:

Sarasota to Englewood to Charlotte Harbor","Hurricane warnings presently confined to the northern Leeward Islands, Virgin Islands, Puerto Rico and portions of the Dominican Republic"
"Based on the Track Forecast Cone from National Hurricane Center, the coastal areas under the Tropical Storm (TS) warning are:

Pensacola, FL to Indian Pass, FL

And under the Hurricane warning are:

Englewood, FL to Bonita Beach, FL","Hurricane Warnings in effect for the northern Leeward Islands, U.S./British Virgin Islands, and Puerto Rico"
"24.5N, 84.3W","23.7N, 81.3W"
"24.5N, 85.1W","23.1N, 80.2W"
"29.5N, 83.1W","22.3N, 78.2W"
"25.1N, 85.3W","22.0N, 76.0W"
"25.5N, 84.2W","21.5N, 73.3W"
"25.5N, 84.2W","20.7N, 70.4W"
"25.1N, 82.3W","19.7N, 67.7W"
"23.5N, 84.2W","18.5N, 64.7W"
"21.3N, 94.5W","17.7N, 61.8W"
"25.5N, 82.8W","16.9N, 59.1W"
WNW,NW
WNW,W
WNW,W (280°)
WNW,W (expected to resume WNW later today)
WNW,WNW
WNW,WNW
WNW,WNW
WNW,WNW
WSW,WNW
WNW,W (275°)
45,6 mph
30,9 mph
25,12 mph
