response,ground_truth
No,Yes
NO,Yes
NO,Yes
NO,Yes
B,A.
C,A.
B,A.
B,A.
C,A.
B,A.
C,A.
C,A.
Jacksonville Beach FL to Flagler Beach FL,Tropical Storm Watch for Cuban provinces of Matanzas and the Isle of Youth (no watch along Florida First Coast).
"Tampa Bay to Flagler Beach, Florida","East coast of Florida south of the Volusia/Brevard County Line to Card Sound Bridge; west coast south of Middle of Longboat Key to Card Sound Bridge; Florida Keys, Florida Bay, Lake Okeechobee and parts of western Cuba"
Tampa Bay to Flagler Beach FL to Charleston SC.,West coast FL south of Middle of Longboat Key; east coast FL south of the Volusia/Brevard County line; Florida Keys; Cuban western provinces; north-western Bahamas.
"[img-0] 

* Cape Hatteras, NC to Duck, NC
Please note: I'm only providing an answer based on the Track Forecast Cone from National Hurricane Center.","Tropical-storm watch in effect for the west coast of Florida south of the Middle of Longboat Key and for the east coast south of the Volusia/Brevard County line, including Lake Okeechobee and the Florida Keys."
[Location: Florida Keys] to [Location: Cape Hatteras],"Tropical Storm Warning for Florida Keys, Florida Bay, west coast of Florida south of the Middle of Longboat Key, and east coast of Florida south of the Volusia/Brevard County Line to Card Sound Bridge (i.e., central and south Florida coast)."
"Based on the Track Forecast Cone from National Hurricane Center, the coastal area that is under the Tropical Storm (TS) and Hurricane warning is:

Pensacola to Englewood",Same as watch area above (Tropical Storm Warning in effect there)
"As a cyclone and port operations analyst, I can analyze the Track Forecast Cone from National Hurricane Center. Based on the provided image [img-0], here is my answer:

Miami Beach to Daytona Beach

Note: The locations are indicated in the figure, showing the coastal area under TS (Tropical Storm) and Hurricane warning.",None issued yet.
"[img-0]: The National Hurricane Center's Track Forecast Cone indicates the following areas under Tropical Storm (TS) and Hurricane warning:

* Boca Raton to Flagler Beach, FL to 20 miles east of Fort Pierce, FL",None at this time.
"25.5N, 83.8W","23.3N, 85.0W"
"25.7N, 81.2W","22.4N, 86.8W"
"24.5N, 85.7W","21.5N, 87.5W"
"25.5N, 83.8W","21.4N, 87.5W"
WNW,NE
WNW,NE
WNW,N
WNW,N
25,7 mph
25,6 mph
35,5 mph
25,5 mph
Florida,"Entire Florida Peninsula, especially south and central sections, then the Atlantic waters north of the Bahamas up through offshore of the Carolinas and toward Bermuda."
Louisiana,"Southern and central Florida peninsula, Keys, northwestern Bahamas, and adjacent Atlantic waters; lesser effects possible along northeast Florida and Georgia coasts"
Florida,"Southern and central Florida peninsula, Florida Keys, and later the Atlantic waters offshore of northeast Florida, Georgia and the Carolinas."
Florida,"Southern and central Florida Peninsula, Florida Keys, and eventually Atlantic waters off the southeast U.S. coast."
DAYTONA BEACH,DAYTONA BEACH FL
DAYTONA BEACH,DAYTONA BEACH FL
JACKSONVILLE FL,MAYPORT NS FL
DAYTONA BEACH,MAYPORT NS FL
X,3%
2,3%
3,3%
1%,3%
X,0%
1,0%
1,0%
2,0%
N/A,24
X,96
15,72
144,72
N/A,N/A
N/A,N/A
N/A,0
N/A,N/A
N/A,3%
X,3%
3,3%
X,3%
"D. Jacksonville, FL",D.
B,B.
"B. Tampa Port Authority, FL",A.
"C. Tampa Port Authority, FL",D.
"Florida Keys including the Dry Tortugas to Middle of Longboat Key, FL to Card Sound Bridge","Entire Florida Peninsula, especially south and central sections, then the Atlantic waters north of the Bahamas up through offshore of the Carolinas and toward Bermuda."
Florida Keys including the Dry Tortugas to Card Sound Bridge,"Southern and central Florida peninsula, Keys, northwestern Bahamas, and adjacent Atlantic waters; lesser effects possible along northeast Florida and Georgia coasts"
"Florida Keys, Florida","Southern and central Florida peninsula, Florida Keys, and later the Atlantic waters offshore of northeast Florida, Georgia and the Carolinas."
Florida Keys,"Southern and central Florida Peninsula, Florida Keys, and eventually Atlantic waters off the southeast U.S. coast."
B. Tropical Storm,B.
B,B.
B. Tropical Storm,B.
B,B.
C,C.
"C. Jacksonville, FL",C.
D,D.
D,A.
Florida,"Entire Florida Peninsula, especially south and central sections, then the Atlantic waters north of the Bahamas up through offshore of the Carolinas and toward Bermuda."
Florida,"Southern and central Florida peninsula, Keys, northwestern Bahamas, and adjacent Atlantic waters; lesser effects possible along northeast Florida and Georgia coasts"
Gulf Coast,"Southern and central Florida peninsula, Florida Keys, and later the Atlantic waters offshore of northeast Florida, Georgia and the Carolinas."
Florida,"Southern and central Florida Peninsula, Florida Keys, and eventually Atlantic waters off the southeast U.S. coast."
"According to the Track Forecast Cone from National Hurricane Center, I predict that it will take **72** hours for me to make landfall along the coast.",18
"According to the Track Forecast Cone from National Hurricane Center, the cyclone is expected to make landfall in [insert location] in 72 hours.",30
"Based on the Track Forecast Cone from National Hurricane Center, I see that...

**Landfall expected in 72 hours!**

(No need for further calculations since it's already within the cone)",42
"I see the Track Forecast Cone!

According to my analysis of the National Hurricane Center's data, I predict that approximately **36** hours will pass before the cyclone makes landfall.",48
72,36
72,48
48,72
72,60
B,D.
D,D.
D,D.
D,D.
D,B.
D,B.
D,B.
D,B.
D,B.
D,D.
D,D.
D,D.
No,No
No,No
No,No
No,No
C,B.
C,C.
D,D.
D,D.
Saturday,18
Saturday,30
Friday night or Saturday morning.,42
19,48
B. Start of heavy rainfall,B.
B,B.
B,B.
B. Start of heavy rainfall,B.
B,B.
B,B.
B,B.
B,B.
C. Yes,B.
C,B.
C,B.
D,A.
"Tornadoes are possible over southern Florida Peninsula and the Florida Keys tonight and Saturday, potentially affecting Jacksonville.",Brief coastal squalls and hazardous seas (6–9 ft offshore) could disrupt vessel movements; small craft conditions likely.
Tornadoes are possible over South Florida beginning this evening and continuing through Saturday.,Low tornado risk remains south of the port; minor coastal squalls could temporarily disrupt vessel scheduling.
Tornadoes may be possible due to the storm's expected interaction with the Gulf Stream and the prevailing atmospheric conditions in the region.,Elevated seas and hazardous marine conditions in the approaches and St. Johns River entrance Sunday–early Monday; rip currents along area beaches.
Hernando.,Hazardous seas and rip currents that could disrupt vessel movements and small-craft operations.
