response,ground_truth
No,No
No,Yes
No,No
NO,No
NO,No
No,No
NO,No
No,No
NO,No
B,A.
C,A.
C,A.
B,A.
C,A.
B,A.
C,A.
B,A.
B,A.
C,A.
B,A.
C,A.
B,A.
B,A.
B,A.
B,A.
B,A.
C,A.
"Based on the Track Forecast Cone from National Hurricane Center, the coastal areas under Tropical Storm and Hurricane watches are:

Palm Beach FL to Daytona Beach FL",Storm-surge and hurricane watches confined to Edisto Beach SC to South Santee River SC.
Miami to West Palm Beach,Storm-surge watch from Edisto Beach SC to South Santee River SC and north of Duck NC to the NC/VA border; hurricane watch Edisto Beach SC to South Santee River SC
"Based on the Track Forecast Cone from National Hurricane Center, I see:

* Tampa Bay to Englewood FL  to Charlotte Harbor FL",Hurricane Watch in effect Edisto Beach SC to South Santee River SC
"Based on the Track Forecast Cone from National Hurricane Center, I can see that the coastal areas under Tropical Storm Watch are:

Key West, FL to Tampa Bay, FL",A Hurricane Watch is posted from Edisto Beach SC to South Santee River SC; Tropical Storm Watch extends north of NC/VA border to Cape Charles Light VA and Chesapeake Bay south of New Point Comfort.
"Based on the Track Forecast Cone, the coastal areas under Tropical Storm (TS) and Hurricane Watch are:

Hollywood FL to Jupiter Florida","North of the NC/VA border to Cape Charles Light, VA and Chesapeake Bay south of New Point Comfort (Tropical Storm Watch)"
Tampa Bay to Englewood,"Tropical Storm Watch from north of the NC/VA border to Cape Charles Light, VA and Chesapeake Bay south of New Point Comfort"
"Based on the Track Forecast Cone from National Hurricane Center, I can see that the coastal areas under Tropical Storm (TS) Watch are:

* Miami Beach to West Palm Beach, FL
* Charlotte Harbor to Bonita Beach, FL",None issued yet (watches anticipated Tuesday for the Carolina coast)
"Based on the Track Forecast Cone, I can see that the following areas are under Tropical Storm (TS) and Hurricane Watch:

**Coastal Area Under Watch:**

* Fort Lauderdale to Jupiter Florida
* Jupiter Beach to Flagler Beach Florida",None issued
Miami Beach to West Palm Beach FL,No watches posted as of Advisory 42
"Based on the Track Forecast Cone from National Hurricane Center, the coastal areas under the Tropical Storm (TS) and Hurricane warning are:

Florida Keys to Andros Island",Hurricane warnings from South Santee River SC to Duck NC; tropical-storm warnings north of Duck NC to Cape Charles Light VA and parts of Chesapeake Bay.
"Based on the Track Forecast Cone from National Hurricane Center, the coastal areas under Tropical Storm (TS) and Hurricane warning are:

Florida Keys to West Palm Beach to Boca Raton",Hurricane warning South Santee River SC to Duck NC including Albemarle & Pamlico Sounds; storm-surge warning South Santee River SC to Duck NC; tropical-storm warning north of Duck NC to Cape Charles Light VA and lower Chesapeake Bay
"Based on the Track Forecast Cone from National Hurricane Center, I can see that the coastal areas under Tropical Storm (TS) and Hurricane warning are:

Cabo Rojo to Puerto Real

Please note that this information is based solely on the provided image and may not reflect the current or actual situation. It's always best to consult official weather reports and warnings for the most up-to-date information.",Hurricane Warning South Santee River SC to Duck NC; Tropical-Storm Warning north of Duck NC to Cape Charles Light VA and lower Chesapeake Bay
"Based on the Track Forecast Cone from National Hurricane Center:

Location: South Florida to Georgia","Hurricane Warning from South Santee River SC to Duck NC, including Albemarle & Pamlico Sounds; Storm-Surge Warning from South Santee River SC to Duck NC including Neuse & Pamlico Rivers."
"Based on the Track Forecast Cone from National Hurricane Center, I see that the coastal areas under Tropical Storm (TS) and Hurricane warning are:

Boca Raton to Deerfield Beach to Pompano Beach to West Palm Beach.","South Santee River SC to Duck NC, Albemarle & Pamlico Sounds (Hurricane & Storm-Surge Warnings); north of Duck NC to NC/VA border (Tropical-Storm Warning)"
