response,ground_truth
No,Yes
Yes.,Yes
No.,Yes
Yes.,Yes
No.,Yes
No.,Yes
No.,No
No.,No
No.,No
No,No
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
Bonita Beach to Suwannee River,"Tropical Storm Watch in effect only for north of the Suwannee River to Aucilla River, FL (Big Bend area); no watches along the Georgia coast"
Bonita Beach to Suwannee River,"Hurricane Watch from Anna Maria Island to Yankeetown, FL (west coast of Florida)"
Key West to Bonita Beach,Tropical-storm watch posted Englewood FL northward to Suwannee River FL (west coast of Florida)
None,"Cuban provinces of La Habana, Artemisa, Mayabeque, Pinar del Rio, and the Isle of Youth (Tropical Storm Watch)"
None,None in effect for Georgia; tropical-storm watch only for portions of western Cuba at this time.
None,Tropical Storm Watch in effect for portions of western Cuba only
Dry Tortugas to Bonita Beach,Cuban provinces of La Habana westward; Florida coast north of Englewood to Anna Maria Island under Tropical Storm Watch; Bonita Beach to Card Sound Bridge under Storm Surge Watch; Golden Beach to Bonita Beach under Hurricane Watch
None,"Hurricane and storm-surge watches are confined to South Florida coast from Deerfield Beach to Bonita Beach, including the Florida Keys"
Key West to Dry Tortugas,
None,"Sebastian Inlet FL southward around the Florida peninsula to Bonita Beach, including Lake Okeechobee, the Florida Keys and Florida Bay; several Cuban provinces"
Bonita Beach to Suwannee River,Tropical Storm Warning along Florida west coast from Bonita Beach to Suwannee River; none for Georgia
Bonita Beach to Suwannee River,"Tropical Storm Warning from Dry Tortugas and Bonita Beach to Suwannee River, FL"
Bonita Beach to Anclote River,Tropical-storm warning in effect for Dry Tortugas
None,None in effect
Dry Tortugas to Bonita Beach,None
None,"Tropical Storm Warning in effect for Florida Keys, much of the Florida peninsula coast, and the northwestern Bahamas"
