response,ground_truth
No.,No
No,No
No.,No
No.,No
No.,No
No,No
No,Yes
No.,No
No.,No
No.,No
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
A. None,A.
"Port Bolivar, TX to Intracoastal City, LA",Hurricane and tropical-storm watches confined to the northwest Gulf Coast (TX-LA shoreline); none for the Great Lakes region
"Port Bolivar, TX to Morgan City, LA","Hurricane Watch east of Intracoastal City to west of Morgan City, LA; Storm-Surge Watch Freeport TX to San Luis Pass and Mouth of the Mississippi River to Ocean Springs MS"
Port Bolivar to San Luis Pass,Freeport TX to San Luis Pass TX and Mouth of the Mississippi River to Ocean Springs MS (storm-surge watch); east of Intracoastal City to west of Morgan City LA (hurricane watch)
Port Bolivar to San Luis Pass,Hurricane Watch from Port Bolivar TX to west of Morgan City LA; Storm Surge Watch San Luis Pass TX to Ocean Springs MS including nearby bays and lakes
Port Bolivar to San Luis Pass,Little Cayman and Cayman Brac; several Cuban provinces; Florida Keys from Craig Key to Key West; Dry Tortugas
None,Florida Keys from Craig Key to Key West (tropical-storm watch)
None,"Tropical-storm watches now limited to the central Bahamas, Andros Island, Florida Keys (Ocean Reef to Key West, Dry Tortugas) and Florida Bay"
None,"Florida Keys, central Bahamas, western Cuba"
None,Central Bahamas; parts of eastern and central Cuba under Tropical Storm Watch
Puerto Rico to Dominican Republic,Tropical-storm watches span the central Bahamas; hurricane watches not yet issued.
Port Bolivar to Morgan City,"Hurricane and storm-surge warnings in effect from San Luis Pass, TX to Intracoastal City, LA; none for Illinois"
San Luis Pass to Intracoastal City,Hurricane Warning San Luis Pass TX to Intracoastal City LA; Storm-Surge Warning San Luis Pass TX to the Mouth of the Mississippi River; Tropical-Storm Warning Sargent TX to San Luis Pass and east of Intracoastal City LA to the Mouth of the Mississippi River
Port Bolivar to Morgan City,San Luis Pass TX to Intracoastal City LA (hurricane warning); Sargent TX to San Luis Pass and east of Intracoastal City LA to the Mouth of the Mississippi River (tropical-storm warning); San Luis Pass TX to Mouth of the Mississippi River (storm-surge warning)
Port Bolivar to San Luis Pass,"Tropical Storm Warning for western Cuba, Lower Florida Keys and Dry Tortugas"
None,Same as watch area – Tropical Storm Warning in effect for those locations
Key West to Ocean Reef,"Much of Cuba, Little Cayman & Cayman Brac, and the Dry Tortugas (tropical-storm warning)"
Cuba to Bahamas,"Tropical-storm warnings for the northern Dominican Republic coast, entire Haiti coast, southeastern Bahamas, Turks & Caicos, and much of Cuba"
Haiti to Cuba,"Northern and southern coasts of the Dominican Republic, northern Haiti, southeastern Bahamas, Turks & Caicos, eastern-central Cuba"
