response,ground_truth
Yes,No
YES,No
Yes,No
Yes,Yes
YES,No
Yes,No
YES,Yes
Yes,No
C,A.
C,A.
B,A.
B,A.
C,A.
C,A.
B,A.
C,A.
B,A.
C,A.
B,A.
B. Tropical Storm,A.
B,A.
B,A.
B,A.
C,A.
West Palm Beach FL to Flagler Beach FL,"N/A – no watches for Puerto Rico. Current watches confined to British Virgin Islands, St. Thomas & St. John."
"Miami Beach, FL to Key West, FL","Hurricane and Tropical-storm watches extend across the northern Leeward Islands including Antigua, Barbuda, Anguilla, Sint Maarten, St. Martin, St. Barthelemy, Montserrat, St. Kitts, Nevis, Saba, St. Eustatius, British Virgin Islands, St. Thomas and St. John"
"Jacksonville Beach to Flagler Beach, FL","Hurricane Watch – Antigua, Barbuda, Anguilla, Sint Maarten, St. Martin; Tropical Storm Watch – Montserrat, St. Kitts, Nevis, Saba, St. Eustatius"
Miami Beach to Altamaha Sound GA,"Hurricane Watch for Antigua and Barbuda; Tropical Storm Watch for Anguilla, Montserrat, St. Kitts, Nevis, Saba and St. Eustatius"
Miami Beach to Altamaha Sound GA,None
"Based on the Track Forecast Cone from National Hurricane Center, I can see that the coastal areas under Tropical Storm (TS) and Hurricane watch are:

Miami Beach to Englewood FL",None in effect
Tampa Bay to East Cape Blano FL.,None
Palm Beach County FL to Englewood FL,
"Based on the Track Forecast Cone from National Hurricane Center, I can see that the coastal areas under Tropical Storm (TS) and Hurricane warning are:

Fort Lauderdale to Flagler Beach","N/A – hurricane warnings limited to Barbuda, Anguilla, Sint Maarten/St. Martin, St. Barthelemy."
"Based on the Track Forecast Cone from National Hurricane Center, I see that:

Tallahassee FL to Key West FL","Tropical-storm warnings for St. Martin, St. Barthelemy, Sint Maarten and Antigua–Barbuda–Anguilla"
West Palm Beach to Florida Keys,"Tropical Storm Warning – Antigua, Barbuda, Anguilla"
"Based on the Track Forecast Cone from National Hurricane Center, the coastal areas under the Tropical Storm (TS) and Hurricane warning are:

Palm Bay to Englewood FL",None
"Based on the Track Forecast Cone from National Hurricane Center, I can see that:

**Warning Area:** Miami Beach to Flagler Beach, FL",None
"Based on the Track Forecast Cone from National Hurricane Center, here are the locations:

Haiti to Central Florida",None in effect
Florida Keys to Cedar Key,None
