response,ground_truth
Yes,No
Yes,No
B,A.
B,A.
B,A.
B,A.
"Based on the Track Forecast Cone from National Hurricane Center:

Location: Florida Keys to the Dry Tortugas",None
"Based on the Track Forecast Cone from National Hurricane Center, I see that the coastal areas under Tropical Storm (TS) and Hurricane Watch are:

Florida Keys to South Florida

(Note: The figure only indicates a single area, so there is no need for a second location.)",None – watches confined farther north of North Carolina
"Based on the Track Forecast Cone, the coastal areas under Tropical Storm and Hurricane warnings are:

Cedar Key to Englewood","Cape May, NJ to Watch Hill, RI including Long Island and Long Island Sound"
West Palm Beach to Altamaha Sound,"Tropical Storm Warning from Cape May, NJ to Watch Hill, RI, including Long Island and Long Island Sound"
"24.5N, 85.7W","37.4N, 74.8W"
"24.5N, 84.8W","35.5N, 74.9W"
W,N
WNW,N
25,10 mph
30,7 mph
Florida,Mid-Atlantic coast from Cape Hatteras northward through southern New England
South Florida,"Mid-Atlantic shoreline from the North Carolina Outer Banks northward through New Jersey, Long Island, and southern New England"
ISLIP NY,OCEAN CITY MD
WILMINGTON,OCEAN CITY MD
1,0%
3%,~5%
1,0%
3,<1%
N/A,N/A
N/A,12
N/A,N/A
N/A,N/A
X,0%
X,5%
D,D.
B,D.
Delmarva Peninsula to Cape May New Jersey including Long Island and Long Island Sound,Mid-Atlantic coast from Cape Hatteras northward through southern New England
Cape May New Jersey to Watch Hill Rhode Island,"Mid-Atlantic shoreline from the North Carolina Outer Banks northward through New Jersey, Long Island, and southern New England"
B. Tropical Storm,B.
B. Tropical Storm,B.
D,A.
D,D.
Gulf Coast,Mid-Atlantic coast from Cape Hatteras northward through southern New England
Florida,"Mid-Atlantic shoreline from the North Carolina Outer Banks northward through New Jersey, Long Island, and southern New England"
"Based on the Track Forecast Cone from National Hurricane Center, I estimate that approximately **72** hours will pass before the cyclone makes landfall along the coast.",18
"I'm analyzing the Track Forecast Cone from National Hurricane Center...

According to the latest data, the answer is: **24**",21
72,0
48,0
C,B.
C,B.
D,A.
D,B.
D,A.
D,B.
No,No
No,No
D,A.
D,A.
24,18
12,21
D,B.
A,B.
B,B.
B,B.
B,B.
C,B.
"Isolated tornadoes are possible in Wilmington, NC as Tropical Storm Fay is expected to bring thunderstorms capable of producing brief spin-ups.",Rough surf and dangerous rip currents along adjacent beaches.
"Heavy fog is expected to develop along the coastline of Wilmington, NC, due to increased humidity and cooling temperatures ahead of Fay's passage.",Dangerous surf and rip currents for beach and barge operations
"{
  ""gale_probability"": {
    ""in 12h"": 11,
    ""in 24h"": 20,
    ""in 48h"": 5,
    ""in 72h"": X,
    ""in 96h"": X
  }
}","{'in 12h': '0%', 'in 24h': '0%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
"{
""future_12_hours"": {
""34kt"": ""X""
},
""future_24_hours"": {
""34kt"": ""2""
},
""future_48_hours"": {
""34kt"": ""11""
},
""future_72_hours"": {
""34kt"": ""4""
},
""future_96_hours"": {
""34kt"": ""14""
}
}","{'in 12h': '<5%', 'in 24h': '<5%', 'in 48h': '<5%', 'in 72h': '<5%', 'in 96h': '<5%'}"
12-10-2020,7/6/2020
09-10-2020,7/6/2020
11-12-2020,7/6/2020
10-09-2020,7/6/2020
11-12-2020,7/6/2020
12-09-2020,7/6/2020
5,2
5,2
4,2.0
1,2.0
None,1.0
34,1.0
D. 20 vessels or more,B.
The correct answer is D. 20 vessels or more.,B.
