response,ground_truth
NO,No
NO,No
NO,No
NO,No
NO,No
No,No
NO,No
NO,No
Yes,No
B,A.
B,A.
C,A.
B,A.
B,A.
C,A.
C,A.
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
B,A.
C,A.
B,A.
B,A.
"Based on the Track Forecast Cone, the coastal areas under Tropical Storm Watch are:

Wilmington to Duck, NC",North of Surf City NC to Oregon Inlet NC including Pamlico Sound (Tropical Storm Watch)
Tampa Bay to East Point,"Hurricane Watch: Anclote River to Suwannee River, and west of Mexico Beach to Destin; Tropical Storm Watch: Marineland FL to South Santee River SC"
Tampa Bay to the Florida Keys,"Hurricane Watch from Anclote River to Indian Pass, FL"
"Brownsville, TX to Galveston, TX","Hurricane Watch: Anclote River to Indian Pass, FL; Tropical Storm Watch: Indian Pass westward to Walton/Bay County line, FL"
Fort Myers Beach to Englewood FL,Hurricane Watch: Anclote River FL to Indian Pass FL; Tropical Storm Watch: west of Indian Pass to Walton/Bay County line FL
"Based on the Track Forecast Cone from National Hurricane Center, I see that the coastal areas under Tropical Storm (TS) and Hurricane watch are:

Jacksonville Beach, FL to Flagler Beach, FL",None issued (interests in central and northern Florida and SE Georgia advised to monitor).
[Florida] to [Georgia],None
Tampa Bay to Flagler Beach FL,None
"Based on the Track Forecast Cone, I'd be happy to help! According to the image, the coastal areas under Tropical Storm (TS) Watch are:

Tampa Bay to Indian Pass Florida.

And for Hurricane Watch:

Bonita Beach to Englewood Florida and Charlotte Harbor.",No coastal watches issued
"South Santee River to Duck Creek, SC; Cape Charles to North Carolina/Virginia Border",Englewood FL to Suwannee River FL and west of Mexico Beach FL to Walton/Bay County line FL (Tropical Storm Warning); Suwannee River to Mexico Beach FL (Hurricane Warning)
"Based on the Track Forecast Cone from National Hurricane Center, the coastal areas under Tropical Storm (TS) and Hurricane warning are:

Florida Keys to Daytona Beach",Hurricane Warning: Suwannee River to Mexico Beach; Tropical Storm Warning: Anclote River to Suwannee River and west of Mexico Beach to Destin
Cayman Islands to Key West,"Tropical Storm Warning from Anclote River to Walton/Bay County line, FL"
"Baja California Sur, Mexico to Punta Eugenia, Mexico",None issued as of Advisory 10A
Florida Keys to Miami Beach,None in effect (as of this advisory)
"Based on the Track Forecast Cone from National Hurricane Center, here's my answer:

West Palm Beach to Key West",None issued.
"Based on the Track Forecast Cone from National Hurricane Center, the coastal area under Tropical Storm and Hurricane Warning is:

Cabo Rojo, Puerto Rico to Punta Cana, Dominican Republic",None
"Based on the Track Forecast Cone from National Hurricane Center, the coastal area that is under the TS and Hurricane warning is:

Palm Beach FL to Deerfield Beach FL",None
Punta Gorda to Key Largo,No coastal warnings issued
"23.8N, 83.1W","27.8N, 85.6W"
"23.5N, 83.2W","26.0N, 87.0W"
