response,ground_truth
Yes,No
C,A.
B,A.
"Based on the provided Track Forecast Cone image, I can see that the coastal areas under Tropical Storm (TS) Watch are:

Jacksonville FL to Savannah GA

And the coastal areas under Hurricane Watch are:

Savannah GA to Cape Charles VA",
"Brownsville, TX to Port Aransas, TX",
"23.5N, 84.2W","32.6N, 76.5W"
WSW,NE
25,12 mph
Florida,Rip-current and surf impacts mainly along the Outer Banks of North Carolina; little direct impact expected along the South Carolina coast
MOREHEAD CITY,CAPE HATTERAS NC
2,5%
1,0%
12,12
72,
2,3%
D,D.
North Carolina coast,Rip-current and surf impacts mainly along the Outer Banks of North Carolina; little direct impact expected along the South Carolina coast
A. Tropical Depression,A.
B,B.
Louisiana,Rip-current and surf impacts mainly along the Outer Banks of North Carolina; little direct impact expected along the South Carolina coast
23,
72,0
D,D.
C,A.
C,B.
No,No
D,A.
Tuesday,
D,D.
C,B.
D,B.
Tidal flooding.,"Low-level swell and occasionally rough surf possible, but main rip-current risk is farther north along the Outer Banks."
"{
""gale_probability"": {
""in 12h"": ""3"",
""in 24h"": ""2"",
""in 48h"": ""1"",
""in 72h"": ""X"",
""in 96h"": ""X""
}
}","{'in 12h': '3%', 'in 24h': '2%', 'in 48h': '0%', 'in 72h': '0%', 'in 96h': '0%'}"
02-09-2020,9/3/2020
01-09-2020,9/3/2020
02-09-2020,9/3/2020
5,2
3,2.0
None,0.339843103
C,B.
